Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,538,737777,719,2.927,10.4,311.61,25.7,2.81,-8.41,1.57,-3.46,335.6,3.8,39.032,-76.861,4.51,62.7,10.57,35.61,33.82
,539,737778,718.6,2.932,10.4,311.66,25.3,2.77,-8.61,1.57,-3.46,335.6,3.8,39.032,-76.861,4.51,62.8,10.59,35.59,33.82
,540,737779,718.1,2.937,10.4,311.72,25,2.74,-8.76,1.58,-3.46,335.4,3.8,39.032,-76.861,4.5,62.7,10.61,35.5,33.82
,541,737780,717.8,2.942,10.4,311.75,24.7,2.71,-8.92,1.6,-3.45,335.1,3.8,39.032,-76.861,4.49,62.6,10.63,35.44,33.83
,542,737781,717.4,2.946,10.4,311.8,24.2,2.65,-9.18,1.58,-3.35,334.7,3.7,39.032,-76.861,4.49,62.6,10.65,35.44,33.83
,543,737782,717,2.951,10.4,311.85,23.6,2.59,-9.5,1.62,-3.33,334.1,3.7,39.032,-76.861,4.5,62.8,10.67,35.54,33.83
,544,737783,716.6,2.955,10.4,311.9,23.1,2.53,-9.77,1.66,-3.31,333.4,3.7,39.032,-76.861,4.52,63.1,10.69,35.65,33.83
,545,737784,716.2,2.96,10.4,311.95,22.6,2.48,-10.05,1.71,-3.28,332.5,3.7,39.032,-76.861,4.53,63.3,10.71,35.78,33.83
,546,737785,715.7,2.966,10.4,312.02,22.3,2.45,-10.22,1.71,-3.17,331.6,3.6,39.032,-76.861,4.55,63.6,10.74,35.9,33.83
,547,737786,715.2,2.972,10.4,312.08,22,2.42,-10.39,1.77,-3.13,330.5,3.6,39.032,-76.861,4.56,63.8,10.76,35.99,33.83
,548,737787,714.6,2.978,10.4,312.15,21.7,2.39,-10.56,1.84,-3.1,329.3,3.6,39.032,-76.861,4.56,63.8,10.79,36.02,33.83
,549,737788,714.1,2.984,10.4,312.22,21.3,2.34,-10.8,1.91,-3.05,327.9,3.6,39.032,-76.861,4.56,63.9,10.82,36.02,33.84
,550,737789,713.6,2.99,10.3,312.17,20.9,2.29,-11.12,1.99,-3,326.5,3.6,39.032,-76.861,4.57,64,10.84,36.03,33.84
,551,737790,713.1,2.996,10.3,312.23,20.5,2.24,-11.36,2.06,-2.95,325.1,3.6,39.032,-76.861,4.57,64.1,10.87,36.05,33.85
,552,737791,712.7,3.001,10.3,312.28,20.1,2.2,-11.61,2.14,-2.9,323.6,3.6,39.032,-76.861,4.57,64.1,10.89,36.08,33.86
,553,737792,712.2,3.006,10.3,312.34,19.7,2.16,-11.86,2.21,-2.84,322.2,3.6,39.032,-76.861,4.58,64.3,10.91,36.14,33.86
,554,737793,711.9,3.01,10.3,312.38,19.2,2.11,-12.18,2.28,-2.79,320.7,3.6,39.032,-76.861,4.59,64.5,10.93,36.2,33.86
,555,737794,711.5,3.014,10.3,312.43,18.7,2.05,-12.5,2.35,-2.73,319.3,3.6,39.032,-76.861,4.59,64.5,10.95,36.21,33.87
,556,737795,711.1,3.019,10.3,312.48,18.3,2.01,-12.77,2.48,-2.75,317.9,3.7,39.032,-76.861,4.59,64.5,10.97,36.22,33.88
,557,737796,710.7,3.024,10.2,312.42,18,1.96,-13.06,2.54,-2.69,316.6,3.7,39.032,-76.861,4.59,64.6,10.99,36.24,33.88
,558,737797,710.3,3.028,10.2,312.47,17.7,1.93,-13.27,2.6,-2.63,315.3,3.7,39.031,-76.861,4.6,64.8,11.01,36.3,33.89
,559,737798,709.9,3.033,10.2,312.52,17.3,1.89,-13.55,2.72,-2.65,314.2,3.8,39.031,-76.861,4.61,64.9,11.03,36.39,33.89
,560,737799,709.5,3.038,10.2,312.57,16.9,1.85,-13.83,2.77,-2.6,313.1,3.8,39.031,-76.861,4.63,65.3,11.05,36.55,33.9
,561,737800,709.1,3.042,10.2,312.62,16.7,1.83,-13.98,2.82,-2.55,312.2,3.8,39.031,-76.861,4.66,65.7,11.07,36.79,33.9
,562,737801,708.8,3.046,10.2,312.66,16.4,1.79,-14.2,2.93,-2.58,311.4,3.9,39.031,-76.861,4.69,66.2,11.09,36.99,33.9
,563,737802,708.4,3.051,10.2,312.71,16.1,1.76,-14.43,2.96,-2.54,310.7,3.9,39.031,-76.861,4.71,66.5,11.11,37.19,33.9
,564,737803,707.9,3.057,10.2,312.77,15.8,1.73,-14.65,2.98,-2.51,310.1,3.9,39.031,-76.861,4.73,66.8,11.13,37.33,33.9
,565,737804,707.4,3.063,10.2,312.84,15.8,1.73,-14.65,3.08,-2.55,309.6,4,39.031,-76.86,4.74,67,11.16,37.4,33.91
,566,737805,706.8,3.069,10.2,312.91,16.1,1.77,-14.43,3.1,-2.53,309.2,4,39.031,-76.86,4.75,67.2,11.19,37.45,33.91
,567,737806,706.3,3.075,10.2,312.98,16.4,1.8,-14.2,3.11,-2.51,308.9,4,39.031,-76.86,4.75,67.3,11.22,37.48,33.91
,568,737807,705.8,3.082,10.2,313.04,16.5,1.81,-14.13,3.12,-2.5,308.7,4,39.031,-76.86,4.75,67.3,11.25,37.48,33.92
,569,737808,705.2,3.088,10.2,313.12,16.5,1.81,-14.13,3.13,-2.49,308.5,4,39.031,-76.86,4.75,67.4,11.28,37.5,33.93
,570,737809,704.7,3.094,10.1,313.07,16.4,1.79,-14.28,3.13,-2.49,308.5,4,39.031,-76.86,4.76,67.5,11.3,37.55,33.94
,571,737810,704.3,3.099,10.1,313.12,16.3,1.78,-14.36,3.13,-2.49,308.5,4,39.031,-76.86,4.77,67.7,11.33,37.61,33.94
,572,737811,703.9,3.104,10.1,313.17,16.2,1.77,-14.43,3.13,-2.49,308.5,4,39.031,-76.86,4.77,67.8,11.35,37.65,33.94
,573,737812,703.5,3.108,10,313.11,16.1,1.75,-14.59,3.13,-2.49,308.5,4,39.031,-76.86,4.78,67.9,11.37,37.69,33.94
,574,737813,703.2,3.112,10,313.15,16.1,1.75,-14.59,3.13,-2.5,308.6,4,39.031,-76.86,4.78,68,11.38,37.71,33.95
,575,737814,702.9,3.115,10,313.19,16.1,1.75,-14.59,3.04,-2.44,308.7,3.9,39.031,-76.86,4.79,68.1,11.4,37.79,33.96
,576,737815,702.6,3.119,10,313.23,16.2,1.76,-14.51,3.04,-2.44,308.8,3.9,39.031,-76.86,4.8,68.3,11.42,37.84,33.96
,577,737816,702.3,3.123,9.9,313.15,16.3,1.76,-14.52,3.03,-2.45,309,3.9,39.031,-76.86,4.8,68.3,11.43,37.84,33.96
,578,737817,701.9,3.127,9.9,313.2,16.3,1.76,-14.52,2.94,-2.4,309.2,3.8,39.031,-76.86,4.8,68.4,11.45,37.88,33.96
,579,737818,701.5,3.132,9.9,313.26,16.4,1.78,-14.45,2.94,-2.41,309.3,3.8,39.031,-76.86,4.81,68.6,11.48,37.99,33.95
,580,737819,701,3.138,9.8,313.21,16.4,1.77,-14.53,2.93,-2.42,309.5,3.8,39.031,-76.86,4.82,68.8,11.5,38.05,33.95
,581,737820,700.6,3.143,9.8,313.26,16.6,1.79,-14.38,2.85,-2.36,309.6,3.7,39.031,-76.86,4.82,68.8,11.53,38.05,33.95
,582,737821,700.2,3.148,9.8,313.31,16.8,1.81,-14.23,2.85,-2.36,309.7,3.7,39.031,-76.86,4.82,68.8,11.55,38.05,33.94
,583,737822,699.8,3.153,9.7,313.25,17,1.82,-14.17,2.77,-2.3,309.8,3.6,39.031,-76.86,4.81,68.7,11.57,37.96,33.94
,584,737823,699.3,3.158,9.7,313.32,17.4,1.87,-13.89,2.76,-2.31,309.9,3.6,39.031,-76.86,4.8,68.6,11.59,37.87,33.94
,585,737824,698.9,3.163,9.7,313.37,17.8,1.91,-13.61,2.76,-2.31,310,3.6,39.031,-76.86,4.8,68.7,11.62,37.9,33.94
,586,737825,698.4,3.169,9.6,313.32,18.4,1.96,-13.28,2.75,-2.32,310.1,3.6,39.031,-76.86,4.82,69,11.64,38.06,33.94
,587,737826,697.9,3.175,9.6,313.38,18.9,2.02,-12.95,2.67,-2.26,310.2,3.5,39.031,-76.86,4.84,69.4,11.67,38.15,33.94
,588,737827,697.4,3.181,9.6,313.45,19.3,2.06,-12.69,2.67,-2.26,310.2,3.5,39.031,-76.86,4.82,69.1,11.7,38.03,33.93
,589,737828,696.9,3.187,9.6,313.51,19.4,2.07,-12.63,2.67,-2.26,310.3,3.5,39.031,-76.86,4.81,69,11.73,37.94,33.93
,590,737829,696.4,3.193,9.5,313.47,18.9,2.01,-13.04,2.67,-2.26,310.3,3.5,39.031,-76.86,4.81,69.1,11.76,37.94,33.93
,591,737830,695.9,3.199,9.5,313.53,17.5,1.86,-13.98,2.75,-2.33,310.3,3.6,39.031,-76.859,4.81,69.1,11.78,37.94,33.93
,592,737831,695.4,3.204,9.6,313.71,15.7,1.68,-15.22,2.75,-2.33,310.3,3.6,39.031,-76.859,4.81,69.2,11.81,37.94,33.93
,593,737832,695,3.209,9.6,313.76,14.3,1.53,-16.35,2.75,-2.33,310.3,3.6,39.031,-76.859,4.81,69.2,11.83,37.94,33.93
,594,737833,694.5,3.215,9.6,313.82,13.6,1.46,-16.95,2.82,-2.39,310.3,3.7,39.031,-76.859,4.8,69.1,11.86,37.88,33.93
,595,737834,694.1,3.22,9.6,313.87,13.6,1.46,-16.95,2.83,-2.39,310.2,3.7,39.031,-76.859,4.78,68.9,11.88,37.75,33.92
,596,737835,693.6,3.226,9.5,313.83,13.8,1.47,-16.85,2.91,-2.45,310.1,3.8,39.031,-76.859,4.77,68.8,11.9,37.61,33.92
,597,737836,693.2,3.231,9.5,313.88,13.9,1.48,-16.77,2.91,-2.44,310,3.8,39.031,-76.859,4.72,68.1,11.93,37.28,33.92
,598,737837,692.7,3.236,9.5,313.94,13.9,1.48,-16.77,2.99,-2.5,309.9,3.9,39.031,-76.859,4.7,67.9,11.95,37.07,33.91
,599,737838,692.4,3.241,9.4,313.87,13.8,1.46,-16.93,3.08,-2.56,309.7,4,39.031,-76.859,4.7,67.9,11.97,37.07,33.91
,600,737839,692,3.245,9.4,313.92,13.8,1.46,-16.93,3.16,-2.61,309.5,4.1,39.031,-76.859,4.7,67.9,11.99,37.07,33.91
,601,737840,691.7,3.249,9.4,313.96,13.9,1.48,-16.85,3.25,-2.66,309.3,4.2,39.031,-76.859,4.69,67.8,12.01,36.98,33.91
,602,737841,691.3,3.253,9.4,314.02,13.9,1.48,-16.85,3.26,-2.65,309.1,4.2,39.031,-76.859,4.68,67.7,12.03,36.92,33.91
,603,737842,690.9,3.258,9.4,314.07,14,1.49,-16.76,3.35,-2.7,308.9,4.3,39.031,-76.859,4.69,67.9,12.05,37.04,33.91
,604,737843,690.4,3.264,9.3,314.02,14,1.48,-16.84,3.43,-2.75,308.7,4.4,39.031,-76.859,4.71,68.2,12.08,37.12,33.91
,605,737844,690,3.269,9.3,314.07,13.9,1.47,-16.93,3.53,-2.8,308.4,4.5,39.031,-76.859,4.71,68.3,12.1,37.12,33.92
,606,737845,689.5,3.275,9.3,314.14,13.5,1.43,-17.27,3.62,-2.84,308.1,4.6,39.03,-76.859,4.71,68.3,12.13,37.15,33.92
,607,737846,689.1,3.28,9.3,314.19,12.9,1.37,-17.81,3.63,-2.82,307.8,4.6,39.03,-76.859,4.71,68.4,12.15,37.16,33.92
,608,737847,688.6,3.285,9.3,314.26,12.6,1.33,-18.09,3.73,-2.86,307.5,4.7,39.03,-76.859,4.71,68.4,12.17,37.15,33.92
,609,737848,688.2,3.29,9.3,314.31,12.7,1.35,-18,3.74,-2.84,307.2,4.7,39.03,-76.859,4.71,68.4,12.19,37.13,33.93
,610,737849,687.9,3.295,9.3,314.35,12.6,1.34,-18.09,3.84,-2.88,306.9,4.8,39.03,-76.859,4.71,68.5,12.21,37.13,33.93
,611,737850,687.5,3.299,9.3,314.4,11.5,1.22,-19.17,3.85,-2.86,306.6,4.8,39.03,-76.859,4.7,68.4,12.23,37.07,33.93
,612,737851,687.2,3.303,9.3,314.44,9.8,1.04,-21.02,3.95,-2.9,306.3,4.9,39.03,-76.859,4.69,68.2,12.25,37.02,33.93
,613,737852,686.8,3.307,9.3,314.49,8.5,0.9,-22.65,3.96,-2.88,306,4.9,39.03,-76.859,4.69,68.3,12.27,37.03,33.94
,614,737853,686.5,3.311,9.3,314.53,7.9,0.84,-23.47,3.97,-2.87,305.8,4.9,39.03,-76.859,4.69,68.3,12.29,37.03,33.94
,615,737854,686.2,3.315,9.2,314.46,7.9,0.83,-23.55,3.98,-2.85,305.6,4.9,39.03,-76.859,4.69,68.3,12.31,36.99,33.94
,616,737855,685.8,3.319,9.2,314.51,8.1,0.86,-23.27,3.99,-2.84,305.4,4.9,39.03,-76.859,4.68,68.2,12.32,36.96,33.94
,617,737856,685.5,3.323,9.2,314.55,8.3,0.88,-22.99,4,-2.83,305.3,4.9,39.03,-76.859,4.68,68.3,12.34,36.96,33.94
,618,737857,685.1,3.328,9.1,314.49,8.5,0.89,-22.8,4,-2.82,305.2,4.9,39.03,-76.859,4.69,68.5,12.36,37,33.94
,619,737858,684.7,3.333,9.1,314.54,8.5,0.89,-22.8,3.93,-2.76,305.1,4.8,39.03,-76.858,4.7,68.6,12.38,37.07,33.94
,620,737859,684.3,3.338,9,314.48,8.6,0.9,-22.74,3.93,-2.75,305,4.8,39.03,-76.858,4.71,68.8,12.41,37.18,33.94
,621,737860,683.9,3.343,9,314.54,8.6,0.9,-22.74,3.93,-2.75,305,4.8,39.03,-76.858,4.71,68.9,12.43,37.16,33.94
,622,737861,683.4,3.348,9,314.6,8.6,0.9,-22.74,3.85,-2.7,305.1,4.7,39.03,-76.858,4.7,68.8,12.45,37.11,33.94
,623,737862,683,3.354,8.9,314.54,8.5,0.88,-22.95,3.85,-2.7,305.1,4.7,39.03,-76.858,4.71,69,12.48,37.18,33.94
,624,737863,682.5,3.359,8.9,314.61,8.5,0.88,-22.95,3.84,-2.71,305.2,4.7,39.03,-76.858,4.73,69.3,12.5,37.3,33.95
,625,737864,682.1,3.364,8.8,314.55,8.4,0.87,-23.16,3.75,-2.66,305.3,4.6,39.03,-76.858,4.73,69.3,12.53,37.34,33.95
,626,737865,681.7,3.369,8.8,314.6,8.2,0.85,-23.43,3.75,-2.66,305.4,4.6,39.03,-76.858,4.73,69.4,12.55,37.35,33.96
,627,737866,681.3,3.374,8.8,314.66,8.1,0.84,-23.57,3.74,-2.67,305.5,4.6,39.03,-76.858,4.74,69.6,12.57,37.37,33.96
,628,737867,680.8,3.38,8.7,314.61,8,0.82,-23.79,3.74,-2.68,305.7,4.6,39.03,-76.858,4.74,69.6,12.6,37.37,33.96
,629,737868,680.4,3.385,8.7,314.66,7.9,0.81,-23.93,3.65,-2.63,305.8,4.5,39.03,-76.858,4.74,69.7,12.62,37.36,33.96
,630,737869,680,3.39,8.6,314.61,7.9,0.81,-24.01,3.65,-2.63,305.8,4.5,39.03,-76.858,4.73,69.6,12.64,37.36,33.96
,631,737870,679.6,3.394,8.6,314.66,7.8,0.8,-24.15,3.65,-2.64,305.9,4.5,39.03,-76.858,4.73,69.6,12.66,37.36,33.96
,632,737871,679.3,3.398,8.5,314.59,7.7,0.78,-24.37,3.65,-2.64,305.9,4.5,39.03,-76.858,4.73,69.6,12.68,37.33,33.96
,633,737872,678.9,3.403,8.5,314.64,7.5,0.76,-24.66,3.65,-2.64,305.9,4.5,39.03,-76.858,4.73,69.7,12.7,37.3,33.96
,634,737873,678.5,3.407,8.5,314.69,7.3,0.74,-24.96,3.65,-2.63,305.7,4.5,39.03,-76.858,4.73,69.7,12.72,37.29,33.96
,635,737874,678.1,3.413,8.4,314.63,7.2,0.73,-25.19,3.66,-2.61,305.5,4.5,39.03,-76.858,4.72,69.6,12.75,37.24,33.96
,636,737875,677.6,3.419,8.4,314.7,7.1,0.72,-25.35,3.75,-2.66,305.3,4.6,39.03,-76.858,4.72,69.7,12.77,37.21,33.97
,637,737876,677.1,3.425,8.4,314.77,7.1,0.72,-25.35,3.77,-2.63,304.9,4.6,39.03,-76.858,4.72,69.7,12.8,37.21,33.97
,638,737877,676.5,3.432,8.4,314.85,7.2,0.73,-25.19,3.79,-2.61,304.5,4.6,39.03,-76.858,4.71,69.6,12.83,37.13,33.97
,639,737878,676,3.438,8.4,314.91,7.2,0.73,-25.19,3.9,-2.63,304,4.7,39.03,-76.858,4.7,69.5,12.86,37.06,33.97
,640,737879,675.4,3.445,8.3,314.88,7.4,0.75,-24.96,3.92,-2.59,303.5,4.7,39.03,-76.858,4.7,69.6,12.89,37.05,33.97
,641,737880,674.9,3.452,8.3,314.95,7.8,0.79,-24.38,3.94,-2.56,303,4.7,39.029,-76.858,4.7,69.6,12.92,37.05,33.97
,642,737881,674.3,3.459,8.3,315.03,8.2,0.83,-23.82,4.05,-2.57,302.4,4.8,39.029,-76.858,4.69,69.6,12.95,37.02,33.97
,643,737882,673.8,3.465,8.2,314.98,8.5,0.85,-23.49,4.08,-2.52,301.7,4.8,39.029,-76.857,4.68,69.5,12.98,36.96,33.97
,644,737883,673.2,3.472,8.2,315.06,8.6,0.86,-23.36,4.2,-2.52,301,4.9,39.029,-76.857,4.68,69.5,13.01,36.94,33.98
,645,737884,672.7,3.479,8.1,315.02,8.7,0.87,-23.3,4.23,-2.48,300.4,4.9,39.029,-76.857,4.68,69.6,13.04,36.94,33.98
,646,737885,672.1,3.485,8,314.99,8.8,0.87,-23.25,4.34,-2.48,299.8,5,39.029,-76.857,4.68,69.6,13.07,36.94,33.98
,647,737886,671.6,3.492,8,315.05,9,0.89,-23,4.36,-2.44,299.2,5,39.029,-76.857,4.66,69.4,13.1,36.79,33.98
,648,737887,671.1,3.498,7.9,315.01,9.3,0.92,-22.7,4.47,-2.45,298.7,5.1,39.029,-76.857,4.64,69.1,13.13,36.64,33.98
,649,737888,670.7,3.503,7.9,315.06,9.8,0.97,-22.11,4.49,-2.41,298.2,5.1,39.029,-76.857,4.63,69,13.15,36.52,33.98
,650,737889,670.3,3.508,7.8,315,10.4,1.02,-21.51,4.6,-2.42,297.7,5.2,39.029,-76.857,4.62,68.9,13.17,36.45,33.98
,651,737890,670,3.512,7.8,315.04,10.9,1.07,-20.97,4.62,-2.39,297.4,5.2,39.029,-76.857,4.62,69,13.19,36.45,33.98
,652,737891,669.7,3.516,7.7,314.97,11.3,1.1,-20.63,4.72,-2.41,297.1,5.3,39.029,-76.857,4.62,69,13.21,36.45,33.98
,653,737892,669.4,3.519,7.7,315.01,11.6,1.13,-20.33,4.73,-2.4,296.9,5.3,39.029,-76.857,4.62,69,13.22,36.45,33.98
,654,737893,669,3.523,7.6,314.95,11.9,1.16,-20.11,4.82,-2.43,296.8,5.4,39.029,-76.857,4.64,69.4,13.24,36.61,33.98
,655,737894,668.7,3.528,7.6,314.99,12.2,1.19,-19.82,4.82,-2.44,296.9,5.4,39.029,-76.857,4.67,69.8,13.26,36.87,33.98
,656,737895,668.3,3.533,7.6,315.05,12.5,1.22,-19.54,4.9,-2.51,297.1,5.5,39.029,-76.857,4.69,70.2,13.28,36.98,33.98
,657,737896,667.9,3.538,7.5,314.99,12.6,1.22,-19.53,4.88,-2.53,297.4,5.5,39.029,-76.857,4.69,70.2,13.31,36.98,33.98
,658,737897,667.5,3.542,7.5,315.04,12.6,1.22,-19.53,4.96,-2.6,297.7,5.6,39.029,-76.857,4.69,70.3,13.33,37.02,33.98
,659,737898,667.1,3.547,7.5,315.1,12.5,1.21,-19.62,4.94,-2.65,298.2,5.6,39.029,-76.857,4.7,70.5,13.35,37.1,33.97
,660,737899,666.7,3.552,7.4,315.04,12.4,1.19,-19.79,4.99,-2.75,298.8,5.7,39.029,-76.856,4.71,70.6,13.37,37.17,33.97
,661,737900,666.3,3.557,7.4,315.09,12.4,1.19,-19.79,4.96,-2.81,299.5,5.7,39.029,-76.856,4.72,70.8,13.39,37.24,33.97
,662,737901,665.9,3.562,7.4,315.15,12.3,1.18,-19.89,5.01,-2.93,300.3,5.8,39.029,-76.856,4.71,70.7,13.41,37.19,33.97
,663,737902,665.5,3.567,7.3,315.09,12.3,1.18,-19.97,4.97,-3,301.1,5.8,39.029,-76.856,4.69,70.5,13.44,37.04,33.97
,664,737903,665.1,3.572,7.3,315.14,12.2,1.17,-20.06,5.01,-3.12,301.9,5.9,39.029,-76.856,4.68,70.4,13.46,36.96,33.96
,665,737904,664.6,3.578,7.3,315.21,12,1.15,-20.25,5.04,-3.25,302.8,6,39.029,-76.856,4.68,70.4,13.49,36.95,33.96
,666,737905,664.1,3.584,7.3,315.28,11.9,1.14,-20.35,4.99,-3.34,303.8,6,39.029,-76.856,4.68,70.5,13.52,36.95,33.96
,667,737906,663.7,3.59,7.2,315.22,11.7,1.11,-20.63,5.01,-3.48,304.8,6.1,39.029,-76.856,4.68,70.5,13.54,36.95,33.96
,668,737907,663.3,3.595,7.2,315.28,11.7,1.12,-20.63,5.03,-3.62,305.7,6.2,39.029,-76.856,4.68,70.6,13.56,36.95,33.97
,669,737908,662.9,3.599,7.2,315.33,11.8,1.13,-20.53,5.05,-3.77,306.7,6.3,39.029,-76.856,4.68,70.6,13.58,36.95,33.97
,670,737909,662.6,3.603,7.1,315.26,11.8,1.12,-20.61,4.99,-3.84,307.6,6.3,39.029,-76.856,4.68,70.6,13.6,36.95,33.98
,671,737910,662.3,3.607,7.1,315.3,11.9,1.13,-20.51,5.01,-3.98,308.5,6.4,39.029,-76.856,4.67,70.5,13.62,36.85,33.99
,672,737911,661.9,3.612,7.1,315.35,12.1,1.15,-20.32,5.03,-4.12,309.3,6.5,39.029,-76.856,4.66,70.4,13.64,36.78,33.99
,673,737912,661.4,3.617,7,315.31,12.5,1.18,-20.02,5.06,-4.24,310,6.6,39.029,-76.856,4.66,70.5,13.66,36.78,33.99
,674,737913,661,3.623,7,315.36,12.9,1.22,-19.65,5,-4.3,310.7,6.6,39.029,-76.856,4.66,70.5,13.69,36.78,34
,675,737914,660.5,3.629,6.9,315.32,13.3,1.25,-19.38,5.03,-4.43,311.4,6.7,39.029,-76.856,4.66,70.6,13.72,36.78,34.01
,676,737915,660,3.635,6.9,315.39,13.7,1.29,-19.03,4.99,-4.47,311.9,6.7,39.029,-76.856,4.65,70.5,13.74,36.71,34.01
,677,737916,659.6,3.64,6.8,315.33,14.2,1.32,-18.69,5.02,-4.59,312.4,6.8,39.029,-76.856,4.63,70.2,13.77,36.56,34.01
,678,737917,659.2,3.645,6.8,315.39,14.6,1.36,-18.37,4.98,-4.63,312.9,6.8,39.029,-76.856,4.61,69.9,13.79,36.4,34.01
,679,737918,658.8,3.65,6.7,315.33,14.9,1.38,-18.21,5.03,-4.72,313.2,6.9,39.028,-76.855,4.6,69.8,13.81,36.32,34.02
,680,737919,658.5,3.654,6.7,315.37,15.1,1.4,-18.05,5.01,-4.75,313.5,6.9,39.028,-76.855,4.6,69.9,13.83,36.33,34.03
,681,737920,658.1,3.659,6.6,315.31,15.3,1.41,-17.98,4.98,-4.78,313.8,6.9,39.028,-76.855,4.6,69.9,13.85,36.32,34.03
,682,737921,657.8,3.662,6.6,315.35,15.4,1.42,-17.9,4.97,-4.78,313.9,6.9,39.028,-76.855,4.6,69.9,13.87,36.32,34.03
,683,737922,657.5,3.666,6.5,315.28,15.7,1.44,-17.75,5.03,-4.87,314.1,7,39.028,-76.855,4.62,70.3,13.88,36.43,34.03
,684,737923,657.2,3.671,6.5,315.32,16.1,1.48,-17.45,5.03,-4.87,314.1,7,39.028,-76.855,4.63,70.5,13.9,36.5,34.03
,685,737924,656.8,3.675,6.4,315.26,16.6,1.51,-17.17,4.96,-4.8,314.1,6.9,39.028,-76.855,4.63,70.5,13.92,36.5,34.04
,686,737925,656.4,3.679,6.4,315.32,16.9,1.54,-16.96,4.96,-4.79,314,6.9,39.028,-76.855,4.63,70.5,13.94,36.5,34.04
,687,737926,656.1,3.684,6.3,315.25,17.1,1.55,-16.9,4.97,-4.78,313.9,6.9,39.028,-76.855,4.63,70.6,13.96,36.5,34.03
,688,737927,655.7,3.689,6.3,315.3,17.4,1.58,-16.69,4.99,-4.77,313.7,6.9,39.028,-76.855,4.61,70.3,13.99,36.34,34.03
,689,737928,655.3,3.694,6.3,315.36,18.1,1.64,-16.22,5.01,-4.75,313.5,6.9,39.028,-76.855,4.57,69.7,14.01,36.07,34.03
,690,737929,654.9,3.699,6.2,315.3,19.1,1.72,-15.66,4.95,-4.66,313.3,6.8,39.028,-76.855,4.56,69.6,14.03,35.96,34.03
,691,737930,654.6,3.702,6.2,315.34,20.1,1.81,-15.04,4.97,-4.65,313.1,6.8,39.028,-76.855,4.56,69.7,14.04,35.96,34.03
,692,737931,654.3,3.707,6.2,315.38,20.9,1.89,-14.57,4.99,-4.62,312.8,6.8,39.028,-76.855,4.56,69.7,14.06,35.96,34.02
,693,737932,653.9,3.711,6.1,315.32,21.4,1.92,-14.36,4.94,-4.53,312.5,6.7,39.028,-76.855,4.55,69.6,14.08,35.89,34.02
,694,737933,653.5,3.716,6.1,315.38,21.7,1.95,-14.19,4.96,-4.51,312.3,6.7,39.028,-76.855,4.54,69.5,14.1,35.82,34.01
,695,737934,653.1,3.721,6.1,315.43,22.1,1.99,-13.97,4.98,-4.48,312,6.7,39.028,-76.855,4.54,69.5,14.13,35.81,34.01
,696,737935,652.6,3.727,6,315.39,22.4,2,-13.89,4.99,-4.47,311.8,6.7,39.028,-76.854,4.53,69.4,14.15,35.77,34
,697,737936,652.2,3.733,6,315.45,22.6,2.02,-13.78,4.94,-4.37,311.5,6.6,39.028,-76.854,4.53,69.5,14.18,35.71,33.99
,698,737937,651.7,3.739,6,315.51,22.3,1.99,-13.94,4.96,-4.36,311.3,6.6,39.028,-76.854,4.52,69.4,14.2,35.64,33.99
,699,737938,651.2,3.745,6,315.58,21.2,1.9,-14.56,4.97,-4.35,311.2,6.6,39.028,-76.854,4.51,69.3,14.23,35.59,33.99
,700,737939,650.7,3.752,6,315.65,19.4,1.74,-15.64,4.97,-4.34,311.1,6.6,39.028,-76.854,4.5,69.2,14.26,35.52,33.99
,701,737940,650.2,3.758,6,315.72,16.9,1.51,-17.29,4.98,-4.33,311,6.6,39.028,-76.854,4.48,68.9,14.29,35.38,33.99
,702,737941,649.7,3.764,6.1,315.91,14.7,1.33,-18.85,4.98,-4.33,311,6.6,39.028,-76.854,4.45,68.5,14.31,35.12,33.99
,703,737942,649.3,3.769,6.1,315.96,13.4,1.21,-19.93,4.98,-4.33,311,6.6,39.028,-76.854,4.43,68.2,14.33,34.98,33.99
,704,737943,648.9,3.774,6.1,316.02,12.6,1.14,-20.65,4.97,-4.34,311.1,6.6,39.027,-76.854,4.43,68.3,14.35,34.98,33.99
,705,737944,648.5,3.779,6.1,316.07,12,1.08,-21.21,4.96,-4.36,311.3,6.6,39.027,-76.854,4.43,68.3,14.37,34.98,33.99
,706,737945,648.2,3.783,6.1,316.11,11.4,1.03,-21.8,4.94,-4.37,311.5,6.6,39.027,-76.854,4.43,68.3,14.39,34.98,33.99
,707,737946,647.8,3.787,6.1,316.17,11,1,-22.2,4.93,-4.39,311.7,6.6,39.027,-76.854,4.45,68.7,14.41,35.11,33.99
,708,737947,647.5,3.792,6,316.1,10.7,0.96,-22.6,4.9,-4.42,312,6.6,39.027,-76.854,4.46,68.9,14.43,35.23,33.99
,709,737948,647,3.797,6,316.17,10.5,0.94,-22.81,4.96,-4.51,312.3,6.7,39.027,-76.854,4.48,69.2,14.45,35.31,33.99
,710,737949,646.6,3.803,6,316.22,10.4,0.94,-22.92,4.92,-4.54,312.7,6.7,39.027,-76.854,4.48,69.3,14.48,35.36,33.99
