Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,512,737752,743.8,2.678,12.4,310.77,16,1.93,-12.71,5.46,-11.24,334.1,12.5,39.032,-76.871,5.4,72.6,13.27,42.63,32.35
,513,737753,743.3,2.683,12.4,310.83,16,1.93,-12.71,5.4,-11.16,334.2,12.4,39.032,-76.871,5.38,72.4,13.3,42.46,32.34
,514,737754,742.9,2.688,12.4,310.88,16,1.93,-12.71,5.36,-11.18,334.4,12.4,39.032,-76.871,5.35,72,13.32,42.18,32.33
,515,737755,742.4,2.693,12.4,310.94,16,1.93,-12.71,5.34,-11.19,334.5,12.4,39.031,-76.871,5.3,71.4,13.35,41.83,32.32
,516,737756,742,2.697,12.4,310.99,15.9,1.92,-12.78,5.28,-11.11,334.6,12.3,39.031,-76.871,5.28,71.2,13.37,41.65,32.31
,517,737757,741.6,2.702,12.4,311.04,15.9,1.92,-12.78,5.26,-11.12,334.7,12.3,39.031,-76.871,5.27,71.1,13.39,41.6,32.31
,518,737758,741.2,2.706,12.4,311.09,15.9,1.92,-12.78,5.24,-11.13,334.8,12.3,39.031,-76.871,5.27,71.1,13.42,41.55,32.3
,519,737759,740.8,2.711,12.3,311.03,16,1.92,-12.79,5.19,-11.04,334.8,12.2,39.031,-76.871,5.26,71,13.44,41.52,32.3
,520,737760,740.3,2.717,12.3,311.09,16,1.93,-12.79,5.19,-11.04,334.8,12.2,39.031,-76.871,5.26,71.1,13.47,41.48,32.3
,521,737761,739.9,2.722,12.3,311.13,16,1.93,-12.79,5.21,-11.03,334.7,12.2,39.031,-76.871,5.25,71,13.49,41.39,32.28
,522,737762,739.4,2.727,12.2,311.08,15.8,1.89,-13.02,5.17,-10.94,334.7,12.1,39.031,-76.871,5.24,70.9,13.52,41.34,32.26
,523,737763,738.9,2.733,12.2,311.14,15.7,1.88,-13.1,5.19,-10.93,334.6,12.1,39.031,-76.871,5.22,70.6,13.54,41.22,32.26
,524,737764,738.5,2.738,12.1,311.08,15.6,1.86,-13.26,5.21,-10.92,334.5,12.1,39.03,-76.871,5.21,70.5,13.57,41.13,32.26
,525,737765,738,2.743,12.1,311.14,15.5,1.85,-13.34,5.19,-10.82,334.4,12,39.03,-76.871,5.21,70.6,13.59,41.11,32.25
,526,737766,737.6,2.748,12.1,311.19,15.4,1.84,-13.42,5.2,-10.81,334.3,12,39.03,-76.871,5.21,70.6,13.62,41.1,32.25
,527,737767,737.1,2.753,12.1,311.25,15.4,1.84,-13.42,5.22,-10.8,334.2,12,39.03,-76.871,5.2,70.5,13.64,41.05,32.24
,528,737768,736.7,2.758,12.1,311.3,15.4,1.84,-13.42,5.2,-10.7,334.1,11.9,39.03,-76.87,5.19,70.4,13.67,40.97,32.24
,529,737769,736.2,2.764,12.1,311.36,15.5,1.85,-13.34,5.22,-10.7,334,11.9,39.03,-76.87,5.19,70.5,13.7,40.93,32.24
,530,737770,735.7,2.77,12.1,311.42,15.5,1.85,-13.34,5.24,-10.69,333.9,11.9,39.03,-76.87,5.18,70.4,13.73,40.9,32.23
,531,737771,735.1,2.776,12.1,311.49,15.5,1.85,-13.34,5.25,-10.68,333.8,11.9,39.03,-76.87,5.17,70.3,13.76,40.81,32.23
,532,737772,734.6,2.781,12,311.45,15.4,1.83,-13.5,5.23,-10.58,333.7,11.8,39.03,-76.87,5.16,70.2,13.78,40.68,32.23
,533,737773,734.1,2.787,12,311.51,15.4,1.83,-13.5,5.25,-10.57,333.6,11.8,39.03,-76.87,5.13,69.9,13.81,40.48,32.23
,534,737774,733.7,2.792,11.9,311.45,15.3,1.81,-13.66,5.25,-10.57,333.6,11.8,39.029,-76.87,5.11,69.6,13.84,40.28,32.23
,535,737775,733.2,2.798,11.8,311.4,15.2,1.79,-13.83,5.22,-10.47,333.5,11.7,39.029,-76.87,5.09,69.4,13.86,40.19,32.23
,536,737776,732.7,2.803,11.8,311.46,15.1,1.78,-13.91,5.22,-10.47,333.5,11.7,39.029,-76.87,5.08,69.3,13.89,40.07,32.23
,537,737777,732.3,2.808,11.8,311.51,15.1,1.78,-13.91,5.22,-10.47,333.5,11.7,39.029,-76.87,5.07,69.2,13.91,39.97,32.22
,538,737778,731.8,2.813,11.8,311.57,15.2,1.79,-13.83,5.18,-10.38,333.5,11.6,39.029,-76.87,5.06,69.1,13.94,39.95,32.22
,539,737779,731.4,2.819,11.8,311.62,15.4,1.82,-13.67,5.16,-10.39,333.6,11.6,39.029,-76.87,5.05,69,13.96,39.87,32.21
,540,737780,730.9,2.824,11.8,311.68,15.7,1.85,-13.43,5.16,-10.39,333.6,11.6,39.029,-76.87,5.04,69,13.99,39.79,32.21
,541,737781,730.4,2.829,11.8,311.74,15.9,1.88,-13.27,5.14,-10.4,333.7,11.6,39.029,-76.87,5.02,68.7,14.02,39.63,32.21
,542,737782,729.9,2.835,11.7,311.69,16.1,1.89,-13.2,5.14,-10.4,333.7,11.6,39.029,-76.87,4.98,68.2,14.04,39.27,32.21
,543,737783,729.5,2.84,11.7,311.74,16.3,1.91,-13.05,5.08,-10.32,333.8,11.5,39.029,-76.87,4.94,67.7,14.06,38.98,32.21
,544,737784,729.1,2.845,11.7,311.79,16.4,1.93,-12.97,5.06,-10.33,333.9,11.5,39.029,-76.87,4.9,67.2,14.09,38.68,32.21
,545,737785,728.7,2.85,11.7,311.84,16.4,1.93,-12.97,5.04,-10.34,334,11.5,39.029,-76.87,4.87,66.8,14.11,38.44,32.21
,546,737786,728.2,2.855,11.7,311.9,16.4,1.93,-12.97,5.02,-10.34,334.1,11.5,39.028,-76.869,4.85,66.6,14.13,38.27,32.21
,547,737787,727.7,2.86,11.6,311.85,16.5,1.93,-12.98,5.01,-10.35,334.2,11.5,39.028,-76.869,4.84,66.5,14.16,38.16,32.21
,548,737788,727.3,2.865,11.6,311.9,16.5,1.93,-12.98,4.99,-10.36,334.3,11.5,39.028,-76.869,4.81,66.1,14.18,37.96,32.21
,549,737789,726.8,2.871,11.6,311.96,16.5,1.93,-12.98,4.97,-10.37,334.4,11.5,39.028,-76.869,4.79,65.9,14.21,37.83,32.21
,550,737790,726.3,2.876,11.5,311.91,16.5,1.92,-13.06,4.97,-10.37,334.4,11.5,39.028,-76.869,4.78,65.8,14.23,37.71,32.21
,551,737791,725.9,2.881,11.5,311.96,16.5,1.92,-13.06,4.95,-10.38,334.5,11.5,39.028,-76.869,4.76,65.6,14.25,37.56,32.2
,552,737792,725.5,2.886,11.4,311.9,16.5,1.91,-13.14,4.91,-10.29,334.5,11.4,39.028,-76.869,4.72,65.1,14.27,37.26,32.2
,553,737793,725.2,2.89,11.4,311.94,16.5,1.91,-13.14,4.91,-10.29,334.5,11.4,39.028,-76.869,4.69,64.7,14.29,36.98,32.2
,554,737794,724.8,2.893,11.4,311.99,16.5,1.91,-13.14,4.91,-10.29,334.5,11.4,39.028,-76.869,4.67,64.4,14.31,36.87,32.2
,555,737795,724.5,2.898,11.3,311.91,16.5,1.9,-13.23,4.91,-10.29,334.5,11.4,39.028,-76.869,4.67,64.5,14.33,36.83,32.2
,556,737796,724.1,2.902,11.3,311.96,16.5,1.9,-13.23,4.91,-10.29,334.5,11.4,39.027,-76.869,4.66,64.4,14.35,36.78,32.2
,557,737797,723.7,2.907,11.2,311.9,16.6,1.9,-13.23,4.93,-10.28,334.4,11.4,39.027,-76.869,4.65,64.3,14.37,36.69,32.2
,558,737798,723.3,2.911,11.2,311.95,16.6,1.9,-13.23,4.94,-10.27,334.3,11.4,39.027,-76.869,4.64,64.2,14.39,36.61,32.2
,559,737799,722.9,2.916,11.1,311.89,16.6,1.89,-13.31,4.96,-10.26,334.2,11.4,39.027,-76.869,4.63,64,14.41,36.57,32.2
,560,737800,722.4,2.921,11.1,311.95,16.6,1.89,-13.31,4.98,-10.25,334.1,11.4,39.027,-76.869,4.63,64.1,14.43,36.53,32.2
,561,737801,722,2.926,11,311.89,16.5,1.87,-13.47,4.97,-10.15,333.9,11.3,39.027,-76.869,4.63,64.1,14.45,36.5,32.2
,562,737802,721.4,2.933,11,311.97,16.4,1.86,-13.55,5.01,-10.13,333.7,11.3,39.027,-76.868,4.62,64,14.48,36.42,32.19
,563,737803,720.9,2.939,11,312.03,16.3,1.85,-13.62,5.04,-10.11,333.5,11.3,39.027,-76.868,4.6,63.8,14.51,36.29,32.19
,564,737804,720.3,2.945,10.9,311.99,16.2,1.83,-13.78,5.08,-10.1,333.3,11.3,39.027,-76.868,4.57,63.4,14.53,36.04,32.19
,565,737805,719.8,2.951,10.9,312.06,16.2,1.83,-13.78,5.07,-9.99,333.1,11.2,39.027,-76.868,4.54,63.1,14.56,35.83,32.18
,566,737806,719.4,2.957,10.8,312,16.3,1.83,-13.78,5.1,-9.97,332.9,11.2,39.027,-76.868,4.52,62.8,14.58,35.7,32.18
,567,737807,718.9,2.962,10.8,312.06,16.5,1.85,-13.63,5.09,-9.86,332.7,11.1,39.026,-76.868,4.5,62.6,14.61,35.5,32.17
,568,737808,718.5,2.967,10.8,312.11,16.6,1.86,-13.56,5.13,-9.85,332.5,11.1,39.026,-76.868,4.49,62.5,14.63,35.39,32.17
,569,737809,718.1,2.971,10.8,312.16,16.8,1.89,-13.41,5.16,-9.83,332.3,11.1,39.026,-76.868,4.48,62.4,14.65,35.33,32.17
,570,737810,717.7,2.976,10.7,312.1,16.9,1.89,-13.42,5.15,-9.72,332.1,11,39.026,-76.868,4.47,62.3,14.67,35.28,32.17
,571,737811,717.2,2.981,10.7,312.16,16.9,1.89,-13.42,5.18,-9.7,331.9,11,39.026,-76.868,4.47,62.3,14.69,35.27,32.17
,572,737812,716.7,2.987,10.6,312.11,17,1.89,-13.43,5.21,-9.69,331.7,11,39.026,-76.868,4.46,62.2,14.71,35.22,32.16
,573,737813,716.3,2.992,10.6,312.16,17,1.89,-13.43,5.18,-9.59,331.6,10.9,39.026,-76.868,4.45,62.1,14.74,35.09,32.16
,574,737814,715.8,2.998,10.6,312.22,17,1.89,-13.43,5.2,-9.58,331.5,10.9,39.026,-76.868,4.42,61.7,14.76,34.89,32.16
,575,737815,715.3,3.003,10.5,312.18,17.1,1.89,-13.44,5.22,-9.57,331.4,10.9,39.026,-76.868,4.41,61.7,14.78,34.76,32.15
,576,737816,714.9,3.009,10.5,312.23,17.1,1.89,-13.44,5.19,-9.47,331.3,10.8,39.026,-76.868,4.38,61.3,14.8,34.54,32.15
,577,737817,714.4,3.014,10.5,312.29,17.2,1.9,-13.37,5.19,-9.47,331.3,10.8,39.026,-76.868,4.36,61,14.83,34.36,32.14
,578,737818,713.9,3.019,10.5,312.35,17.2,1.91,-13.37,5.19,-9.47,331.3,10.8,39.025,-76.868,4.33,60.7,14.85,34.2,32.14
,579,737819,713.5,3.025,10.5,312.4,17.3,1.92,-13.3,5.19,-9.47,331.3,10.8,39.025,-76.867,4.3,60.3,14.87,33.95,32.14
,580,737820,713.1,3.03,10.4,312.34,17.3,1.91,-13.38,5.12,-9.39,331.4,10.7,39.025,-76.867,4.29,60.2,14.89,33.84,32.13
,581,737821,712.7,3.034,10.4,312.39,17.3,1.91,-13.38,5.11,-9.4,331.5,10.7,39.025,-76.867,4.28,60.1,14.91,33.74,32.12
,582,737822,712.3,3.038,10.3,312.33,17.3,1.9,-13.46,5.07,-9.42,331.7,10.7,39.025,-76.867,4.26,59.8,14.93,33.62,32.12
,583,737823,711.9,3.043,10.3,312.38,17.3,1.9,-13.46,5.04,-9.44,331.9,10.7,39.025,-76.867,4.25,59.7,14.94,33.56,32.11
,584,737824,711.5,3.047,10.3,312.43,17.4,1.91,-13.39,5.01,-9.46,332.1,10.7,39.025,-76.867,4.25,59.7,14.96,33.52,32.11
,585,737825,711.1,3.052,10.3,312.48,17.5,1.92,-13.32,4.97,-9.47,332.3,10.7,39.025,-76.867,4.24,59.6,14.98,33.45,32.11
,586,737826,710.7,3.057,10.3,312.53,17.5,1.92,-13.32,4.94,-9.49,332.5,10.7,39.025,-76.867,4.23,59.5,15,33.39,32.11
,587,737827,710.2,3.063,10.2,312.48,17.5,1.91,-13.4,4.89,-9.52,332.8,10.7,39.025,-76.867,4.23,59.6,15.02,33.36,32.11
,588,737828,709.8,3.068,10.2,312.53,17.5,1.91,-13.4,4.86,-9.53,333,10.7,39.025,-76.867,4.22,59.5,15.05,33.32,32.11
,589,737829,709.3,3.074,10.2,312.6,17.5,1.91,-13.4,4.81,-9.56,333.3,10.7,39.025,-76.867,4.21,59.4,15.07,33.24,32.1
,590,737830,708.8,3.079,10.2,312.66,17.6,1.93,-13.33,4.76,-9.58,333.6,10.7,39.025,-76.867,4.2,59.3,15.09,33.16,32.11
,591,737831,708.3,3.085,10.1,312.61,17.7,1.92,-13.35,4.72,-9.6,333.8,10.7,39.024,-76.867,4.2,59.3,15.11,33.13,32.11
,592,737832,707.9,3.09,10.1,312.66,17.9,1.95,-13.21,4.67,-9.63,334.1,10.7,39.024,-76.867,4.2,59.3,15.13,33.11,32.1
,593,737833,707.4,3.095,10.1,312.73,18.1,1.97,-13.07,4.64,-9.64,334.3,10.7,39.024,-76.867,4.19,59.2,15.15,33.09,32.1
,594,737834,707,3.1,10.1,312.78,18.2,1.98,-13,4.61,-9.66,334.5,10.7,39.024,-76.867,4.19,59.3,15.17,33.09,32.1
,595,737835,706.6,3.106,10,312.72,18.2,1.97,-13.09,4.57,-9.67,334.7,10.7,39.024,-76.867,4.19,59.3,15.2,33.08,32.1
,596,737836,706,3.112,10,312.79,18.2,1.97,-13.09,4.54,-9.69,334.9,10.7,39.024,-76.867,4.19,59.3,15.22,33.07,32.1
,597,737837,705.5,3.118,9.9,312.75,18.2,1.96,-13.17,4.51,-9.71,335.1,10.7,39.024,-76.866,4.19,59.4,15.24,33.07,32.1
,598,737838,705,3.124,9.9,312.81,18.1,1.95,-13.24,4.49,-9.71,335.2,10.7,39.024,-76.866,4.19,59.4,15.27,33.07,32.1
,599,737839,704.4,3.131,9.8,312.78,18,1.93,-13.39,4.47,-9.72,335.3,10.7,39.024,-76.866,4.19,59.5,15.29,33.03,32.1
,600,737840,703.9,3.137,9.8,312.84,18,1.93,-13.39,4.47,-9.72,335.3,10.7,39.024,-76.866,4.18,59.4,15.32,32.97,32.09
,601,737841,703.4,3.143,9.7,312.79,18,1.92,-13.47,4.43,-9.63,335.3,10.6,39.023,-76.866,4.18,59.4,15.34,32.95,32.09
,602,737842,702.9,3.149,9.7,312.86,18.1,1.93,-13.4,4.43,-9.63,335.3,10.6,39.023,-76.866,4.18,59.5,15.37,32.95,32.08
,603,737843,702.3,3.155,9.6,312.82,18.1,1.92,-13.49,4.45,-9.62,335.2,10.6,39.023,-76.866,4.18,59.5,15.39,32.95,32.07
,604,737844,701.8,3.162,9.6,312.89,18.2,1.93,-13.42,4.45,-9.62,335.2,10.6,39.023,-76.866,4.17,59.4,15.42,32.93,32.07
,605,737845,701.2,3.168,9.5,312.85,18.3,1.93,-13.43,4.46,-9.61,335.1,10.6,39.023,-76.866,4.17,59.5,15.44,32.92,32.06
,606,737846,700.7,3.175,9.5,312.92,18.3,1.93,-13.43,4.48,-9.61,335,10.6,39.023,-76.866,4.17,59.5,15.47,32.94,32.05
,607,737847,700.1,3.182,9.4,312.88,18.4,1.93,-13.45,4.51,-9.59,334.8,10.6,39.023,-76.866,4.18,59.7,15.5,32.95,32.04
,608,737848,699.6,3.188,9.4,312.95,18.4,1.93,-13.45,4.53,-9.58,334.7,10.6,39.023,-76.866,4.18,59.7,15.52,32.95,32.04
,609,737849,699.1,3.193,9.4,313.01,18.4,1.93,-13.45,4.56,-9.57,334.5,10.6,39.023,-76.866,4.18,59.8,15.54,32.95,32.03
,610,737850,698.7,3.198,9.4,313.06,18.4,1.94,-13.45,4.6,-9.55,334.3,10.6,39.023,-76.866,4.18,59.8,15.56,32.95,32.03
,611,737851,698.3,3.204,9.4,313.11,18.4,1.94,-13.45,4.59,-9.45,334.1,10.5,39.023,-76.866,4.18,59.9,15.59,32.95,32.03
,612,737852,697.8,3.209,9.3,313.07,18.4,1.92,-13.53,4.64,-9.42,333.8,10.5,39.023,-76.866,4.17,59.8,15.61,32.92,32.02
,613,737853,697.3,3.215,9.3,313.13,18.5,1.94,-13.47,4.67,-9.4,333.6,10.5,39.023,-76.866,4.17,59.8,15.63,32.9,32.02
,614,737854,696.8,3.221,9.2,313.08,18.6,1.94,-13.48,4.7,-9.39,333.4,10.5,39.022,-76.866,4.16,59.7,15.65,32.85,32.01
,615,737855,696.4,3.226,9.2,313.13,18.6,1.94,-13.48,4.75,-9.36,333.1,10.5,39.022,-76.866,4.15,59.6,15.68,32.74,32
,616,737856,695.9,3.231,9.2,313.2,18.6,1.94,-13.48,4.78,-9.35,332.9,10.5,39.022,-76.866,4.12,59.2,15.7,32.49,31.99
,617,737857,695.5,3.236,9.2,313.25,18.5,1.93,-13.55,4.82,-9.33,332.7,10.5,39.022,-76.865,4.09,58.8,15.71,32.29,31.98
,618,737858,695.1,3.241,9.2,313.3,18.5,1.93,-13.55,4.85,-9.31,332.5,10.5,39.022,-76.865,4.08,58.7,15.73,32.19,31.98
,619,737859,694.8,3.245,9.2,313.34,18.4,1.92,-13.62,4.88,-9.3,332.3,10.5,39.022,-76.865,4.07,58.6,15.75,32.12,31.98
,620,737860,694.4,3.25,9.2,313.39,18.4,1.92,-13.62,4.91,-9.28,332.1,10.5,39.022,-76.865,4.07,58.6,15.77,32.11,31.98
,621,737861,694,3.254,9.2,313.44,18.4,1.92,-13.62,4.95,-9.26,331.9,10.5,39.022,-76.865,4.06,58.5,15.78,32.07,31.96
,622,737862,693.6,3.259,9.1,313.38,18.4,1.91,-13.7,4.93,-9.16,331.7,10.4,39.022,-76.865,4.06,58.5,15.8,32.04,31.95
,623,737863,693.2,3.264,9.1,313.44,18.5,1.92,-13.63,4.96,-9.14,331.5,10.4,39.022,-76.865,4.06,58.6,15.82,32.02,31.95
,624,737864,692.7,3.269,9.1,313.5,18.5,1.92,-13.63,4.98,-9.13,331.4,10.4,39.022,-76.865,4.06,58.6,15.84,32.02,31.95
,625,737865,692.2,3.275,9,313.45,18.6,1.92,-13.65,4.96,-9.03,331.2,10.3,39.021,-76.865,4.06,58.7,15.87,32.02,31.93
,626,737866,691.7,3.281,9,313.52,18.6,1.92,-13.65,4.99,-9.01,331,10.3,39.021,-76.865,4.06,58.7,15.89,32.01,31.92
,627,737867,691.2,3.288,8.9,313.47,18.7,1.92,-13.67,4.98,-8.9,330.8,10.2,39.021,-76.865,4.05,58.6,15.91,31.96,31.91
,628,737868,690.6,3.294,8.8,313.44,18.7,1.91,-13.75,4.99,-8.9,330.7,10.2,39.021,-76.865,4.04,58.5,15.94,31.89,31.91
,629,737869,690.1,3.301,8.8,313.5,18.8,1.92,-13.68,5.02,-8.88,330.5,10.2,39.021,-76.865,4.04,58.5,15.96,31.86,31.9
,630,737870,689.6,3.307,8.7,313.46,18.8,1.91,-13.77,5,-8.77,330.3,10.1,39.021,-76.865,4.04,58.6,15.99,31.85,31.9
,631,737871,689,3.314,8.7,313.54,18.9,1.92,-13.7,5.03,-8.76,330.1,10.1,39.021,-76.865,4.03,58.5,16.02,31.81,31.89
,632,737872,688.5,3.32,8.6,313.49,18.9,1.91,-13.79,5,-8.66,330,10,39.021,-76.865,4.02,58.4,16.04,31.74,31.88
,633,737873,688,3.326,8.6,313.55,19,1.92,-13.72,5.03,-8.64,329.8,10,39.021,-76.865,4.01,58.3,16.06,31.67,31.86
,634,737874,687.5,3.332,8.5,313.51,19,1.91,-13.8,5.01,-8.54,329.6,9.9,39.021,-76.864,4.01,58.3,16.09,31.64,31.85
,635,737875,687,3.338,8.5,313.57,18.9,1.9,-13.87,5.02,-8.53,329.5,9.9,39.021,-76.864,4.01,58.4,16.11,31.64,31.84
,636,737876,686.6,3.343,8.4,313.51,18.9,1.89,-13.95,5,-8.43,329.3,9.8,39.02,-76.864,4.01,58.4,16.13,31.67,31.84
,637,737877,686.1,3.348,8.4,313.58,19,1.9,-13.89,5.02,-8.42,329.2,9.8,39.02,-76.864,4.02,58.6,16.15,31.75,31.84
,638,737878,685.7,3.354,8.4,313.63,19,1.9,-13.89,4.98,-8.32,329.1,9.7,39.02,-76.864,4.02,58.6,16.17,31.74,31.83
,639,737879,685.3,3.359,8.3,313.57,19,1.89,-13.97,5.01,-8.31,328.9,9.7,39.02,-76.864,4.02,58.7,16.19,31.74,31.82
,640,737880,684.8,3.365,8.3,313.64,19,1.89,-13.97,4.97,-8.21,328.8,9.6,39.02,-76.864,4.03,58.8,16.21,31.78,31.82
,641,737881,684.3,3.37,8.3,313.7,18.9,1.88,-14.04,4.99,-8.2,328.7,9.6,39.02,-76.864,4.03,58.9,16.23,31.8,31.82
,642,737882,683.9,3.376,8.3,313.76,18.9,1.89,-14.04,4.95,-8.11,328.6,9.5,39.02,-76.864,4.03,58.9,16.25,31.8,31.81
,643,737883,683.5,3.38,8.3,313.81,19,1.9,-13.97,4.96,-8.1,328.5,9.5,39.02,-76.864,4.03,59,16.27,31.81,31.81
,644,737884,683.1,3.385,8.2,313.75,19,1.88,-14.05,4.98,-8.09,328.4,9.5,39.02,-76.864,4.03,59,16.29,31.81,31.81
,645,737885,682.8,3.389,8.2,313.79,19,1.89,-14.05,4.94,-8,328.3,9.4,39.02,-76.864,4.03,59,16.3,31.81,31.81
,646,737886,682.4,3.394,8.2,313.84,19,1.89,-14.05,4.95,-7.99,328.2,9.4,39.02,-76.864,4.03,59.1,16.32,31.81,31.8
,647,737887,682,3.399,8.1,313.78,19,1.87,-14.14,4.9,-7.9,328.2,9.3,39.02,-76.864,4.03,59.1,16.34,31.81,31.8
,648,737888,681.5,3.404,8.1,313.85,19,1.88,-14.14,4.91,-7.9,328.1,9.3,39.02,-76.864,4.04,59.3,16.36,31.86,31.79
,649,737889,681,3.41,8.1,313.92,19.1,1.89,-14.07,4.91,-7.9,328.1,9.3,39.02,-76.864,4.05,59.5,16.39,31.92,31.78
,650,737890,680.5,3.416,8,313.87,19.1,1.88,-14.16,4.86,-7.81,328.1,9.2,39.02,-76.864,4.05,59.5,16.41,31.94,31.78
,651,737891,680.1,3.422,8,313.92,19.2,1.89,-14.09,4.86,-7.81,328.1,9.2,39.02,-76.864,4.05,59.6,16.43,31.95,31.77
,652,737892,679.5,3.428,8,314,19.1,1.88,-14.16,4.82,-7.72,328,9.1,39.019,-76.863,4.05,59.6,16.45,31.96,31.77
,653,737893,679,3.435,8,314.07,19.1,1.88,-14.16,4.82,-7.72,328,9.1,39.019,-76.863,4.05,59.6,16.48,31.95,31.77
,654,737894,678.5,3.441,8,314.13,18.9,1.86,-14.28,4.77,-7.63,328,9,39.019,-76.863,4.05,59.7,16.5,31.95,31.76
,655,737895,678,3.447,7.9,314.09,18.7,1.83,-14.5,4.78,-7.62,327.9,9,39.019,-76.863,4.05,59.7,16.53,31.95,31.75
,656,737896,677.5,3.453,7.9,314.15,18.3,1.79,-14.76,4.73,-7.54,327.9,8.9,39.019,-76.863,4.05,59.8,16.55,31.95,31.75
,657,737897,677,3.459,7.9,314.22,17.7,1.74,-15.17,4.69,-7.45,327.8,8.8,39.019,-76.863,4.05,59.8,16.57,31.96,31.74
,658,737898,676.5,3.465,7.9,314.29,17,1.67,-15.65,4.7,-7.44,327.7,8.8,39.019,-76.863,4.05,59.9,16.6,31.96,31.72
,659,737899,676.1,3.47,7.9,314.34,16,1.57,-16.38,4.66,-7.35,327.6,8.7,39.019,-76.863,4.05,59.9,16.62,31.96,31.7
,660,737900,675.6,3.476,7.9,314.41,15,1.47,-17.15,4.67,-7.34,327.5,8.7,39.019,-76.863,4.05,59.9,16.64,31.96,31.69
,661,737901,675.2,3.481,7.9,314.46,14.2,1.4,-17.8,4.65,-7.24,327.3,8.6,39.019,-76.863,4.07,60.3,16.66,32.15,31.69
,662,737902,674.8,3.486,7.9,314.51,13.9,1.37,-18.06,4.62,-7.14,327.1,8.5,39.019,-76.863,4.11,60.9,16.68,32.43,31.69
,663,737903,674.4,3.491,7.9,314.57,13.9,1.37,-18.06,4.64,-7.12,326.9,8.5,39.019,-76.863,4.16,61.7,16.7,32.85,31.69
,664,737904,673.9,3.496,7.8,314.52,14,1.37,-18.05,4.61,-7.02,326.7,8.4,39.019,-76.863,4.23,62.8,16.72,33.41,31.68
,665,737905,673.5,3.502,7.8,314.58,13.9,1.36,-18.14,4.65,-7,326.4,8.4,39.019,-76.863,4.28,63.5,16.74,33.8,31.66
,666,737906,673.1,3.507,7.8,314.63,13.6,1.33,-18.39,4.63,-6.89,326.1,8.3,39.018,-76.863,4.33,64.3,16.77,34.15,31.65
,667,737907,672.7,3.512,7.7,314.57,13.2,1.28,-18.82,4.67,-6.86,325.8,8.3,39.018,-76.863,4.38,65.1,16.79,34.52,31.65
,668,737908,672.2,3.517,7.7,314.64,12.7,1.24,-19.28,4.66,-6.75,325.4,8.2,39.018,-76.863,4.4,65.5,16.81,34.69,31.64
,669,737909,671.8,3.522,7.8,314.8,12.1,1.19,-19.76,4.7,-6.72,325,8.2,39.018,-76.863,4.42,65.8,16.83,34.88,31.64
,670,737910,671.4,3.528,7.8,314.86,11.4,1.12,-20.45,4.75,-6.68,324.6,8.2,39.018,-76.862,4.45,66.3,16.85,35.1,31.63
,671,737911,670.9,3.533,7.7,314.81,10.7,1.04,-21.26,4.74,-6.57,324.2,8.1,39.018,-76.862,4.48,66.8,16.87,35.32,31.63
,672,737912,670.5,3.538,7.7,314.86,10.1,0.99,-21.92,4.8,-6.53,323.7,8.1,39.018,-76.862,4.53,67.6,16.9,35.75,31.63
,673,737913,670,3.544,7.7,314.93,9.5,0.93,-22.62,4.84,-6.49,323.3,8.1,39.018,-76.862,4.58,68.4,16.92,36.14,31.63
,674,737914,669.5,3.55,7.7,315,9.1,0.89,-23.11,4.89,-6.46,322.9,8.1,39.018,-76.862,4.63,69.2,16.95,36.52,31.62
,675,737915,669.1,3.556,7.7,315.05,8.9,0.87,-23.36,4.94,-6.42,322.4,8.1,39.018,-76.862,4.66,69.6,16.98,36.8,31.61
,676,737916,668.6,3.562,7.7,315.12,8.9,0.87,-23.36,4.99,-6.38,322,8.1,39.018,-76.862,4.72,70.6,17,37.24,31.6
,677,737917,668,3.569,7.6,315.09,9,0.88,-23.31,5.03,-6.35,321.6,8.1,39.018,-76.862,4.79,71.7,17.03,37.76,31.6
,678,737918,667.5,3.575,7.6,315.16,9.2,0.9,-23.06,5.02,-6.23,321.1,8,39.018,-76.862,4.83,72.4,17.06,38.12,31.59
,679,737919,667,3.581,7.5,315.11,9.3,0.9,-23.01,5.07,-6.19,320.7,8,39.018,-76.862,4.87,73,17.09,38.45,31.59
,680,737920,666.5,3.588,7.5,315.18,9.4,0.91,-22.89,5.11,-6.16,320.3,8,39.018,-76.862,4.91,73.7,17.12,38.73,31.58
,681,737921,666,3.594,7.4,315.14,9.5,0.91,-22.85,5.15,-6.12,319.9,8,39.018,-76.862,4.96,74.5,17.15,39.12,31.58
,682,737922,665.5,3.6,7.4,315.2,9.8,0.94,-22.5,5.2,-6.08,319.5,8,39.018,-76.862,4.99,75,17.18,39.34,31.57
,683,737923,665.1,3.605,7.4,315.26,10.1,0.97,-22.16,5.23,-6.06,319.2,8,39.018,-76.862,4.99,75,17.2,39.41,31.57
,684,737924,664.7,3.61,7.3,315.2,10.6,1.02,-21.68,5.27,-6.02,318.8,8,39.017,-76.862,5.02,75.5,17.23,39.6,31.57
