Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,1502,738745,342.76,8.795,-23.93,338.52,7.08,0.11,-50.21,2.1,4.46,205.25,4.93,39.091,-76.853,3.66,106.9,28.85,28.9,297.09
,1503,738746,342.49,8.801,-23.97,338.54,7.33,0.12,-49.94,2.08,4.47,204.98,4.93,39.091,-76.853,3.66,106.9,28.87,28.9,297.08
,1504,738747,342.21,8.807,-24.02,338.55,7.6,0.12,-49.65,2.06,4.49,204.66,4.94,39.091,-76.853,3.66,106.9,28.89,28.87,297.08
,1505,738748,341.94,8.813,-24.06,338.57,7.9,0.13,-49.35,2.03,4.51,204.28,4.95,39.091,-76.853,3.65,106.9,28.91,28.84,297.08
,1506,738749,341.7,8.818,-24.1,338.58,8.18,0.13,-49.07,2.01,4.54,203.84,4.97,39.092,-76.853,3.65,106.8,28.93,28.8,297.08
,1507,738750,341.47,8.823,-24.14,338.6,8.41,0.13,-48.86,1.98,4.58,203.34,4.99,39.092,-76.853,3.64,106.6,28.95,28.71,297.06
,1508,738751,341.25,8.828,-24.17,338.61,8.57,0.14,-48.72,1.95,4.63,202.79,5.02,39.092,-76.853,3.63,106.5,28.97,28.67,297.04
,1509,738752,341.02,8.832,-24.21,338.63,8.68,0.14,-48.63,1.91,4.68,202.2,5.06,39.092,-76.853,3.63,106.6,28.99,28.67,297.02
,1510,738753,340.81,8.837,-24.25,338.63,8.77,0.14,-48.57,1.88,4.75,201.58,5.11,39.092,-76.853,3.63,106.6,29.01,28.67,297.02
,1511,738754,340.59,8.842,-24.3,338.63,8.84,0.14,-48.54,1.85,4.82,200.96,5.16,39.092,-76.853,3.62,106.2,29.02,28.54,297.01
,1512,738755,340.36,8.846,-24.35,338.62,8.88,0.14,-48.55,1.81,4.89,200.32,5.22,39.092,-76.853,3.62,106.3,29.05,28.54,297
,1513,738756,340.1,8.852,-24.4,338.63,8.93,0.14,-48.53,1.78,4.97,199.69,5.28,39.092,-76.853,3.61,106.3,29.07,28.51,296.98
,1514,738757,339.83,8.858,-24.45,338.64,9.04,0.14,-48.46,1.75,5.05,199.07,5.35,39.092,-76.853,3.61,106.2,29.09,28.48,296.97
,1515,738758,339.54,8.864,-24.5,338.65,9.19,0.14,-48.36,1.71,5.14,198.44,5.42,39.092,-76.853,3.6,106,29.12,28.39,296.96
,1516,738759,339.25,8.87,-24.56,338.65,9.31,0.14,-48.29,1.68,5.23,197.83,5.49,39.092,-76.853,3.59,105.9,29.14,28.34,296.96
,1517,738760,338.95,8.877,-24.62,338.65,9.4,0.14,-48.26,1.65,5.32,197.22,5.57,39.092,-76.853,3.56,105.2,29.17,28.12,296.93
,1518,738761,338.66,8.883,-24.68,338.66,9.45,0.14,-48.25,1.62,5.41,196.61,5.65,39.092,-76.853,3.54,104.4,29.19,27.9,296.91
,1519,738762,338.36,8.889,-24.74,338.66,9.49,0.14,-48.26,1.58,5.51,196.03,5.73,39.092,-76.853,3.53,104.4,29.22,27.86,296.9
,1520,738763,338.07,8.896,-24.8,338.66,9.54,0.14,-48.26,1.55,5.6,195.47,5.81,39.092,-76.853,3.53,104.3,29.24,27.82,296.89
,1521,738764,337.78,8.902,-24.86,338.66,9.6,0.14,-48.26,1.52,5.69,194.93,5.89,39.092,-76.853,3.52,104.3,29.26,27.79,296.87
,1522,738765,337.5,8.908,-24.93,338.65,9.65,0.14,-48.27,1.48,5.77,194.41,5.96,39.092,-76.853,3.5,103.8,29.28,27.63,296.86
,1523,738766,337.22,8.914,-24.99,338.64,9.7,0.14,-48.28,1.45,5.85,193.91,6.02,39.092,-76.853,3.49,103.4,29.31,27.52,296.85
,1524,738767,336.95,8.92,-25.05,338.64,9.73,0.14,-48.29,1.41,5.92,193.4,6.08,39.092,-76.853,3.49,103.5,29.33,27.52,296.84
,1525,738768,336.68,8.925,-25.1,338.65,9.76,0.14,-48.3,1.37,5.98,192.91,6.14,39.092,-76.853,3.48,103.5,29.35,27.49,296.83
,1526,738769,336.4,8.932,-25.16,338.66,9.79,0.14,-48.32,1.33,6.05,192.43,6.19,39.092,-76.853,3.48,103.6,29.38,27.49,296.83
,1527,738770,336.09,8.938,-25.21,338.67,9.83,0.14,-48.33,1.29,6.1,191.96,6.24,39.093,-76.853,3.48,103.6,29.4,27.46,296.81
,1528,738771,335.77,8.945,-25.27,338.68,9.91,0.14,-48.31,1.25,6.15,191.51,6.28,39.093,-76.853,3.48,103.5,29.43,27.43,296.81
,1529,738772,335.45,8.952,-25.34,338.68,10.02,0.15,-48.26,1.21,6.2,191.09,6.31,39.093,-76.853,3.47,103.6,29.45,27.41,296.8
,1530,738773,335.15,8.959,-25.4,338.69,10.16,0.15,-48.18,1.17,6.23,190.68,6.34,39.093,-76.853,3.47,103.5,29.48,27.36,296.8
,1531,738774,334.85,8.965,-25.46,338.69,10.31,0.15,-48.11,1.13,6.26,190.28,6.36,39.093,-76.853,3.44,102.8,29.5,27.16,296.76
,1532,738775,334.56,8.971,-25.52,338.69,10.44,0.15,-48.04,1.09,6.28,189.89,6.37,39.093,-76.853,3.44,102.8,29.53,27.14,296.74
,1533,738776,334.26,8.978,-25.57,338.7,10.55,0.15,-47.99,1.05,6.3,189.5,6.38,39.093,-76.853,3.43,102.7,29.55,27.09,296.74
,1534,738777,333.95,8.985,-25.63,338.71,10.67,0.15,-47.94,1.01,6.31,189.12,6.39,39.093,-76.852,3.43,102.8,29.58,27.08,296.71
,1535,738778,333.65,8.991,-25.7,338.71,10.77,0.15,-47.91,0.97,6.32,188.75,6.39,39.093,-76.852,3.42,102.6,29.6,27,296.68
,1536,738779,333.37,8.997,-25.76,338.7,10.85,0.15,-47.89,0.93,6.33,188.39,6.39,39.093,-76.852,3.39,101.7,29.62,26.74,296.67
,1537,738780,333.1,9.003,-25.82,338.7,10.92,0.15,-47.88,0.89,6.33,188.05,6.39,39.093,-76.852,3.38,101.6,29.64,26.7,296.65
,1538,738781,332.83,9.009,-25.87,338.72,10.98,0.15,-47.87,0.86,6.33,187.73,6.39,39.093,-76.852,3.38,101.5,29.66,26.65,296.62
,1539,738782,332.56,9.015,-25.92,338.73,11.03,0.15,-47.87,0.83,6.33,187.43,6.38,39.093,-76.853,3.36,101,29.68,26.51,296.61
,1540,738783,332.3,9.02,-25.98,338.72,11.08,0.15,-47.88,0.8,6.33,187.17,6.38,39.093,-76.853,3.36,101,29.7,26.48,296.6
,1541,738784,332.08,9.025,-26.03,338.71,11.13,0.15,-47.88,0.77,6.33,186.93,6.37,39.093,-76.853,3.33,100.3,29.71,26.29,296.59
,1542,738785,331.92,9.029,-26.06,338.72,11.17,0.15,-47.87,0.74,6.33,186.71,6.37,39.093,-76.853,3.31,99.7,29.72,26.11,296.56
,1543,738786,331.78,9.032,-26.08,338.74,11.21,0.15,-47.86,0.72,6.33,186.5,6.37,39.093,-76.853,3.29,99.1,29.74,25.95,296.52
,1544,738787,331.63,9.035,-26.11,338.74,11.25,0.15,-47.85,0.7,6.34,186.3,6.38,39.094,-76.853,3.27,98.6,29.75,25.8,296.51
,1545,738788,331.45,9.039,-26.15,338.73,11.27,0.15,-47.87,0.68,6.35,186.12,6.38,39.094,-76.852,3.27,98.6,29.77,25.78,296.49
,1546,738789,331.25,9.043,-26.2,338.72,11.3,0.15,-47.89,0.66,6.36,185.95,6.4,39.094,-76.852,3.25,98,29.78,25.62,296.48
,1547,738790,331.02,9.048,-26.26,338.71,11.33,0.15,-47.91,0.65,6.38,185.82,6.42,39.094,-76.852,3.25,98.1,29.8,25.62,296.46
,1548,738791,330.8,9.053,-26.31,338.71,11.36,0.15,-47.93,0.64,6.41,185.72,6.44,39.094,-76.852,3.25,98.2,29.82,25.62,296.45
,1549,738792,330.57,9.058,-26.35,338.71,11.39,0.15,-47.94,0.64,6.44,185.66,6.47,39.094,-76.852,3.23,97.6,29.83,25.46,296.45
,1550,738793,330.37,9.063,-26.4,338.71,11.43,0.15,-47.94,0.63,6.47,185.6,6.5,39.094,-76.852,3.22,97.4,29.85,25.39,296.44
,1551,738794,330.17,9.067,-26.44,338.71,11.47,0.15,-47.95,0.63,6.5,185.55,6.53,39.094,-76.852,3.22,97.4,29.86,25.38,296.42
,1552,738795,329.98,9.071,-26.48,338.71,11.5,0.15,-47.96,0.63,6.54,185.5,6.57,39.094,-76.852,3.21,97.4,29.88,25.35,296.41
,1553,738796,329.79,9.075,-26.51,338.73,11.53,0.15,-47.96,0.63,6.59,185.44,6.62,39.094,-76.852,3.2,97.2,29.89,25.28,296.4
,1554,738797,329.6,9.08,-26.54,338.73,11.56,0.15,-47.96,0.62,6.64,185.37,6.67,39.094,-76.852,3.2,97,29.91,25.24,296.4
,1555,738798,329.4,9.084,-26.59,338.73,11.6,0.15,-47.97,0.62,6.7,185.31,6.72,39.094,-76.852,3.19,96.9,29.92,25.17,296.38
,1556,738799,329.23,9.088,-26.63,338.72,11.63,0.15,-47.98,0.62,6.75,185.25,6.78,39.094,-76.852,3.18,96.5,29.93,25.07,296.38
,1557,738800,329.07,9.091,-26.66,338.73,11.64,0.15,-48,0.62,6.81,185.18,6.84,39.094,-76.852,3.17,96.5,29.94,25.05,296.38
,1558,738801,328.93,9.094,-26.68,338.75,11.64,0.15,-48.01,0.61,6.87,185.11,6.9,39.094,-76.852,3.17,96.3,29.96,24.98,296.34
,1559,738802,328.78,9.097,-26.71,338.75,11.62,0.15,-48.05,0.61,6.94,185.03,6.96,39.094,-76.852,3.17,96.3,29.97,24.98,296.34
,1560,738803,328.63,9.101,-26.75,338.74,11.58,0.15,-48.12,0.6,7,184.93,7.02,39.094,-76.852,3.17,96.3,29.98,24.98,296.34
,1561,738804,328.47,9.104,-26.8,338.72,11.53,0.15,-48.19,0.59,7.06,184.82,7.08,39.095,-76.852,3.16,96.3,29.99,24.95,296.33
,1562,738805,328.31,9.108,-26.83,338.72,11.47,0.15,-48.27,0.58,7.12,184.68,7.14,39.095,-76.852,3.16,96.3,30,24.95,296.31
,1563,738806,328.15,9.111,-26.86,338.72,11.42,0.15,-48.33,0.57,7.18,184.51,7.2,39.095,-76.852,3.16,96.4,30.02,24.95,296.29
,1564,738807,327.98,9.115,-26.9,338.72,11.41,0.15,-48.37,0.55,7.23,184.32,7.25,39.095,-76.852,3.16,96.4,30.03,24.95,296.27
,1565,738808,327.82,9.119,-26.93,338.73,11.44,0.15,-48.38,0.52,7.29,184.12,7.31,39.095,-76.852,3.16,96.4,30.04,24.94,296.26
,1566,738809,327.64,9.122,-26.97,338.73,11.49,0.15,-48.36,0.5,7.34,183.91,7.36,39.095,-76.852,3.16,96.3,30.06,24.9,296.23
,1567,738810,327.46,9.126,-27,338.73,11.54,0.15,-48.35,0.48,7.39,183.69,7.41,39.095,-76.852,3.15,96.1,30.07,24.84,296.22
,1568,738811,327.27,9.131,-27.05,338.73,11.59,0.15,-48.35,0.45,7.44,183.47,7.45,39.095,-76.852,3.14,95.9,30.08,24.76,296.22
,1569,738812,327.08,9.135,-27.09,338.73,11.61,0.15,-48.37,0.42,7.48,183.25,7.49,39.095,-76.852,3.13,95.8,30.1,24.71,296.2
,1570,738813,326.9,9.139,-27.13,338.72,11.63,0.15,-48.39,0.4,7.52,183.03,7.53,39.095,-76.852,3.13,95.8,30.11,24.71,296.19
,1571,738814,326.72,9.143,-27.17,338.72,11.66,0.15,-48.4,0.37,7.55,182.8,7.56,39.095,-76.852,3.13,95.8,30.13,24.7,296.19
,1572,738815,326.52,9.147,-27.21,338.72,11.69,0.15,-48.42,0.34,7.58,182.57,7.58,39.095,-76.852,3.13,95.9,30.14,24.7,296.17
,1573,738816,326.31,9.152,-27.26,338.73,11.71,0.15,-48.43,0.31,7.6,182.33,7.61,39.095,-76.852,3.13,95.9,30.16,24.7,296.17
,1574,738817,326.1,9.156,-27.3,338.73,11.73,0.15,-48.45,0.28,7.62,182.09,7.63,39.095,-76.852,3.13,96,30.17,24.71,296.17
,1575,738818,325.91,9.161,-27.34,338.73,11.76,0.15,-48.46,0.25,7.64,181.85,7.65,39.095,-76.852,3.14,96.3,30.19,24.75,296.17
,1576,738819,325.73,9.165,-27.38,338.73,11.8,0.15,-48.47,0.22,7.66,181.62,7.66,39.096,-76.852,3.14,96.5,30.2,24.81,296.17
,1577,738820,325.55,9.168,-27.42,338.73,11.83,0.15,-48.47,0.19,7.67,181.41,7.67,39.096,-76.852,3.14,96.6,30.21,24.81,296.16
,1578,738821,325.37,9.173,-27.46,338.73,11.88,0.15,-48.47,0.16,7.67,181.23,7.67,39.096,-76.852,3.14,96.6,30.23,24.81,296.16
,1579,738822,325.18,9.177,-27.5,338.73,11.92,0.15,-48.47,0.14,7.68,181.08,7.68,39.096,-76.852,3.14,96.7,30.24,24.8,296.13
,1580,738823,324.99,9.181,-27.54,338.73,11.96,0.15,-48.48,0.13,7.68,180.97,7.68,39.096,-76.852,3.14,96.7,30.26,24.8,296.13
,1581,738824,324.82,9.185,-27.58,338.73,11.99,0.15,-48.49,0.12,7.67,180.89,7.68,39.096,-76.852,3.15,97,30.27,24.86,296.11
,1582,738825,324.64,9.189,-27.61,338.74,12.01,0.15,-48.5,0.11,7.67,180.81,7.67,39.096,-76.852,3.15,97.1,30.28,24.86,296.11
,1583,738826,324.46,9.193,-27.64,338.74,12.02,0.15,-48.52,0.1,7.67,180.73,7.67,39.096,-76.852,3.15,97.2,30.3,24.87,296.11
,1584,738827,324.29,9.196,-27.68,338.74,12.02,0.15,-48.55,0.09,7.66,180.64,7.66,39.096,-76.852,3.16,97.4,30.31,24.93,296.1
,1585,738828,324.11,9.2,-27.72,338.74,12.01,0.14,-48.59,0.07,7.66,180.56,7.66,39.096,-76.852,3.16,97.5,30.32,24.92,296.09
,1586,738829,323.95,9.204,-27.75,338.75,11.99,0.14,-48.63,0.07,7.65,180.49,7.65,39.096,-76.852,3.16,97.5,30.34,24.92,296.08
,1587,738830,323.78,9.208,-27.77,338.76,11.97,0.14,-48.67,0.06,7.64,180.43,7.64,39.096,-76.852,3.17,97.8,30.35,24.98,296.06
,1588,738831,323.61,9.212,-27.8,338.78,11.95,0.14,-48.7,0.05,7.63,180.38,7.63,39.096,-76.852,3.17,97.8,30.36,24.98,296.04
,1589,738832,323.42,9.216,-27.83,338.79,11.95,0.14,-48.73,0.05,7.62,180.34,7.62,39.096,-76.852,3.17,98,30.38,25,296.04
,1590,738833,323.23,9.22,-27.87,338.8,11.97,0.14,-48.74,0.04,7.61,180.31,7.61,39.097,-76.852,3.17,98,30.39,25,296.04
,1591,738834,323.04,9.224,-27.91,338.8,12,0.14,-48.75,0.04,7.6,180.27,7.6,39.097,-76.852,3.17,98.1,30.41,25,296.03
,1592,738835,322.86,9.228,-27.95,338.8,12.03,0.14,-48.76,0.03,7.59,180.22,7.59,39.097,-76.852,3.17,98.1,30.42,25,296.01
,1593,738836,322.67,9.232,-27.98,338.81,12.06,0.14,-48.77,0.02,7.57,180.15,7.57,39.097,-76.852,3.17,98.1,30.44,24.98,296.01
,1594,738837,322.48,9.237,-28.02,338.82,12.07,0.14,-48.79,0.01,7.56,180.08,7.56,39.097,-76.852,3.16,97.9,30.45,24.92,296.01
,1595,738838,322.27,9.241,-28.06,338.83,12.08,0.14,-48.81,-0,7.55,179.99,7.55,39.097,-76.852,3.16,97.9,30.47,24.9,295.99
,1596,738839,322.08,9.246,-28.09,338.84,12.09,0.14,-48.84,-0.01,7.54,179.9,7.54,39.097,-76.852,3.16,98,30.48,24.9,295.98
,1597,738840,321.89,9.25,-28.12,338.85,12.09,0.14,-48.87,-0.03,7.54,179.8,7.54,39.097,-76.852,3.16,98,30.5,24.9,295.97
,1598,738841,321.71,9.254,-28.15,338.87,12.08,0.14,-48.89,-0.04,7.53,179.68,7.53,39.097,-76.852,3.16,98.1,30.51,24.9,295.97
,1599,738842,321.52,9.258,-28.18,338.88,12.09,0.14,-48.91,-0.06,7.52,179.53,7.52,39.097,-76.852,3.16,98.1,30.53,24.9,295.96
,1600,738843,321.34,9.262,-28.21,338.89,12.11,0.14,-48.92,-0.08,7.51,179.36,7.51,39.097,-76.852,3.16,98.2,30.54,24.9,295.95
,1601,738844,321.18,9.266,-28.24,338.9,12.14,0.14,-48.93,-0.11,7.5,179.16,7.5,39.097,-76.852,3.16,98.2,30.55,24.89,295.95
,1602,738845,321.03,9.269,-28.27,338.91,12.16,0.14,-48.93,-0.14,7.49,178.94,7.49,39.097,-76.852,3.16,98.3,30.56,24.89,295.94
,1603,738846,320.88,9.272,-28.3,338.91,12.17,0.14,-48.94,-0.17,7.49,178.69,7.49,39.097,-76.852,3.16,98.3,30.57,24.89,295.93
,1604,738847,320.71,9.276,-28.33,338.92,12.19,0.14,-48.96,-0.21,7.48,178.43,7.48,39.097,-76.852,3.15,98.3,30.59,24.88,295.93
,1605,738848,320.54,9.28,-28.36,338.94,12.21,0.14,-48.97,-0.24,7.47,178.15,7.48,39.098,-76.852,3.15,98.2,30.6,24.84,295.93
,1606,738849,320.36,9.284,-28.39,338.94,12.23,0.14,-48.98,-0.28,7.47,177.87,7.47,39.098,-76.852,3.14,98.1,30.61,24.79,295.92
,1607,738850,320.21,9.287,-28.42,338.95,12.24,0.14,-49,-0.31,7.46,177.58,7.47,39.098,-76.852,3.15,98.3,30.62,24.84,295.92
,1608,738851,320.06,9.291,-28.44,338.96,12.24,0.14,-49.02,-0.35,7.46,177.3,7.47,39.098,-76.852,3.14,98.2,30.64,24.79,295.92
,1609,738852,319.91,9.294,-28.47,338.97,12.23,0.14,-49.05,-0.39,7.46,177.02,7.47,39.098,-76.852,3.14,98.2,30.65,24.79,295.91
,1610,738853,319.75,9.297,-28.5,338.98,12.2,0.14,-49.09,-0.42,7.46,176.74,7.47,39.098,-76.852,3.14,98.3,30.66,24.79,295.91
,1611,738854,319.59,9.301,-28.53,338.99,12.14,0.14,-49.16,-0.46,7.45,176.46,7.47,39.098,-76.852,3.14,98.2,30.67,24.76,295.88
,1612,738855,319.42,9.305,-28.56,339,12.07,0.14,-49.23,-0.5,7.45,176.17,7.47,39.098,-76.852,3.13,98,30.69,24.71,295.88
,1613,738856,319.24,9.309,-28.59,339.01,12.01,0.14,-49.3,-0.54,7.46,175.89,7.47,39.098,-76.852,3.12,97.9,30.7,24.65,295.87
,1614,738857,319.05,9.313,-28.63,339.01,11.97,0.13,-49.37,-0.57,7.46,175.62,7.48,39.098,-76.852,3.12,97.8,30.72,24.63,295.87
,1615,738858,318.86,9.317,-28.66,339.02,11.94,0.13,-49.42,-0.6,7.46,175.38,7.48,39.098,-76.852,3.11,97.7,30.73,24.57,295.86
,1616,738859,318.68,9.321,-28.7,339.03,11.94,0.13,-49.44,-0.63,7.46,175.17,7.49,39.098,-76.852,3.11,97.5,30.74,24.53,295.84
,1617,738860,318.51,9.325,-28.73,339.04,11.97,0.13,-49.45,-0.66,7.47,174.97,7.5,39.098,-76.852,3.11,97.6,30.76,24.53,295.84
,1618,738861,318.34,9.329,-28.76,339.05,12.02,0.13,-49.43,-0.68,7.47,174.79,7.5,39.098,-76.852,3.1,97.4,30.77,24.47,295.83
,1619,738862,318.18,9.333,-28.79,339.06,12.09,0.13,-49.41,-0.7,7.47,174.62,7.5,39.098,-76.852,3.1,97.5,30.78,24.47,295.82
,1620,738863,318.02,9.336,-28.81,339.07,12.16,0.13,-49.38,-0.73,7.47,174.45,7.51,39.099,-76.852,3.1,97.5,30.79,24.45,295.82
,1621,738864,317.85,9.34,-28.84,339.08,12.26,0.14,-49.33,-0.75,7.47,174.29,7.51,39.099,-76.852,3.09,97.1,30.81,24.36,295.81
,1622,738865,317.69,9.344,-28.87,339.08,12.39,0.14,-49.26,-0.77,7.47,174.15,7.51,39.099,-76.852,3.09,97.2,30.82,24.35,295.81
,1623,738866,317.53,9.347,-28.91,339.09,12.54,0.14,-49.18,-0.78,7.47,174.03,7.51,39.099,-76.852,3.09,97.2,30.83,24.35,295.8
,1624,738867,317.37,9.351,-28.94,339.09,12.7,0.14,-49.09,-0.8,7.47,173.92,7.51,39.099,-76.852,3.09,97.3,30.84,24.35,295.79
,1625,738868,317.21,9.355,-28.97,339.1,12.85,0.14,-49.02,-0.81,7.46,173.83,7.51,39.099,-76.852,3.09,97.3,30.86,24.34,295.78
,1626,738869,317.05,9.358,-29,339.1,12.95,0.14,-48.98,-0.82,7.46,173.74,7.5,39.099,-76.852,3.09,97.3,30.87,24.34,295.77
,1627,738870,316.9,9.362,-29.03,339.1,13.01,0.14,-48.97,-0.83,7.45,173.65,7.5,39.099,-76.852,3.07,97,30.88,24.25,295.76
,1628,738871,316.74,9.365,-29.07,339.11,13.04,0.14,-48.97,-0.84,7.44,173.54,7.48,39.099,-76.852,3.07,97,30.89,24.25,295.76
,1629,738872,316.57,9.369,-29.1,339.12,13.05,0.14,-48.99,-0.85,7.42,173.43,7.47,39.099,-76.852,3.07,97.1,30.91,24.24,295.74
,1630,738873,316.4,9.373,-29.13,339.12,13.07,0.14,-49,-0.87,7.4,173.32,7.45,39.099,-76.852,3.07,97.1,30.92,24.25,295.73
,1631,738874,316.24,9.377,-29.17,339.12,13.1,0.14,-49.02,-0.88,7.38,173.21,7.43,39.099,-76.852,3.08,97.5,30.93,24.34,295.72
,1632,738875,316.08,9.38,-29.2,339.12,13.13,0.14,-49.02,-0.89,7.36,173.09,7.41,39.099,-76.852,3.09,97.7,30.94,24.36,295.71
,1633,738876,315.92,9.384,-29.23,339.13,13.16,0.14,-49.03,-0.9,7.34,172.98,7.39,39.099,-76.852,3.09,97.7,30.96,24.35,295.69
,1634,738877,315.76,9.387,-29.27,339.13,13.19,0.14,-49.03,-0.91,7.31,172.87,7.37,39.099,-76.853,3.09,97.8,30.97,24.35,295.68
,1635,738878,315.59,9.391,-29.3,339.13,13.23,0.14,-49.04,-0.93,7.28,172.74,7.34,39.1,-76.853,3.08,97.5,30.98,24.28,295.68
,1636,738879,315.42,9.395,-29.34,339.13,13.28,0.14,-49.03,-0.94,7.25,172.61,7.32,39.1,-76.853,3.08,97.7,31,24.32,295.68
,1637,738880,315.24,9.399,-29.38,339.13,13.36,0.14,-49.02,-0.96,7.22,172.47,7.29,39.1,-76.853,3.08,97.7,31.01,24.3,295.64
,1638,738881,315.06,9.403,-29.42,339.13,13.45,0.14,-48.99,-0.97,7.19,172.31,7.26,39.1,-76.853,3.08,97.8,31.02,24.31,295.64
,1639,738882,314.89,9.407,-29.45,339.14,13.54,0.14,-48.95,-0.99,7.16,172.15,7.23,39.1,-76.853,3.08,97.9,31.04,24.31,295.63
,1640,738883,314.72,9.411,-29.49,339.14,13.63,0.14,-48.93,-1,7.13,171.99,7.2,39.1,-76.853,3.08,97.9,31.05,24.31,295.61
,1641,738884,314.56,9.415,-29.52,339.14,13.71,0.14,-48.9,-1.02,7.1,171.84,7.17,39.1,-76.853,3.08,97.9,31.06,24.29,295.61
,1642,738885,314.39,9.418,-29.56,339.14,13.78,0.14,-48.89,-1.03,7.06,171.69,7.14,39.1,-76.853,3.08,97.9,31.07,24.29,295.6
,1643,738886,314.23,9.422,-29.6,339.14,13.83,0.14,-48.89,-1.05,7.04,171.54,7.11,39.1,-76.853,3.08,98,31.09,24.29,295.59
,1644,738887,314.05,9.426,-29.63,339.15,13.84,0.14,-48.91,-1.06,7.01,171.38,7.09,39.1,-76.853,3.08,98,31.1,24.29,295.57
,1645,738888,313.89,9.43,-29.67,339.15,13.82,0.14,-48.95,-1.08,6.98,171.23,7.06,39.1,-76.853,3.07,97.9,31.11,24.25,295.55
,1646,738889,313.74,9.433,-29.7,339.15,13.78,0.14,-49.01,-1.09,6.96,171.08,7.04,39.1,-76.853,3.07,98,31.12,24.25,295.54
,1647,738890,313.6,9.436,-29.73,339.15,13.74,0.14,-49.06,-1.11,6.93,170.94,7.02,39.1,-76.853,3.07,98,31.13,24.25,295.53
,1648,738891,313.46,9.44,-29.76,339.15,13.71,0.14,-49.11,-1.12,6.91,170.81,7,39.1,-76.853,3.07,98,31.15,24.25,295.5
,1649,738892,313.3,9.443,-29.79,339.16,13.71,0.14,-49.13,-1.13,6.89,170.71,6.98,39.1,-76.853,3.07,98.1,31.16,24.25,295.49
,1650,738893,313.13,9.447,-29.82,339.17,13.75,0.14,-49.13,-1.14,6.87,170.61,6.96,39.1,-76.853,3.07,98.1,31.17,24.24,295.48
,1651,738894,312.95,9.451,-29.85,339.18,13.83,0.14,-49.11,-1.14,6.85,170.52,6.95,39.101,-76.853,3.07,98.2,31.19,24.24,295.47
,1652,738895,312.77,9.455,-29.89,339.18,13.9,0.14,-49.09,-1.15,6.84,170.44,6.93,39.101,-76.853,3.07,98.2,31.2,24.24,295.46
,1653,738896,312.6,9.459,-29.92,339.19,13.93,0.14,-49.1,-1.16,6.82,170.37,6.92,39.101,-76.853,3.07,98.3,31.21,24.24,295.45
,1654,738897,312.44,9.463,-29.96,339.19,13.9,0.14,-49.15,-1.16,6.81,170.31,6.91,39.101,-76.853,3.06,98.1,31.22,24.18,295.45
,1655,738898,312.27,9.467,-30,339.19,13.83,0.14,-49.22,-1.17,6.8,170.27,6.9,39.101,-76.853,3.06,98.1,31.24,24.17,295.43
,1656,738899,312.09,9.471,-30.03,339.2,13.74,0.14,-49.31,-1.17,6.79,170.25,6.88,39.101,-76.853,3.06,98.1,31.25,24.16,295.4
,1657,738900,311.92,9.475,-30.06,339.21,13.65,0.14,-49.4,-1.16,6.77,170.26,6.87,39.101,-76.853,3.06,98.2,31.26,24.16,295.4
,1658,738901,311.75,9.478,-30.09,339.22,13.57,0.14,-49.47,-1.16,6.76,170.28,6.86,39.101,-76.853,3.05,98,31.28,24.1,295.39
,1659,738902,311.6,9.482,-30.12,339.23,13.51,0.14,-49.53,-1.15,6.75,170.31,6.85,39.101,-76.853,3.05,98,31.29,24.1,295.38
,1660,738903,311.45,9.485,-30.15,339.23,13.47,0.13,-49.59,-1.15,6.74,170.36,6.84,39.101,-76.853,3.05,98.1,31.3,24.09,295.36
,1661,738904,311.29,9.489,-30.18,339.24,13.44,0.13,-49.63,-1.14,6.73,170.42,6.82,39.101,-76.853,3.05,98.1,31.31,24.09,295.35
,1662,738905,311.12,9.493,-30.21,339.25,13.43,0.13,-49.66,-1.12,6.72,170.49,6.81,39.101,-76.853,3.05,98.1,31.33,24.08,295.35
,1663,738906,310.95,9.497,-30.25,339.25,13.43,0.13,-49.69,-1.11,6.7,170.6,6.79,39.101,-76.853,3.04,97.9,31.34,24.01,295.35
,1664,738907,310.77,9.501,-30.29,339.25,13.44,0.13,-49.72,-1.09,6.69,170.72,6.78,39.101,-76.853,3.03,97.6,31.35,23.93,295.34
,1665,738908,310.59,9.505,-30.33,339.25,13.44,0.13,-49.75,-1.07,6.67,170.87,6.76,39.101,-76.853,3.02,97.1,31.37,23.8,295.34
,1666,738909,310.41,9.509,-30.37,339.26,13.42,0.13,-49.8,-1.05,6.66,171.03,6.74,39.101,-76.853,3.01,97.1,31.38,23.79,295.32
,1667,738910,310.22,9.513,-30.4,339.26,13.35,0.13,-49.88,-1.03,6.64,171.19,6.72,39.102,-76.853,3.01,97,31.4,23.73,295.32
,1668,738911,310.05,9.517,-30.43,339.27,13.25,0.13,-49.97,-1.01,6.63,171.36,6.7,39.102,-76.853,3,96.8,31.41,23.69,295.31
,1669,738912,309.88,9.521,-30.46,339.29,13.15,0.13,-50.05,-0.98,6.61,171.53,6.68,39.102,-76.853,3,96.8,31.42,23.68,295.31
