Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,1267,738508,407.9,7.495,-18.2,329.49,9.2,0.21,-43.31,4.32,2.52,239.8,5,39.054,-76.894,2.92,71.6,31.77,23.04,25.85
,1268,738509,407.5,7.502,-18.3,329.45,9.2,0.2,-43.39,4.21,2.51,239.2,4.9,39.054,-76.894,2.93,71.9,31.8,23.1,25.88
,1269,738510,407.1,7.51,-18.3,329.54,9.2,0.2,-43.39,4.18,2.55,238.6,4.9,39.054,-76.894,2.93,72,31.82,23.1,25.9
,1270,738511,406.7,7.518,-18.4,329.5,9.2,0.2,-43.47,4.07,2.54,238,4.8,39.054,-76.894,2.93,72,31.85,23.13,25.91
,1271,738512,406.2,7.527,-18.5,329.49,9.3,0.2,-43.45,3.96,2.54,237.3,4.7,39.054,-76.894,2.94,72.4,31.87,23.22,25.91
,1272,738513,405.8,7.534,-18.5,329.58,9.3,0.2,-43.45,3.93,2.57,236.8,4.7,39.054,-76.894,2.95,72.7,31.9,23.26,25.91
,1273,738514,405.4,7.541,-18.6,329.55,9.3,0.2,-43.53,3.82,2.56,236.2,4.6,39.054,-76.894,2.94,72.5,31.92,23.2,25.91
,1274,738515,405.1,7.547,-18.6,329.62,9.2,0.2,-43.63,3.8,2.59,235.7,4.6,39.054,-76.894,2.93,72.3,31.94,23.16,25.91
,1275,738516,404.8,7.552,-18.7,329.56,9.2,0.2,-43.71,3.7,2.56,235.3,4.5,39.054,-76.894,2.93,72.4,31.95,23.15,25.89
,1276,738517,404.5,7.557,-18.7,329.63,9.2,0.2,-43.71,3.68,2.59,234.9,4.5,39.054,-76.894,2.94,72.7,31.97,23.23,25.88
,1277,738518,404.3,7.561,-18.7,329.67,9.2,0.2,-43.71,3.67,2.61,234.6,4.5,39.054,-76.894,2.95,73,31.98,23.3,25.88
,1278,738519,404.1,7.565,-18.7,329.72,9.2,0.2,-43.71,3.58,2.56,234.4,4.4,39.054,-76.894,2.96,73.2,31.99,23.35,25.87
,1279,738520,403.8,7.57,-18.8,329.66,9.2,0.2,-43.79,3.57,2.57,234.3,4.4,39.054,-76.894,2.99,74,32.01,23.62,25.87
,1280,738521,403.5,7.576,-18.9,329.6,9.3,0.2,-43.77,3.57,2.57,234.2,4.4,39.054,-76.894,3.02,74.8,32.03,23.84,25.87
,1281,738522,403.2,7.583,-19,329.54,9.3,0.2,-43.85,3.57,2.57,234.2,4.4,39.054,-76.894,3.03,75.1,32.05,23.87,25.87
,1282,738523,402.8,7.59,-19.1,329.51,9.4,0.2,-43.83,3.65,2.63,234.3,4.5,39.054,-76.894,3.03,75.2,32.07,23.89,25.87
,1283,738524,402.4,7.597,-19.1,329.6,9.5,0.2,-43.73,3.66,2.62,234.4,4.5,39.054,-76.894,3.03,75.3,32.09,23.91,25.87
,1284,738525,402,7.605,-19.2,329.56,9.6,0.2,-43.71,3.67,2.6,234.7,4.5,39.054,-76.894,3.03,75.4,32.12,23.93,25.88
,1285,738526,401.6,7.612,-19.2,329.66,9.6,0.2,-43.71,3.69,2.58,235,4.5,39.054,-76.894,3.04,75.7,32.14,23.95,25.88
,1286,738527,401.2,7.62,-19.3,329.62,9.6,0.2,-43.79,3.79,2.61,235.4,4.6,39.055,-76.894,3.04,75.8,32.17,23.96,25.88
,1287,738528,400.8,7.627,-19.3,329.72,9.6,0.2,-43.79,3.8,2.59,235.8,4.6,39.055,-76.894,3.05,76.1,32.19,24.09,25.88
,1288,738529,400.4,7.634,-19.4,329.68,9.6,0.2,-43.87,3.91,2.61,236.2,4.7,39.055,-76.894,3.07,76.7,32.21,24.19,25.86
,1289,738530,400,7.641,-19.5,329.64,9.5,0.19,-44.05,3.93,2.58,236.7,4.7,39.054,-76.894,3.07,76.8,32.24,24.19,25.84
,1290,738531,399.6,7.649,-19.5,329.74,9.4,0.19,-44.15,4.03,2.61,237.1,4.8,39.055,-76.894,3.07,76.8,32.26,24.19,25.82
,1291,738532,399.2,7.656,-19.6,329.7,9.2,0.19,-44.43,4.05,2.58,237.5,4.8,39.055,-76.894,3.07,76.9,32.29,24.19,25.79
,1292,738533,398.8,7.664,-19.6,329.8,8.8,0.18,-44.84,4.16,2.6,238,4.9,39.055,-76.894,3.07,77,32.31,24.19,25.77
,1293,738534,398.4,7.67,-19.6,329.89,8.2,0.17,-45.49,4.17,2.57,238.4,4.9,39.055,-76.894,3.07,77.1,32.33,24.2,25.75
,1294,738535,398.1,7.677,-19.6,329.96,7.6,0.15,-46.18,4.28,2.58,238.9,5,39.055,-76.894,3.07,77.1,32.35,24.2,25.72
,1295,738536,397.7,7.684,-19.7,329.93,7,0.14,-47.01,4.3,2.55,239.4,5,39.055,-76.893,3.07,77.2,32.38,24.2,25.7
,1296,738537,397.3,7.691,-19.7,330.02,6.7,0.13,-47.4,4.41,2.57,239.8,5.1,39.055,-76.893,3.07,77.3,32.4,24.19,25.69
,1297,738538,396.9,7.698,-19.7,330.12,6.6,0.13,-47.54,4.51,2.58,240.2,5.2,39.055,-76.893,3.07,77.3,32.42,24.19,25.66
,1298,738539,396.5,7.706,-19.8,330.08,6.4,0.13,-47.89,4.53,2.55,240.6,5.2,39.055,-76.893,3.07,77.4,32.45,24.2,25.64
,1299,738540,396.1,7.714,-19.8,330.18,6.1,0.12,-48.32,4.63,2.58,240.9,5.3,39.055,-76.893,3.07,77.5,32.47,24.26,25.63
,1300,738541,395.7,7.722,-19.8,330.27,5.6,0.11,-49.08,4.73,2.6,241.2,5.4,39.055,-76.893,3.08,77.8,32.5,24.31,25.61
,1301,738542,395.3,7.729,-19.8,330.37,5.1,0.1,-49.9,4.83,2.63,241.4,5.5,39.055,-76.893,3.08,77.9,32.52,24.31,25.6
,1302,738543,394.9,7.736,-19.9,330.33,4.6,0.09,-50.88,4.84,2.62,241.6,5.5,39.055,-76.893,3.08,78,32.55,24.33,25.59
,1303,738544,394.5,7.743,-19.9,330.43,4.1,0.08,-51.87,4.94,2.65,241.8,5.6,39.055,-76.893,3.09,78.3,32.57,24.37,25.57
,1304,738545,394.2,7.75,-19.9,330.5,3.8,0.08,-52.52,5.03,2.68,242,5.7,39.055,-76.893,3.09,78.4,32.59,24.39,25.56
,1305,738546,393.8,7.757,-19.9,330.6,3.7,0.07,-52.75,5.13,2.71,242.1,5.8,39.055,-76.893,3.09,78.5,32.62,24.39,25.54
,1306,738547,393.4,7.764,-20,330.56,3.7,0.07,-52.82,5.21,2.76,242.1,5.9,39.055,-76.893,3.09,78.5,32.64,24.39,25.53
,1307,738548,393,7.771,-20,330.66,3.9,0.08,-52.38,5.3,2.81,242.1,6,39.055,-76.893,3.09,78.6,32.66,24.39,25.52
,1308,738549,392.6,7.779,-20.1,330.63,4,0.08,-52.23,5.4,2.84,242.2,6.1,39.055,-76.893,3.07,78.2,32.69,24.22,25.5
,1309,738550,392.2,7.786,-20.2,330.59,4.3,0.08,-51.69,5.48,2.89,242.2,6.2,39.055,-76.893,3.04,77.5,32.71,23.99,25.47
,1310,738551,391.9,7.794,-20.3,330.53,4.7,0.09,-50.99,5.48,2.9,242.1,6.2,39.055,-76.893,3.01,76.8,32.73,23.77,25.46
,1311,738552,391.5,7.801,-20.3,330.63,5.2,0.1,-50.11,5.56,2.96,242,6.3,39.055,-76.893,2.99,76.4,32.76,23.6,25.46
,1312,738553,391.1,7.808,-20.3,330.73,6,0.12,-48.85,5.65,3.01,241.9,6.4,39.055,-76.893,2.97,75.9,32.78,23.44,25.45
,1313,738554,390.7,7.815,-20.3,330.82,7.1,0.14,-47.35,5.73,3.07,241.8,6.5,39.055,-76.892,2.96,75.8,32.8,23.34,25.45
,1314,738555,390.3,7.822,-20.3,330.92,8.5,0.17,-45.71,5.81,3.13,241.7,6.6,39.055,-76.892,2.95,75.6,32.83,23.26,25.45
,1315,738556,390,7.829,-20.3,330.99,10,0.19,-44.22,5.81,3.14,241.6,6.6,39.055,-76.892,2.94,75.4,32.85,23.19,25.44
,1316,738557,389.6,7.836,-20.3,331.09,11.4,0.22,-42.99,5.89,3.2,241.5,6.7,39.055,-76.892,2.93,75.2,32.87,23.14,25.44
,1317,738558,389.2,7.843,-20.3,331.19,12.5,0.24,-42.12,5.89,3.2,241.5,6.7,39.055,-76.892,2.93,75.3,32.89,23.1,25.44
,1318,738559,388.9,7.851,-20.4,331.13,13.2,0.26,-41.69,5.98,3.24,241.5,6.8,39.055,-76.892,2.89,74.3,32.91,22.84,25.44
,1319,738560,388.5,7.857,-20.4,331.23,13.3,0.26,-41.61,5.97,3.26,241.4,6.8,39.055,-76.892,2.86,73.6,32.93,22.58,25.44
,1320,738561,388.2,7.864,-20.4,331.3,12.9,0.25,-41.9,5.97,3.26,241.4,6.8,39.055,-76.892,2.85,73.4,32.95,22.52,25.43
,1321,738562,387.9,7.869,-20.4,331.37,12.3,0.24,-42.36,5.97,3.26,241.4,6.8,39.055,-76.892,2.85,73.5,32.97,22.51,25.43
,1322,738563,387.6,7.874,-20.4,331.45,11.6,0.23,-42.91,5.89,3.2,241.5,6.7,39.055,-76.892,2.85,73.5,32.98,22.51,25.43
,1323,738564,387.4,7.879,-20.3,331.63,11.1,0.22,-43.24,5.89,3.19,241.6,6.7,39.056,-76.892,2.85,73.6,33,22.52,25.42
,1324,738565,387.1,7.883,-20.3,331.7,10.7,0.21,-43.59,5.82,3.12,241.8,6.6,39.056,-76.891,2.86,73.9,33.01,22.59,25.42
,1325,738566,386.9,7.889,-20.3,331.75,10.5,0.21,-43.76,5.83,3.1,242,6.6,39.056,-76.891,2.87,74.2,33.03,22.66,25.41
,1326,738567,386.5,7.895,-20.3,331.85,10.2,0.2,-44.03,5.76,3.02,242.3,6.5,39.056,-76.891,2.87,74.3,33.05,22.66,25.41
,1327,738568,386.2,7.902,-20.4,331.79,10,0.2,-44.3,5.68,2.95,242.6,6.4,39.056,-76.891,2.88,74.6,33.07,22.76,25.41
,1328,738569,385.8,7.91,-20.4,331.89,9.7,0.19,-44.58,5.61,2.86,243,6.3,39.056,-76.891,2.9,75.2,33.09,22.85,25.41
,1329,738570,385.4,7.917,-20.4,331.99,9.5,0.19,-44.77,5.46,2.72,243.5,6.1,39.056,-76.891,2.9,75.2,33.12,22.91,25.41
,1330,738571,385,7.925,-20.4,332.09,9.2,0.18,-45.07,5.39,2.63,244,6,39.056,-76.891,2.91,75.6,33.14,22.98,25.41
,1331,738572,384.6,7.932,-20.4,332.18,9,0.18,-45.27,5.33,2.53,244.6,5.9,39.056,-76.891,2.92,75.9,33.16,23.02,25.41
,1332,738573,384.2,7.939,-20.5,332.15,8.8,0.17,-45.55,5.18,2.38,245.3,5.7,39.056,-76.891,2.92,76,33.19,23,25.41
,1333,738574,383.8,7.947,-20.5,332.25,8.6,0.17,-45.77,5.12,2.27,246.1,5.6,39.056,-76.891,2.91,75.8,33.21,22.99,25.41
,1334,738575,383.5,7.954,-20.6,332.19,8.4,0.16,-46.06,4.97,2.12,246.9,5.4,39.056,-76.891,2.91,75.9,33.23,22.99,25.39
,1335,738576,383.1,7.962,-20.6,332.29,8.1,0.16,-46.39,4.91,1.99,247.9,5.3,39.056,-76.891,2.91,76,33.26,22.99,25.36
,1336,738577,382.7,7.969,-20.6,332.39,7.9,0.15,-46.62,4.75,1.84,248.8,5.1,39.056,-76.891,2.91,76,33.28,22.99,25.34
,1337,738578,382.3,7.976,-20.7,332.36,7.7,0.15,-46.93,4.7,1.72,249.9,5,39.056,-76.891,2.91,76.1,33.3,22.98,25.32
,1338,738579,381.9,7.984,-20.7,332.46,7.5,0.14,-47.17,4.54,1.56,251,4.8,39.056,-76.891,2.91,76.2,33.32,22.98,25.29
,1339,738580,381.6,7.99,-20.8,332.4,7.5,0.14,-47.24,4.48,1.44,252.2,4.7,39.056,-76.891,2.91,76.3,33.35,22.98,25.27
,1340,738581,381.2,7.997,-20.9,332.37,7.5,0.14,-47.32,4.31,1.29,253.4,4.5,39.056,-76.891,2.91,76.3,33.37,22.99,25.26
,1341,738582,380.9,8.004,-20.9,332.44,7.5,0.14,-47.32,4.25,1.15,254.8,4.4,39.056,-76.891,2.92,76.7,33.39,23.05,25.25
,1342,738583,380.5,8.011,-21,332.41,7.5,0.14,-47.4,4.08,1,256.2,4.2,39.056,-76.891,2.93,77,33.41,23.12,25.24
,1343,738584,380.2,8.018,-21,332.49,7.4,0.14,-47.52,4,0.88,257.6,4.1,39.056,-76.891,2.93,77.1,33.43,23.14,25.24
,1344,738585,379.8,8.025,-21.1,332.46,7.3,0.14,-47.72,3.93,0.76,259.1,4,39.056,-76.891,2.93,77.1,33.45,23.14,25.23
,1345,738586,379.5,8.032,-21.1,332.53,7.1,0.13,-47.97,3.85,0.64,260.5,3.9,39.056,-76.891,2.93,77.2,33.47,23.14,25.22
,1346,738587,379.1,8.039,-21.1,332.63,7,0.13,-48.1,3.76,0.53,262,3.8,39.056,-76.89,2.93,77.3,33.5,23.14,25.21
,1347,738588,378.7,8.046,-21.2,332.6,6.9,0.13,-48.3,3.68,0.42,263.5,3.7,39.056,-76.89,2.93,77.4,33.52,23.12,25.2
,1348,738589,378.3,8.053,-21.3,332.57,7,0.13,-48.25,3.59,0.31,265.1,3.6,39.056,-76.89,2.93,77.5,33.54,23.1,25.19
,1349,738590,378,8.061,-21.4,332.51,7,0.13,-48.33,3.49,0.2,266.7,3.5,39.056,-76.89,2.93,77.5,33.56,23.1,25.17
,1350,738591,377.6,8.068,-21.4,332.61,7.1,0.13,-48.21,3.4,0.1,268.3,3.4,39.056,-76.89,2.92,77.3,33.59,23.07,25.15
,1351,738592,377.3,8.075,-21.4,332.69,7.1,0.13,-48.21,3.3,0.01,269.9,3.3,39.056,-76.89,2.91,77.1,33.61,22.96,25.15
,1352,738593,376.9,8.082,-21.4,332.79,7.1,0.13,-48.21,3.3,-0.09,271.5,3.3,39.056,-76.89,2.9,76.9,33.63,22.89,25.12
,1353,738594,376.5,8.09,-21.5,332.76,7,0.13,-48.41,3.2,-0.17,273.1,3.2,39.056,-76.89,2.9,77,33.66,22.87,25.09
,1354,738595,376.1,8.097,-21.6,332.73,7,0.13,-48.49,3.09,-0.25,274.7,3.1,39.056,-76.89,2.9,77.1,33.68,22.84,25.07
,1355,738596,375.7,8.104,-21.7,332.7,6.9,0.12,-48.69,3.08,-0.34,276.3,3.1,39.056,-76.89,2.89,76.9,33.7,22.77,25.04
,1356,738597,375.4,8.111,-21.8,332.64,6.9,0.12,-48.77,2.97,-0.41,277.9,3,39.056,-76.89,2.88,76.7,33.72,22.72,25.02
,1357,738598,375.1,8.117,-21.8,332.72,6.8,0.12,-48.9,2.86,-0.48,279.5,2.9,39.056,-76.89,2.88,76.8,33.74,22.68,24.99
,1358,738599,374.7,8.124,-21.9,332.68,6.9,0.12,-48.85,2.85,-0.56,281.1,2.9,39.056,-76.89,2.87,76.6,33.76,22.62,24.97
,1359,738600,374.4,8.131,-22,332.63,6.9,0.12,-48.93,2.73,-0.62,282.8,2.8,39.056,-76.89,2.86,76.4,33.78,22.58,24.95
,1360,738601,374,8.138,-22,332.73,7,0.12,-48.8,2.71,-0.7,284.5,2.8,39.056,-76.89,2.86,76.5,33.8,22.56,24.95
,1361,738602,373.7,8.145,-22.1,332.67,7,0.12,-48.88,2.69,-0.78,286.2,2.8,39.056,-76.89,2.85,76.3,33.83,22.5,24.94
,1362,738603,373.3,8.152,-22.1,332.78,7,0.12,-48.88,2.57,-0.83,287.9,2.7,39.056,-76.89,2.84,76.1,33.85,22.39,24.94
,1363,738604,372.9,8.159,-22.2,332.75,6.9,0.12,-49.08,2.54,-0.91,289.6,2.7,39.056,-76.89,2.83,75.9,33.87,22.34,24.94
,1364,738605,372.6,8.166,-22.3,332.69,6.9,0.12,-49.16,2.42,-0.95,291.4,2.6,39.056,-76.89,2.83,76,33.89,22.33,24.93
,1365,738606,372.2,8.173,-22.3,332.79,6.8,0.12,-49.29,2.39,-1.02,293.2,2.6,39.056,-76.89,2.83,76,33.91,22.29,24.93
,1366,738607,371.9,8.18,-22.4,332.74,6.7,0.11,-49.5,2.36,-1.1,295,2.6,39.056,-76.89,2.82,75.8,33.93,22.26,24.91
,1367,738608,371.5,8.187,-22.5,332.71,6.7,0.11,-49.58,2.32,-1.17,296.8,2.6,39.056,-76.89,2.82,75.9,33.95,22.26,24.91
,1368,738609,371.1,8.195,-22.6,332.67,6.8,0.11,-49.53,2.28,-1.24,298.6,2.6,39.056,-76.89,2.83,76.3,33.98,22.3,24.91
,1369,738610,370.8,8.202,-22.6,332.75,6.9,0.12,-49.4,2.24,-1.32,300.4,2.6,39.056,-76.89,2.83,76.3,34,22.34,24.9
,1370,738611,370.4,8.209,-22.7,332.72,6.9,0.11,-49.47,2.2,-1.38,302.1,2.6,39.056,-76.89,2.83,76.4,34.02,22.35,24.9
,1371,738612,370.1,8.215,-22.8,332.67,6.9,0.11,-49.55,2.16,-1.45,303.9,2.6,39.056,-76.89,2.84,76.7,34.04,22.42,24.89
,1372,738613,369.8,8.222,-22.8,332.74,6.9,0.11,-49.55,2.11,-1.52,305.7,2.6,39.056,-76.89,2.85,77.1,34.06,22.51,24.89
,1373,738614,369.4,8.229,-22.9,332.71,6.9,0.11,-49.63,2.07,-1.58,307.3,2.6,39.056,-76.889,2.86,77.4,34.08,22.57,24.88
,1374,738615,369,8.236,-23,332.68,7,0.11,-49.58,2.1,-1.7,308.9,2.7,39.056,-76.889,2.86,77.5,34.11,22.6,24.88
,1375,738616,368.7,8.244,-23,332.76,7,0.11,-49.58,2.06,-1.75,310.4,2.7,39.056,-76.889,2.87,77.8,34.13,22.6,24.87
,1376,738617,368.3,8.251,-23.1,332.73,7,0.11,-49.66,2.01,-1.8,311.8,2.7,39.056,-76.889,2.87,77.9,34.15,22.66,24.87
,1377,738618,367.9,8.259,-23.1,332.83,7,0.11,-49.66,2.05,-1.91,313,2.8,39.056,-76.889,2.88,78.3,34.17,22.7,24.85
,1378,738619,367.5,8.266,-23.2,332.8,7,0.11,-49.74,2.08,-2.02,314.2,2.9,39.056,-76.889,2.87,78.1,34.2,22.64,24.85
,1379,738620,367.2,8.274,-23.2,332.88,7,0.11,-49.74,2.04,-2.06,315.2,2.9,39.056,-76.889,2.86,77.9,34.22,22.6,24.83
,1380,738621,366.8,8.281,-23.3,332.85,6.9,0.11,-49.94,2.08,-2.16,316,3,39.056,-76.889,2.86,78,34.24,22.6,24.82
,1381,738622,366.4,8.289,-23.3,332.96,6.8,0.11,-50.07,2.13,-2.25,316.6,3.1,39.056,-76.889,2.86,78.1,34.27,22.54,24.82
,1382,738623,366,8.297,-23.3,333.06,6.8,0.11,-50.07,2.18,-2.34,317.1,3.2,39.056,-76.889,2.85,77.9,34.29,22.46,24.81
,1383,738624,365.6,8.305,-23.3,333.17,6.6,0.11,-50.33,2.23,-2.43,317.5,3.3,39.056,-76.889,2.84,77.7,34.32,22.42,24.8
,1384,738625,365.2,8.314,-23.4,333.14,6.6,0.1,-50.41,2.29,-2.51,317.7,3.4,39.056,-76.889,2.83,77.5,34.34,22.33,24.8
,1385,738626,364.8,8.322,-23.4,333.24,6.5,0.1,-50.54,2.35,-2.59,317.8,3.5,39.056,-76.889,2.82,77.3,34.37,22.27,24.8
,1386,738627,364.4,8.329,-23.4,333.35,6.4,0.1,-50.68,2.42,-2.67,317.8,3.6,39.056,-76.889,2.82,77.4,34.39,22.22,24.78
,1387,738628,364,8.337,-23.4,333.45,6.3,0.1,-50.82,2.49,-2.73,317.6,3.7,39.056,-76.889,2.81,77.2,34.41,22.18,24.76
,1388,738629,363.7,8.343,-23.4,333.53,6,0.1,-51.24,2.58,-2.79,317.3,3.8,39.056,-76.889,2.8,77,34.43,22.13,24.76
,1389,738630,363.4,8.35,-23.5,333.47,5.8,0.09,-51.61,2.66,-2.85,316.9,3.9,39.055,-76.889,2.8,77.1,34.45,22.08,24.74
,1390,738631,363.1,8.355,-23.5,333.55,5.5,0.09,-52.07,2.76,-2.9,316.4,4,39.055,-76.889,2.79,76.8,34.47,22.05,24.71
,1391,738632,362.8,8.361,-23.5,333.63,5.3,0.08,-52.38,2.86,-2.94,315.8,4.1,39.055,-76.889,2.79,76.9,34.49,21.98,24.69
,1392,738633,362.5,8.366,-23.5,333.71,5.3,0.08,-52.38,2.96,-2.98,315.2,4.2,39.055,-76.889,2.77,76.4,34.5,21.87,24.69
,1393,738634,362.3,8.371,-23.5,333.76,5.3,0.08,-52.38,3.07,-3.01,314.5,4.3,39.055,-76.889,2.76,76.2,34.52,21.78,24.69
,1394,738635,362.1,8.375,-23.6,333.68,5.3,0.08,-52.46,3.18,-3.05,313.8,4.4,39.055,-76.889,2.75,75.9,34.53,21.69,24.69
,1395,738636,361.8,8.381,-23.6,333.76,5.3,0.08,-52.46,3.36,-3.14,313,4.6,39.055,-76.889,2.74,75.7,34.55,21.61,24.69
,1396,738637,361.5,8.387,-23.7,333.71,5.4,0.08,-52.38,3.49,-3.15,312.1,4.7,39.055,-76.889,2.74,75.8,34.57,21.58,24.69
,1397,738638,361.1,8.394,-23.7,333.81,5.4,0.08,-52.38,3.61,-3.16,311.2,4.8,39.055,-76.889,2.73,75.6,34.59,21.52,24.71
,1398,738639,360.8,8.402,-23.7,333.89,5.5,0.09,-52.22,3.74,-3.17,310.3,4.9,39.055,-76.889,2.72,75.4,34.61,21.48,24.72
,1399,738640,360.4,8.409,-23.7,334,5.5,0.09,-52.22,3.86,-3.17,309.4,5,39.055,-76.889,2.72,75.5,34.63,21.47,24.74
,1400,738641,360,8.417,-23.7,334.1,5.6,0.09,-52.06,3.99,-3.17,308.5,5.1,39.055,-76.889,2.72,75.6,34.65,21.47,24.75
,1401,738642,359.7,8.424,-23.7,334.18,5.7,0.09,-51.91,4.11,-3.18,307.7,5.2,39.055,-76.889,2.71,75.3,34.67,21.41,24.75
,1402,738643,359.3,8.431,-23.7,334.29,5.8,0.09,-51.76,4.16,-3.12,306.9,5.2,39.055,-76.889,2.7,75.1,34.69,21.34,24.75
,1403,738644,359,8.439,-23.7,334.37,6,0.09,-51.47,4.28,-3.12,306.1,5.3,39.055,-76.889,2.7,75.2,34.72,21.27,24.75
,1404,738645,358.6,8.447,-23.8,334.34,6.2,0.1,-51.26,4.4,-3.13,305.4,5.4,39.055,-76.889,2.68,74.7,34.74,21.17,24.75
,1405,738646,358.2,8.454,-23.8,334.45,6.4,0.1,-50.99,4.52,-3.13,304.7,5.5,39.055,-76.889,2.68,74.8,34.76,21.13,24.76
,1406,738647,357.9,8.461,-23.8,334.53,6.6,0.1,-50.72,4.64,-3.13,304,5.6,39.055,-76.888,2.69,75.2,34.78,21.19,24.76
,1407,738648,357.6,8.466,-23.8,334.61,6.8,0.11,-50.46,4.76,-3.14,303.4,5.7,39.055,-76.888,2.68,74.9,34.8,21.16,24.76
,1408,738649,357.3,8.472,-23.9,334.56,7.1,0.11,-50.16,4.87,-3.15,302.9,5.8,39.055,-76.888,2.67,74.7,34.81,21.07,24.76
,1409,738650,357,8.478,-23.9,334.64,7.4,0.11,-49.8,4.98,-3.16,302.4,5.9,39.055,-76.888,2.66,74.5,34.83,21,24.76
,1410,738651,356.7,8.484,-23.9,334.72,7.8,0.12,-49.34,5.09,-3.18,302,6,39.055,-76.888,2.65,74.3,34.85,20.93,24.76
,1411,738652,356.4,8.49,-23.9,334.8,8.2,0.13,-48.89,5.2,-3.2,301.6,6.1,39.055,-76.888,2.65,74.4,34.86,20.88,24.76
,1412,738653,356.2,8.496,-24,334.72,8.3,0.13,-48.86,5.3,-3.22,301.3,6.2,39.055,-76.888,2.64,74.1,34.88,20.84,24.76
,1413,738654,355.9,8.501,-24,334.8,8.4,0.13,-48.76,5.39,-3.25,301.1,6.3,39.055,-76.888,2.64,74.2,34.9,20.82,24.75
,1414,738655,355.7,8.505,-24,334.85,8.4,0.13,-48.76,5.49,-3.29,300.9,6.4,39.055,-76.888,2.64,74.2,34.91,20.8,24.75
,1415,738656,355.5,8.51,-24,334.9,8.4,0.13,-48.76,5.58,-3.33,300.8,6.5,39.055,-76.888,2.62,73.7,34.92,20.7,24.72
,1416,738657,355.2,8.515,-24.1,334.85,8.5,0.13,-48.73,5.59,-3.32,300.7,6.5,39.054,-76.888,2.61,73.5,34.94,20.58,24.71
,1417,738658,354.9,8.522,-24.2,334.8,8.9,0.14,-48.4,5.68,-3.36,300.6,6.6,39.054,-76.888,2.6,73.3,34.96,20.52,24.7
,1418,738659,354.6,8.529,-24.2,334.88,9.7,0.15,-47.63,5.77,-3.4,300.5,6.7,39.054,-76.888,2.6,73.3,34.97,20.51,24.69
,1419,738660,354.2,8.536,-24.3,334.85,11.2,0.17,-46.41,5.87,-3.44,300.4,6.8,39.054,-76.888,2.6,73.4,34.99,20.51,24.69
,1420,738661,353.9,8.542,-24.3,334.93,13.1,0.2,-44.98,5.95,-3.49,300.4,6.9,39.054,-76.888,2.6,73.5,35.01,20.53,24.68
,1421,738662,353.6,8.549,-24.4,334.88,15.1,0.23,-43.74,5.96,-3.48,300.3,6.9,39.054,-76.888,2.6,73.5,35.03,20.54,24.67
,1422,738663,353.2,8.556,-24.4,334.99,16.5,0.25,-42.91,6.04,-3.53,300.3,7,39.054,-76.888,2.6,73.6,35.05,20.52,24.66
,1423,738664,352.9,8.563,-24.4,335.07,17.4,0.26,-42.41,6.14,-3.57,300.2,7.1,39.054,-76.887,2.59,73.4,35.07,20.47,24.66
,1424,738665,352.5,8.57,-24.4,335.18,18.2,0.27,-41.98,6.23,-3.61,300.1,7.2,39.054,-76.887,2.59,73.5,35.09,20.45,24.65
,1425,738666,352.2,8.578,-24.5,335.12,19.1,0.28,-41.61,6.23,-3.61,300.1,7.2,39.054,-76.887,2.59,73.5,35.11,20.44,24.63
,1426,738667,351.8,8.586,-24.6,335.1,20,0.3,-41.26,6.32,-3.65,300,7.3,39.054,-76.887,2.59,73.6,35.14,20.43,24.61
,1427,738668,351.4,8.594,-24.7,335.07,21,0.31,-40.87,6.42,-3.69,299.9,7.4,39.054,-76.887,2.59,73.7,35.16,20.42,24.59
,1428,738669,351,8.602,-24.8,335.05,21.9,0.32,-40.56,6.43,-3.67,299.7,7.4,39.054,-76.887,2.59,73.8,35.18,20.41,24.57
,1429,738670,350.7,8.609,-24.9,334.99,22.5,0.32,-40.38,6.52,-3.7,299.6,7.5,39.054,-76.887,2.59,73.9,35.2,20.4,24.54
,1430,738671,350.4,8.614,-24.9,335.08,22.9,0.33,-40.21,6.62,-3.73,299.4,7.6,39.054,-76.887,2.59,73.9,35.22,20.4,24.52
,1431,738672,350.2,8.62,-25,335,23.1,0.33,-40.21,6.63,-3.72,299.3,7.6,39.054,-76.887,2.59,74,35.23,20.4,24.48
,1432,738673,349.9,8.625,-25,335.08,23.2,0.33,-40.17,6.73,-3.74,299.1,7.7,39.054,-76.887,2.59,74,35.25,20.42,24.45
,1433,738674,349.6,8.632,-25.1,335.03,23.4,0.33,-40.18,6.83,-3.77,298.9,7.8,39.054,-76.887,2.59,74.1,35.26,20.46,24.44
,1434,738675,349.2,8.639,-25.2,335,23.7,0.33,-40.14,6.84,-3.75,298.7,7.8,39.054,-76.887,2.6,74.5,35.28,20.48,24.43
,1435,738676,348.9,8.646,-25.2,335.08,24.1,0.34,-39.98,6.94,-3.77,298.5,7.9,39.054,-76.886,2.6,74.5,35.3,20.48,24.4
,1436,738677,348.6,8.652,-25.3,335.03,24.5,0.34,-39.91,7.04,-3.79,298.3,8,39.054,-76.886,2.6,74.6,35.32,20.49,24.39
