Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,704,737933,639,3.941,6,317.3,14.7,1.34,-18.94,1.45,-2.28,327.6,2.7,39.058,-76.856,3.23,50.5,17.18,25.5,22.06
,705,737934,638.5,3.948,6,317.37,14.6,1.33,-19.02,1.42,-2.18,326.8,2.6,39.058,-76.856,3.23,50.6,17.2,25.51,22.04
,706,737935,637.9,3.954,5.9,317.34,14.6,1.32,-19.1,1.4,-2.07,326,2.5,39.058,-76.856,3.23,50.6,17.22,25.5,21.98
,707,737936,637.4,3.961,5.9,317.41,14.6,1.32,-19.1,1.36,-1.98,325.5,2.4,39.058,-76.856,3.23,50.7,17.25,25.47,21.94
,708,737937,636.9,3.967,5.8,317.37,14.5,1.31,-19.26,1.32,-1.88,325,2.3,39.058,-76.856,3.23,50.7,17.26,25.45,21.94
,709,737938,636.5,3.972,5.8,317.42,14.6,1.32,-19.18,1.32,-1.88,324.9,2.3,39.058,-76.856,3.22,50.6,17.28,25.44,21.93
,710,737939,636.1,3.977,5.8,317.48,14.6,1.32,-19.18,1.27,-1.8,324.9,2.2,39.058,-76.855,3.22,50.6,17.3,25.43,21.89
,711,737940,635.8,3.982,5.7,317.41,14.5,1.3,-19.34,1.2,-1.72,325.1,2.1,39.058,-76.855,3.22,50.6,17.31,25.39,21.86
,712,737941,635.4,3.987,5.7,317.47,14.3,1.28,-19.5,1.13,-1.65,325.5,2,39.058,-76.855,3.21,50.5,17.33,25.33,21.84
,713,737942,634.9,3.993,5.7,317.54,13.9,1.25,-19.83,1.06,-1.58,326,1.9,39.058,-76.855,3.2,50.4,17.35,25.27,21.81
,714,737943,634.4,4,5.7,317.61,13.2,1.19,-20.43,1.04,-1.59,326.8,1.9,39.058,-76.855,3.2,50.4,17.37,25.26,21.75
,715,737944,633.9,4.006,5.7,317.68,12.5,1.12,-21.06,0.96,-1.52,327.8,1.8,39.058,-76.855,3.2,50.5,17.39,25.28,21.69
,716,737945,633.4,4.013,5.8,317.87,12,1.09,-21.45,0.87,-1.46,329.1,1.7,39.058,-76.855,3.21,50.7,17.41,25.33,21.67
,717,737946,633,4.018,5.8,317.93,11.7,1.06,-21.74,0.83,-1.48,330.8,1.7,39.058,-76.855,3.22,50.9,17.42,25.38,21.66
,718,737947,632.6,4.023,5.8,317.98,11.4,1.03,-22.03,0.73,-1.42,332.8,1.6,39.058,-76.855,3.22,50.9,17.44,25.41,21.65
,719,737948,632.2,4.028,5.9,318.15,11.3,1.03,-22.06,0.67,-1.45,335.1,1.6,39.058,-76.855,3.22,50.9,17.45,25.42,21.65
,720,737949,631.8,4.033,5.9,318.21,11.2,1.02,-22.16,0.57,-1.39,337.8,1.5,39.058,-76.855,3.23,51.1,17.47,25.5,21.64
,721,737950,631.4,4.038,5.9,318.27,11.2,1.03,-22.16,0.5,-1.41,340.6,1.5,39.058,-76.855,3.24,51.3,17.48,25.57,21.64
,722,737951,631.1,4.042,5.9,318.31,11.2,1.03,-22.16,0.42,-1.44,343.7,1.5,39.058,-76.855,3.24,51.3,17.5,25.59,21.65
,723,737952,630.8,4.046,5.9,318.36,11,1.01,-22.36,0.35,-1.46,346.7,1.5,39.058,-76.855,3.25,51.5,17.51,25.65,21.65
,724,737953,630.5,4.051,5.9,318.4,10.8,0.99,-22.57,0.25,-1.38,349.8,1.4,39.058,-76.855,3.26,51.7,17.52,25.73,21.65
,725,737954,630.1,4.055,5.9,318.46,10.6,0.97,-22.78,0.19,-1.49,352.7,1.5,39.058,-76.855,3.27,51.9,17.54,25.76,21.65
,726,737955,629.8,4.06,5.8,318.39,10.4,0.95,-23.08,0.12,-1.5,355.6,1.5,39.058,-76.855,3.27,51.9,17.55,25.78,21.65
,727,737956,629.4,4.064,5.8,318.44,10.3,0.94,-23.19,0.04,-1.5,358.4,1.5,39.058,-76.855,3.27,52,17.57,25.82,21.64
,728,737957,629,4.069,5.8,318.5,10.3,0.94,-23.19,-0.03,-1.5,1,1.5,39.058,-76.855,3.28,52.1,17.58,25.89,21.65
,729,737958,628.6,4.074,5.7,318.45,10.6,0.96,-22.94,-0.1,-1.6,3.5,1.6,39.058,-76.855,3.28,52.2,17.6,25.91,21.65
,730,737959,628.2,4.079,5.7,318.5,11.2,1.02,-22.32,-0.16,-1.59,5.8,1.6,39.058,-76.855,3.29,52.4,17.62,25.92,21.65
,731,737960,627.8,4.085,5.7,318.56,12.3,1.12,-21.24,-0.23,-1.68,7.9,1.7,39.058,-76.855,3.29,52.4,17.63,25.96,21.65
,732,737961,627.4,4.09,5.6,318.51,13.3,1.2,-20.42,-0.31,-1.77,9.9,1.8,39.058,-76.855,3.29,52.4,17.65,25.98,21.65
,733,737962,627,4.095,5.6,318.56,14,1.26,-19.83,-0.37,-1.76,11.8,1.8,39.058,-76.855,3.29,52.5,17.67,25.97,21.65
,734,737963,626.6,4.1,5.5,318.51,14.3,1.28,-19.66,-0.45,-1.85,13.6,1.9,39.058,-76.855,3.29,52.5,17.68,25.99,21.65
,735,737964,626.2,4.106,5.5,318.57,14.4,1.29,-19.58,-0.53,-1.93,15.3,2,39.058,-76.855,3.29,52.5,17.7,25.98,21.65
,736,737965,625.8,4.111,5.4,318.51,14.4,1.29,-19.66,-0.58,-1.91,17,2,39.058,-76.855,3.29,52.6,17.72,25.95,21.65
,737,737966,625.3,4.117,5.4,318.58,14.4,1.29,-19.66,-0.67,-1.99,18.7,2.1,39.058,-76.855,3.29,52.6,17.74,25.93,21.65
,738,737967,624.9,4.123,5.4,318.64,14.4,1.29,-19.66,-0.77,-2.06,20.4,2.2,39.058,-76.855,3.29,52.6,17.75,25.93,21.65
,739,737968,624.4,4.129,5.3,318.6,14.3,1.27,-19.83,-0.83,-2.04,22.3,2.2,39.058,-76.855,3.28,52.5,17.77,25.91,21.65
,740,737969,623.9,4.135,5.3,318.67,14.2,1.26,-19.91,-0.95,-2.1,24.3,2.3,39.057,-76.855,3.28,52.6,17.79,25.86,21.65
,741,737970,623.5,4.141,5.3,318.73,14,1.25,-20.07,-1.02,-2.06,26.4,2.3,39.057,-76.855,3.28,52.6,17.81,25.84,21.65
,742,737971,623,4.147,5.3,318.8,13.4,1.19,-20.58,-1.15,-2.11,28.6,2.4,39.057,-76.855,3.27,52.5,17.83,25.78,21.65
,743,737972,622.6,4.153,5.3,318.86,12.5,1.11,-21.38,-1.24,-2.06,31.1,2.4,39.057,-76.855,3.26,52.4,17.85,25.69,21.65
,744,737973,622.1,4.159,5.3,318.94,11.6,1.03,-22.23,-1.33,-2,33.6,2.4,39.057,-76.855,3.24,52.1,17.87,25.56,21.64
,745,737974,621.7,4.165,5.3,318.99,10.9,0.97,-22.94,-1.48,-2.02,36.2,2.5,39.057,-76.855,3.23,52,17.89,25.48,21.61
,746,737975,621.2,4.171,5.3,319.07,10.6,0.95,-23.25,-1.57,-1.94,39,2.5,39.057,-76.855,3.22,51.8,17.91,25.43,21.53
,747,737976,620.7,4.178,5.3,319.14,10.5,0.94,-23.36,-1.67,-1.86,41.9,2.5,39.057,-76.855,3.2,51.6,17.93,25.24,21.47
,748,737977,620.3,4.183,5.2,319.09,10.5,0.93,-23.44,-1.76,-1.77,44.9,2.5,39.057,-76.855,3.16,50.9,17.94,24.91,21.44
,749,737978,619.9,4.189,5.2,319.14,10.5,0.93,-23.44,-1.93,-1.74,48,2.6,39.057,-76.856,3.12,50.3,17.96,24.6,21.41
,750,737979,619.5,4.194,5.1,319.09,10.4,0.92,-23.63,-2.03,-1.63,51.2,2.6,39.057,-76.856,3.08,49.7,17.98,24.29,21.4
,751,737980,619.1,4.199,5.1,319.15,10.4,0.92,-23.63,-2.12,-1.51,54.5,2.6,39.057,-76.856,3.05,49.3,17.99,24.09,21.39
,752,737981,618.7,4.204,5.1,319.21,10.2,0.9,-23.84,-2.2,-1.38,57.9,2.6,39.057,-76.856,3.04,49.1,18,23.99,21.39
,753,737982,618.3,4.209,5.1,319.27,9.8,0.87,-24.29,-2.28,-1.24,61.4,2.6,39.057,-76.856,3.03,49,18.02,23.87,21.38
,754,737983,617.9,4.215,5.1,319.32,9.3,0.82,-24.88,-2.35,-1.1,64.9,2.6,39.057,-76.856,3.01,48.7,18.04,23.78,21.37
,755,737984,617.4,4.221,5,319.28,8.9,0.78,-25.44,-2.42,-0.96,68.3,2.6,39.057,-76.856,3.01,48.8,18.06,23.73,21.37
,756,737985,616.9,4.227,5,319.36,8.8,0.77,-25.57,-2.47,-0.81,71.8,2.6,39.057,-76.856,3,48.6,18.07,23.66,21.36
,757,737986,616.5,4.233,4.9,319.3,8.7,0.76,-25.77,-2.51,-0.66,75.3,2.6,39.057,-76.856,2.99,48.5,18.09,23.59,21.35
,758,737987,616,4.239,4.9,319.38,8.7,0.76,-25.77,-2.55,-0.51,78.8,2.6,39.057,-76.856,2.98,48.4,18.11,23.51,21.34
,759,737988,615.7,4.244,4.9,319.42,8.7,0.76,-25.77,-2.58,-0.35,82.3,2.6,39.057,-76.856,2.97,48.2,18.12,23.42,21.32
,760,737989,615.3,4.249,4.9,319.48,8.7,0.76,-25.77,-2.49,-0.18,85.8,2.5,39.057,-76.856,2.96,48.1,18.14,23.33,21.3
,761,737990,614.9,4.254,4.8,319.42,8.8,0.77,-25.72,-2.5,-0.03,89.3,2.5,39.057,-76.856,2.95,48,18.15,23.28,21.28
,762,737991,614.6,4.259,4.8,319.47,8.8,0.77,-25.72,-2.5,0.13,92.9,2.5,39.057,-76.856,2.95,48,18.16,23.28,21.27
,763,737992,614.2,4.263,4.8,319.53,8.7,0.76,-25.85,-2.38,0.27,96.5,2.4,39.057,-76.856,2.95,48,18.18,23.28,21.25
,764,737993,613.8,4.269,4.8,319.59,8.6,0.75,-25.97,-2.26,0.4,100.1,2.3,39.057,-76.856,2.95,48.1,18.19,23.27,21.2
,765,737994,613.4,4.274,4.7,319.53,8.5,0.74,-26.18,-2.23,0.55,103.9,2.3,39.057,-76.856,2.94,47.9,18.21,23.23,21.16
,766,737995,613,4.28,4.7,319.59,8.5,0.74,-26.18,-2.1,0.67,107.7,2.2,39.057,-76.856,2.93,47.8,18.23,23.1,21.15
,767,737996,612.5,4.286,4.7,319.67,8.4,0.73,-26.31,-2.04,0.81,111.7,2.2,39.057,-76.856,2.91,47.5,18.24,22.99,21.11
,768,737997,612.1,4.291,4.7,319.73,8.4,0.73,-26.31,-1.89,0.91,115.7,2.1,39.057,-76.856,2.9,47.4,18.26,22.87,21.03
,769,737998,611.7,4.296,4.7,319.79,8.2,0.71,-26.57,-1.74,0.99,119.8,2,39.057,-76.856,2.88,47.1,18.27,22.74,21
,770,737999,611.3,4.302,4.7,319.85,7.9,0.69,-26.98,-1.66,1.12,124.1,2,39.057,-76.856,2.88,47.1,18.29,22.7,21
,771,738000,610.9,4.307,4.7,319.91,7.4,0.64,-27.69,-1.49,1.18,128.4,1.9,39.057,-76.856,2.88,47.1,18.3,22.7,21
,772,738001,610.6,4.312,4.7,319.95,6.9,0.6,-28.45,-1.4,1.29,132.6,1.9,39.057,-76.856,2.88,47.2,18.31,22.7,21
,773,738002,610.2,4.316,4.7,320.01,6.6,0.58,-28.92,-1.3,1.39,136.8,1.9,39.057,-76.856,2.88,47.2,18.33,22.75,21
,774,738003,609.9,4.32,4.7,320.06,6.3,0.55,-29.42,-1.14,1.39,140.7,1.8,39.057,-76.856,2.89,47.4,18.34,22.82,21.01
,775,738004,609.6,4.325,4.7,320.1,6.2,0.54,-29.59,-1.05,1.46,144.3,1.8,39.057,-76.856,2.92,47.9,18.35,23.06,21.02
,776,738005,609.3,4.329,4.7,320.15,6.1,0.53,-29.76,-0.97,1.52,147.4,1.8,39.057,-76.856,2.96,48.6,18.36,23.38,21.02
,777,738006,608.9,4.334,4.7,320.21,6,0.52,-29.94,-0.89,1.56,150.2,1.8,39.057,-76.856,2.98,48.9,18.38,23.5,21.02
,778,738007,608.6,4.338,4.6,320.14,6,0.52,-30.01,-0.83,1.6,152.6,1.8,39.057,-76.856,3.01,49.5,18.39,23.76,21.02
,779,738008,608.2,4.343,4.6,320.2,5.8,0.5,-30.37,-0.77,1.62,154.5,1.8,39.057,-76.856,3.05,50.1,18.4,24.05,21.02
,780,738009,607.9,4.348,4.6,320.24,5.6,0.49,-30.74,-0.73,1.64,155.9,1.8,39.058,-76.856,3.07,50.5,18.42,24.2,21.01
,781,738010,607.5,4.353,4.6,320.3,5.2,0.45,-31.52,-0.71,1.66,156.9,1.8,39.058,-76.856,3.09,50.9,18.43,24.39,21
,782,738011,607.2,4.357,4.6,320.35,4.9,0.43,-32.14,-0.73,1.75,157.4,1.9,39.058,-76.856,3.12,51.4,18.45,24.65,20.98
,783,738012,606.8,4.362,4.6,320.41,4.7,0.41,-32.57,-0.73,1.75,157.4,1.9,39.058,-76.856,3.16,52.1,18.46,24.96,20.98
,784,738013,606.4,4.367,4.5,320.35,4.7,0.41,-32.64,-0.78,1.84,157.1,2,39.058,-76.856,3.19,52.6,18.48,25.16,20.98
,785,738014,606.1,4.372,4.5,320.4,4.8,0.42,-32.43,-0.8,1.83,156.4,2,39.058,-76.856,3.21,53,18.49,25.3,20.98
,786,738015,605.7,4.376,4.5,320.46,4.8,0.42,-32.43,-0.87,1.91,155.4,2.1,39.058,-76.856,3.24,53.5,18.51,25.53,20.98
,787,738016,605.4,4.381,4.5,320.5,4.8,0.42,-32.43,-0.91,1.89,154.4,2.1,39.058,-76.856,3.26,53.8,18.52,25.7,20.98
,788,738017,605,4.386,4.5,320.56,4.7,0.41,-32.64,-0.99,1.97,153.3,2.2,39.057,-76.856,3.28,54.2,18.53,25.88,20.97
,789,738018,604.7,4.391,4.4,320.49,4.6,0.4,-32.94,-1.07,2.04,152.3,2.3,39.057,-76.856,3.3,54.6,18.55,26,20.97
,790,738019,604.3,4.396,4.4,320.56,4.7,0.4,-32.72,-1.15,2.11,151.4,2.4,39.057,-76.856,3.32,54.9,18.57,26.23,20.97
,791,738020,603.9,4.401,4.4,320.62,4.8,0.41,-32.5,-1.17,2.09,150.7,2.4,39.057,-76.856,3.35,55.5,18.58,26.43,20.96
,792,738021,603.6,4.406,4.4,320.66,5,0.43,-32.08,-1.25,2.17,150.1,2.5,39.057,-76.856,3.36,55.7,18.6,26.49,20.96
,793,738022,603.2,4.41,4.4,320.72,5.2,0.45,-31.67,-1.31,2.24,149.7,2.6,39.057,-76.856,3.36,55.7,18.61,26.5,20.96
,794,738023,602.9,4.414,4.4,320.77,5.4,0.47,-31.27,-1.37,2.33,149.6,2.7,39.058,-76.856,3.36,55.7,18.63,26.5,20.96
,795,738024,602.6,4.419,4.3,320.7,5.7,0.49,-30.78,-1.42,2.42,149.6,2.8,39.058,-76.856,3.36,55.8,18.64,26.5,20.96
,796,738025,602.2,4.423,4.3,320.76,6.1,0.52,-30.06,-1.4,2.42,149.9,2.8,39.058,-76.856,3.36,55.8,18.66,26.5,20.97
,797,738026,601.9,4.428,4.3,320.8,6.5,0.56,-29.39,-1.43,2.52,150.4,2.9,39.058,-76.856,3.36,55.8,18.67,26.5,20.99
,798,738027,601.6,4.433,4.2,320.73,6.9,0.59,-28.82,-1.45,2.63,151.1,3,39.058,-76.856,3.35,55.7,18.69,26.43,21
,799,738028,601.2,4.437,4.2,320.8,7.1,0.61,-28.52,-1.4,2.65,152.1,3,39.058,-76.856,3.32,55.2,18.7,26.23,21
,800,738029,600.9,4.442,4.1,320.73,7.3,0.62,-28.29,-1.35,2.68,153.3,3,39.058,-76.856,3.3,54.9,18.72,26.01,21.01
,801,738030,600.5,4.447,4.1,320.79,7.4,0.63,-28.15,-1.32,2.8,154.7,3.1,39.058,-76.856,3.27,54.5,18.73,25.83,21.01
,802,738031,600.1,4.452,4,320.73,7.5,0.63,-28.08,-1.24,2.84,156.4,3.1,39.058,-76.856,3.25,54.2,18.75,25.68,21.02
,803,738032,599.7,4.457,4,320.79,7.6,0.64,-27.93,-1.15,2.88,158.3,3.1,39.058,-76.857,3.24,54,18.77,25.55,21.02
,804,738033,599.3,4.463,3.9,320.74,7.8,0.65,-27.73,-1.04,2.92,160.4,3.1,39.058,-76.857,3.21,53.6,18.78,25.33,21.02
,805,738034,598.8,4.469,3.9,320.82,8.2,0.69,-27.19,-0.93,2.96,162.6,3.1,39.058,-76.857,3.17,52.9,18.8,25.03,21.02
,806,738035,598.3,4.476,3.8,320.78,8.7,0.73,-26.62,-0.8,3,165.1,3.1,39.058,-76.857,3.14,52.5,18.82,24.74,21.01
,807,738036,597.8,4.483,3.8,320.85,9.2,0.77,-26,-0.66,3.03,167.7,3.1,39.058,-76.857,3.1,51.9,18.85,24.49,21.01
,808,738037,597.3,4.49,3.7,320.81,9.4,0.78,-25.85,-0.52,3.06,170.4,3.1,39.058,-76.857,3.05,51.1,18.87,24.1,20.99
,809,738038,596.8,4.497,3.6,320.78,9.4,0.78,-25.92,-0.37,3.08,173.2,3.1,39.058,-76.857,2.99,50.1,18.89,23.57,20.98
,810,738039,596.4,4.502,3.6,320.84,9.4,0.78,-25.92,-0.22,3.09,176,3.1,39.058,-76.857,2.91,48.8,18.9,22.93,20.98
,811,738040,596.1,4.507,3.6,320.88,9.3,0.77,-26.04,-0.06,3.1,178.8,3.1,39.058,-76.857,2.85,47.8,18.91,22.52,20.97
,812,738041,595.8,4.511,3.6,320.93,9.2,0.76,-26.16,0.09,3.2,181.6,3.2,39.058,-76.857,2.85,47.8,18.93,22.45,20.96
,813,738042,595.5,4.515,3.5,320.86,9.2,0.76,-26.24,0.23,3.19,184.2,3.2,39.058,-76.857,2.84,47.7,18.94,22.44,20.95
,814,738043,595.1,4.52,3.5,320.92,9.1,0.75,-26.36,0.38,3.28,186.6,3.3,39.058,-76.857,2.84,47.7,18.95,22.42,20.91
,815,738044,594.7,4.525,3.5,320.98,9.1,0.75,-26.36,0.5,3.26,188.8,3.3,39.058,-76.857,2.84,47.8,18.96,22.4,20.87
,816,738045,594.3,4.531,3.4,320.93,9,0.74,-26.56,0.63,3.34,190.7,3.4,39.058,-76.857,2.84,47.8,18.98,22.4,20.84
,817,738046,593.9,4.536,3.4,320.99,8.9,0.73,-26.68,0.73,3.32,192.4,3.4,39.058,-76.857,2.84,47.8,19,22.42,20.79
,818,738047,593.6,4.541,3.3,320.92,8.8,0.71,-26.88,0.84,3.4,193.9,3.5,39.058,-76.857,2.84,47.8,19.01,22.41,20.71
,819,738048,593.2,4.546,3.3,320.98,8.8,0.71,-26.88,0.93,3.48,195,3.6,39.058,-76.857,2.84,47.9,19.02,22.39,20.66
,820,738049,592.9,4.55,3.3,321.03,8.7,0.71,-27,0.99,3.46,195.9,3.6,39.058,-76.857,2.84,47.9,19.03,22.39,20.64
,821,738050,592.6,4.554,3.3,321.08,8.7,0.71,-27,1.06,3.55,196.6,3.7,39.058,-76.856,2.84,47.9,19.05,22.37,20.6
,822,738051,592.2,4.559,3.2,321.02,8.8,0.71,-26.96,1.1,3.64,196.9,3.8,39.058,-76.856,2.83,47.8,19.06,22.35,20.59
,823,738052,591.9,4.564,3.2,321.07,8.8,0.71,-26.96,1.11,3.63,197,3.8,39.058,-76.856,2.83,47.8,19.07,22.32,20.58
,824,738053,591.5,4.569,3.1,321.01,8.8,0.71,-27.03,1.13,3.73,196.9,3.9,39.058,-76.856,2.82,47.7,19.09,22.25,20.58
,825,738054,591.2,4.573,3.1,321.06,8.8,0.71,-27.03,1.14,3.84,196.5,4,39.059,-76.856,2.81,47.5,19.1,22.19,20.56
,826,738055,590.9,4.577,3,320.99,8.8,0.7,-27.11,1.09,3.85,195.8,4,39.059,-76.856,2.8,47.4,19.11,22.13,20.55
,827,738056,590.7,4.581,3,321.02,8.8,0.7,-27.11,1.04,3.86,195,4,39.059,-76.856,2.8,47.4,19.12,22.08,20.55
,828,738057,590.4,4.585,3,321.07,8.8,0.7,-27.11,0.98,3.98,193.9,4.1,39.059,-76.856,2.8,47.4,19.13,22.05,20.54
,829,738058,590.1,4.589,2.9,321,8.8,0.7,-27.19,0.89,4,192.6,4.1,39.059,-76.856,2.79,47.3,19.14,22,20.53
,830,738059,589.7,4.594,2.9,321.06,8.8,0.7,-27.19,0.8,4.02,191.2,4.1,39.059,-76.856,2.78,47.1,19.15,21.91,20.52
,831,738060,589.3,4.599,2.8,321.01,8.8,0.69,-27.27,0.69,4.04,189.7,4.1,39.059,-76.856,2.77,47,19.17,21.87,20.52
,832,738061,589,4.604,2.8,321.05,8.8,0.69,-27.27,0.57,4.06,188,4.1,39.059,-76.856,2.77,47,19.18,21.86,20.52
,833,738062,588.6,4.609,2.7,321,8.8,0.69,-27.34,0.44,4.08,186.2,4.1,39.059,-76.856,2.77,47.1,19.19,21.84,20.52
,834,738063,588.3,4.614,2.7,321.05,8.8,0.69,-27.34,0.31,4.09,184.3,4.1,39.059,-76.856,2.77,47.1,19.21,21.83,20.52
,835,738064,588,4.618,2.7,321.09,8.8,0.69,-27.34,0.16,4.1,182.3,4.1,39.059,-76.856,2.76,46.9,19.22,21.81,20.52
,836,738065,587.6,4.622,2.6,321.04,8.9,0.69,-27.3,0.01,4.1,180.2,4.1,39.059,-76.856,2.76,47,19.23,21.81,20.51
,837,738066,587.3,4.627,2.6,321.09,8.9,0.69,-27.3,-0.14,4.1,178,4.1,39.059,-76.856,2.76,47,19.24,21.78,20.51
,838,738067,587,4.632,2.5,321.02,8.9,0.69,-27.38,-0.3,4.09,175.8,4.1,39.059,-76.856,2.76,47,19.26,21.77,20.51
,839,738068,586.6,4.636,2.5,321.08,8.9,0.69,-27.38,-0.45,3.97,173.5,4,39.059,-76.856,2.76,47.1,19.27,21.77,20.52
,840,738069,586.2,4.642,2.4,321.03,8.9,0.69,-27.45,-0.61,3.95,171.3,4,39.059,-76.856,2.76,47.1,19.28,21.76,20.52
,841,738070,585.8,4.647,2.4,321.09,8.9,0.69,-27.45,-0.76,3.93,169.1,4,39.059,-76.856,2.75,46.9,19.3,21.74,20.52
,842,738071,585.4,4.653,2.3,321.03,8.9,0.68,-27.53,-0.88,3.8,166.9,3.9,39.059,-76.856,2.75,47,19.31,21.73,20.53
,843,738072,585,4.659,2.3,321.1,8.9,0.68,-27.53,-1.02,3.77,164.9,3.9,39.059,-76.856,2.75,47,19.33,21.71,20.53
,844,738073,584.5,4.665,2.3,321.18,8.9,0.68,-27.53,-1.12,3.63,162.9,3.8,39.059,-76.856,2.74,46.9,19.35,21.62,20.54
,845,738074,584.1,4.671,2.2,321.12,8.8,0.67,-27.73,-1.23,3.6,161.1,3.8,39.059,-76.856,2.73,46.7,19.36,21.55,20.54
,846,738075,583.7,4.676,2.2,321.18,8.8,0.67,-27.73,-1.3,3.47,159.5,3.7,39.059,-76.856,2.72,46.6,19.38,21.45,20.54
,847,738076,583.4,4.681,2.1,321.12,8.8,0.67,-27.81,-1.35,3.34,158,3.6,39.059,-76.856,2.7,46.3,19.39,21.34,20.55
,848,738077,583,4.686,2.1,321.18,8.7,0.66,-27.93,-1.42,3.31,156.8,3.6,39.059,-76.856,2.7,46.3,19.4,21.3,20.55
,849,738078,582.6,4.692,2.1,321.24,8.7,0.66,-27.93,-1.44,3.19,155.7,3.5,39.059,-76.857,2.7,46.3,19.42,21.27,20.54
,850,738079,582.2,4.698,2.1,321.3,8.6,0.65,-28.06,-1.44,3.08,155,3.4,39.059,-76.857,2.69,46.2,19.43,21.22,20.54
,851,738080,581.7,4.704,2,321.27,8.5,0.64,-28.26,-1.42,2.98,154.5,3.3,39.059,-76.857,2.69,46.2,19.45,21.2,20.53
,852,738081,581.2,4.711,2,321.35,8.4,0.64,-28.39,-1.34,2.79,154.3,3.1,39.059,-76.857,2.68,46.1,19.47,21.18,20.52
,853,738082,580.8,4.717,1.9,321.29,8.4,0.63,-28.47,-1.3,2.71,154.4,3,39.059,-76.857,2.68,46.1,19.48,21.18,20.48
,854,738083,580.3,4.724,1.8,321.25,8.4,0.63,-28.54,-1.23,2.63,154.9,2.9,39.059,-76.857,2.68,46.2,19.5,21.15,20.43
,855,738084,579.8,4.73,1.8,321.33,8.4,0.63,-28.54,-1.11,2.46,155.8,2.7,39.06,-76.857,2.67,46.1,19.52,21.07,20.4
,856,738085,579.4,4.736,1.7,321.28,8.4,0.62,-28.62,-1.01,2.4,157.2,2.6,39.06,-76.857,2.66,45.9,19.53,20.97,20.37
,857,738086,579.1,4.741,1.7,321.33,8.4,0.62,-28.62,-0.85,2.24,159.2,2.4,39.06,-76.857,2.65,45.8,19.55,20.92,20.34
,858,738087,578.7,4.746,1.6,321.27,8.4,0.62,-28.7,-0.72,2.18,161.8,2.3,39.06,-76.857,2.65,45.8,19.56,20.91,20.32
,859,738088,578.2,4.752,1.6,321.35,8.4,0.62,-28.7,-0.54,2.03,165.1,2.1,39.06,-76.857,2.64,45.7,19.58,20.86,20.3
,860,738089,577.8,4.758,1.5,321.3,8.4,0.62,-28.77,-0.37,1.96,169.2,2,39.06,-76.857,2.64,45.7,19.59,20.82,20.27
,861,738090,577.4,4.763,1.5,321.36,8.4,0.62,-28.77,-0.2,1.89,174.1,1.9,39.06,-76.857,2.64,45.7,19.6,20.81,20.21
,862,738091,577.1,4.768,1.4,321.29,8.4,0.61,-28.85,-0.01,1.8,179.7,1.8,39.06,-76.857,2.64,45.7,19.62,20.8,20.16
,863,738092,576.7,4.773,1.4,321.36,8.4,0.61,-28.85,0.18,1.69,186.1,1.7,39.06,-76.857,2.63,45.6,19.63,20.75,20.13
,864,738093,576.4,4.777,1.4,321.41,8.4,0.61,-28.85,0.36,1.56,193,1.6,39.06,-76.857,2.63,45.6,19.64,20.71,20.1
,865,738094,576.2,4.781,1.3,321.32,8.4,0.61,-28.93,0.55,1.5,200.2,1.6,39.06,-76.857,2.62,45.5,19.65,20.7,20.09
,866,738095,575.9,4.785,1.3,321.37,8.4,0.61,-28.93,0.73,1.42,207.3,1.6,39.06,-76.857,2.62,45.5,19.66,20.69,20.08
,867,738096,575.6,4.79,1.2,321.3,8.4,0.61,-29.01,0.9,1.32,214.1,1.6,39.06,-76.857,2.62,45.5,19.67,20.68,20.08
,868,738097,575.2,4.794,1.2,321.36,8.5,0.61,-28.88,1.1,1.3,220.2,1.7,39.06,-76.857,2.62,45.5,19.68,20.67,20.07
,869,738098,574.9,4.799,1.1,321.29,8.5,0.61,-28.96,1.21,1.19,225.5,1.7,39.06,-76.857,2.62,45.6,19.7,20.67,20.06
,870,738099,574.6,4.803,1.1,321.34,8.6,0.62,-28.83,1.38,1.15,230.2,1.8,39.06,-76.857,2.62,45.6,19.71,20.68,20.06
,871,738100,574.3,4.808,1,321.27,8.6,0.61,-28.91,1.54,1.11,234.1,1.9,39.06,-76.857,2.62,45.6,19.72,20.65,20.05
,872,738101,573.9,4.813,1,321.34,8.6,0.61,-28.91,1.6,1.02,237.4,1.9,39.06,-76.857,2.61,45.5,19.73,20.61,20.04
,873,738102,573.6,4.817,1,321.39,8.6,0.61,-28.91,1.73,1,240,2,39.06,-76.857,2.61,45.5,19.74,20.58,20.02
,874,738103,573.3,4.821,0.9,321.32,8.6,0.61,-28.99,1.77,0.94,242.1,2,39.06,-76.857,2.6,45.4,19.75,20.51,20.02
,875,738104,573,4.826,0.9,321.36,8.7,0.62,-28.86,1.88,0.93,243.8,2.1,39.06,-76.856,2.59,45.2,19.77,20.45,20.01
,876,738105,572.6,4.831,0.9,321.43,8.7,0.62,-28.86,1.9,0.89,245,2.1,39.06,-76.856,2.58,45.1,19.78,20.39,20.01
