Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,901,738144,527.73,5.537,-5.25,321.63,39.27,1.92,-16.98,-3.08,-3.06,45.19,4.35,39.062,-76.878,3.34,63.3,26.87,26.34,303.32
,902,738145,527.27,5.544,-5.28,321.67,35.67,1.74,-18.15,-3.1,-3.1,44.96,4.39,39.062,-76.878,3.34,63.3,26.89,26.34,303.32
,903,738146,526.8,5.551,-5.31,321.72,32.72,1.59,-19.19,-3.11,-3.14,44.8,4.42,39.062,-76.878,3.34,63.4,26.91,26.34,303.31
,904,738147,526.33,5.558,-5.31,321.81,29,1.41,-20.59,-3.12,-3.16,44.69,4.44,39.062,-76.878,3.34,63.4,26.94,26.34,303.29
,905,738148,525.88,5.564,-5.29,321.91,24.69,1.21,-22.41,-3.13,-3.17,44.64,4.45,39.062,-76.878,3.34,63.5,26.96,26.34,303.27
,906,738149,525.43,5.571,-5.27,322.02,21.03,1.03,-24.21,-3.13,-3.17,44.62,4.46,39.061,-76.878,3.34,63.5,26.98,26.34,303.26
,907,738150,524.98,5.578,-5.26,322.11,18.55,0.91,-25.59,-3.13,-3.17,44.65,4.45,39.061,-76.878,3.34,63.6,27,26.34,303.26
,908,738151,524.55,5.584,-5.24,322.2,16.7,0.82,-26.73,-3.13,-3.16,44.72,4.44,39.061,-76.878,3.33,63.5,27.02,26.27,303.26
,909,738152,524.17,5.59,-5.21,322.31,14.81,0.73,-28.01,-3.12,-3.14,44.84,4.43,39.061,-76.878,3.33,63.5,27.04,26.27,303.25
,910,738153,523.83,5.595,-5.18,322.41,13.12,0.65,-29.29,-3.12,-3.12,45,4.41,39.061,-76.878,3.33,63.6,27.05,26.27,303.25
,911,738154,523.52,5.6,-5.18,322.46,12.18,0.6,-30.08,-3.11,-3.09,45.21,4.39,39.061,-76.878,3.33,63.6,27.07,26.27,303.25
,912,738155,523.22,5.604,-5.2,322.48,12.07,0.6,-30.2,-3.11,-3.06,45.48,4.36,39.061,-76.879,3.33,63.6,27.09,26.27,303.23
,913,738156,522.89,5.609,-5.25,322.49,12.44,0.61,-29.91,-3.1,-3.02,45.81,4.33,39.061,-76.879,3.35,64.1,27.1,26.43,303.22
,914,738157,522.51,5.615,-5.29,322.5,13.04,0.64,-29.45,-3.1,-2.97,46.21,4.29,39.061,-76.879,3.36,64.3,27.13,26.51,303.22
,915,738158,522.11,5.621,-5.32,322.54,13.95,0.68,-28.75,-3.1,-2.92,46.65,4.26,39.061,-76.879,3.36,64.4,27.15,26.53,303.22
,916,738159,521.68,5.627,-5.34,322.59,15.45,0.76,-27.67,-3.1,-2.88,47.12,4.23,39.061,-76.879,3.37,64.6,27.17,26.59,303.22
,917,738160,521.27,5.634,-5.36,322.64,17.83,0.87,-26.12,-3.1,-2.83,47.6,4.19,39.061,-76.879,3.38,64.8,27.19,26.64,303.22
,918,738161,520.85,5.64,-5.4,322.67,21.5,1.05,-24.07,-3.1,-2.78,48.07,4.16,39.061,-76.879,3.39,65,27.21,26.73,303.23
,919,738162,520.44,5.646,-5.45,322.67,26.94,1.31,-21.56,-3.1,-2.73,48.55,4.13,39.061,-76.879,3.39,65.1,27.23,26.74,303.23
,920,738163,520.03,5.652,-5.52,322.66,33.54,1.63,-19.08,-3.1,-2.69,49.02,4.1,39.061,-76.879,3.39,65.3,27.25,26.77,303.23
,921,738164,519.6,5.659,-5.58,322.66,40.32,1.95,-16.96,-3.1,-2.65,49.49,4.07,39.061,-76.879,3.4,65.4,27.28,26.82,303.24
,922,738165,519.17,5.665,-5.62,322.7,46.31,2.24,-15.33,-3.1,-2.61,49.95,4.05,39.061,-76.879,3.42,65.8,27.3,26.94,303.24
,923,738166,518.72,5.672,-5.65,322.74,49.9,2.41,-14.45,-3.1,-2.57,50.41,4.03,39.061,-76.879,3.43,66.1,27.32,27.06,303.24
,924,738167,518.28,5.679,-5.71,322.75,51.17,2.46,-14.2,-3.11,-2.53,50.84,4.01,39.061,-76.879,3.44,66.3,27.34,27.11,303.24
,925,738168,517.86,5.685,-5.78,322.73,51.37,2.46,-14.22,-3.11,-2.5,51.22,3.99,39.061,-76.879,3.46,66.8,27.36,27.3,303.24
,926,738169,517.47,5.691,-5.85,322.73,51.51,2.45,-14.25,-3.12,-2.48,51.55,3.98,39.061,-76.879,3.46,66.9,27.38,27.3,303.24
,927,738170,517.09,5.697,-5.89,322.74,51.85,2.46,-14.21,-3.12,-2.45,51.8,3.97,39.061,-76.879,3.46,66.9,27.41,27.3,303.2
,928,738171,516.69,5.703,-5.93,322.76,52.34,2.48,-14.13,-3.12,-2.44,51.98,3.96,39.061,-76.879,3.48,67.3,27.43,27.44,303.18
,929,738172,516.27,5.709,-5.99,322.77,52.96,2.5,-14.04,-3.12,-2.43,52.08,3.95,39.061,-76.879,3.48,67.5,27.45,27.48,303.16
,930,738173,515.85,5.715,-6.05,322.77,53.8,2.53,-13.91,-3.11,-2.42,52.13,3.94,39.061,-76.879,3.48,67.5,27.47,27.48,303.16
,931,738174,515.44,5.722,-6.12,322.76,54.96,2.58,-13.7,-3.11,-2.42,52.12,3.94,39.061,-76.879,3.49,67.6,27.49,27.5,303.14
,932,738175,515.04,5.728,-6.18,322.76,56.43,2.63,-13.44,-3.1,-2.42,52.04,3.93,39.061,-76.879,3.49,67.8,27.52,27.55,303.12
,933,738176,514.64,5.734,-6.26,322.73,58.14,2.7,-13.15,-3.09,-2.42,51.87,3.93,39.061,-76.879,3.5,68.1,27.54,27.63,303.12
,934,738177,514.24,5.74,-6.33,322.72,59.95,2.77,-12.84,-3.07,-2.44,51.61,3.92,39.061,-76.879,3.5,68.1,27.56,27.63,303.09
,935,738178,513.82,5.746,-6.38,322.73,61.67,2.84,-12.54,-3.05,-2.45,51.25,3.92,39.061,-76.879,3.5,68.1,27.58,27.63,303.05
,936,738179,513.4,5.753,-6.43,322.75,63.04,2.9,-12.31,-3.03,-2.47,50.81,3.91,39.061,-76.879,3.5,68.2,27.6,27.63,303.04
,937,738180,513,5.759,-6.5,322.73,63.89,2.92,-12.21,-3.01,-2.5,50.29,3.91,39.061,-76.879,3.49,68.1,27.62,27.54,303.04
,938,738181,512.63,5.764,-6.58,322.71,64.36,2.93,-12.19,-2.99,-2.53,49.72,3.91,39.061,-76.879,3.47,67.7,27.64,27.36,303
,939,738182,512.29,5.77,-6.62,322.71,64.65,2.93,-12.18,-2.96,-2.56,49.09,3.92,39.061,-76.879,3.47,67.7,27.66,27.35,302.99
,940,738183,511.93,5.775,-6.65,322.75,64.89,2.94,-12.16,-2.93,-2.6,48.4,3.92,39.061,-76.879,3.45,67.5,27.68,27.25,302.98
,941,738184,511.53,5.781,-6.68,322.79,65.15,2.95,-12.13,-2.9,-2.64,47.66,3.92,39.061,-76.879,3.44,67.3,27.7,27.17,302.97
,942,738185,511.12,5.787,-6.71,322.82,65.39,2.95,-12.12,-2.87,-2.69,46.85,3.93,39.061,-76.879,3.44,67.3,27.73,27.15,302.96
,943,738186,510.72,5.794,-6.77,322.82,65.58,2.95,-12.14,-2.83,-2.74,46,3.94,39.061,-76.88,3.44,67.3,27.74,27.13,302.96
,944,738187,510.35,5.799,-6.82,322.82,65.79,2.95,-12.15,-2.8,-2.79,45.11,3.95,39.061,-76.88,3.42,66.9,27.76,26.95,302.95
,945,738188,509.98,5.805,-6.88,322.83,66.08,2.95,-12.15,-2.77,-2.85,44.2,3.97,39.061,-76.88,3.42,67,27.79,26.95,302.95
,946,738189,509.58,5.811,-6.93,322.84,66.39,2.96,-12.13,-2.74,-2.91,43.28,3.99,39.061,-76.88,3.41,66.9,27.81,26.88,302.95
,947,738190,509.16,5.817,-6.98,322.85,66.59,2.96,-12.15,-2.71,-2.97,42.37,4.02,39.061,-76.88,3.4,66.8,27.83,26.85,302.94
,948,738191,508.77,5.823,-7.03,322.85,66.6,2.95,-12.2,-2.68,-3.03,41.49,4.04,39.061,-76.88,3.38,66.5,27.85,26.68,302.93
,949,738192,508.41,5.829,-7.07,322.87,66.44,2.94,-12.27,-2.65,-3.09,40.64,4.07,39.06,-76.88,3.38,66.5,27.87,26.67,302.91
,950,738193,508.06,5.834,-7.11,322.89,66.21,2.92,-12.35,-2.63,-3.15,39.85,4.1,39.06,-76.88,3.37,66.3,27.88,26.59,302.88
,951,738194,507.71,5.84,-7.17,322.88,66.08,2.9,-12.43,-2.61,-3.2,39.12,4.13,39.06,-76.88,3.37,66.4,27.9,26.59,302.87
,952,738195,507.36,5.845,-7.23,322.88,66.21,2.9,-12.46,-2.59,-3.26,38.43,4.16,39.06,-76.88,3.37,66.4,27.92,26.59,302.85
,953,738196,507.02,5.85,-7.28,322.87,66.55,2.9,-12.45,-2.57,-3.32,37.78,4.2,39.06,-76.88,3.37,66.5,27.94,26.6,302.83
,954,738197,506.67,5.856,-7.34,322.86,66.99,2.91,-12.43,-2.56,-3.37,37.2,4.23,39.06,-76.88,3.38,66.7,27.96,26.66,302.81
,955,738198,506.3,5.861,-7.4,322.86,67.41,2.92,-12.4,-2.55,-3.42,36.7,4.26,39.06,-76.88,3.38,66.7,27.98,26.66,302.8
,956,738199,505.92,5.867,-7.45,322.87,67.86,2.93,-12.37,-2.54,-3.46,36.3,4.29,39.06,-76.88,3.37,66.6,28,26.6,302.8
,957,738200,505.53,5.873,-7.5,322.88,68.3,2.94,-12.34,-2.53,-3.49,35.99,4.31,39.06,-76.88,3.37,66.6,28.02,26.57,302.8
,958,738201,505.12,5.879,-7.55,322.9,68.76,2.95,-12.3,-2.53,-3.51,35.71,4.33,39.06,-76.88,3.37,66.7,28.04,26.57,302.79
,959,738202,504.72,5.886,-7.59,322.92,69.12,2.96,-12.27,-2.52,-3.54,35.44,4.35,39.06,-76.88,3.37,66.7,28.06,26.57,302.76
,960,738203,504.31,5.892,-7.64,322.93,69.36,2.96,-12.28,-2.52,-3.56,35.21,4.36,39.06,-76.88,3.37,66.7,28.08,26.55,302.75
,961,738204,503.9,5.898,-7.7,322.93,69.54,2.95,-12.3,-2.51,-3.58,35.06,4.38,39.06,-76.88,3.36,66.8,28.11,26.55,302.71
,962,738205,503.49,5.905,-7.77,322.92,69.71,2.95,-12.34,-2.51,-3.59,34.98,4.38,39.06,-76.88,3.36,66.8,28.13,26.55,302.71
,963,738206,503.08,5.911,-7.85,322.9,69.87,2.94,-12.39,-2.51,-3.59,34.96,4.38,39.06,-76.88,3.36,66.9,28.15,26.55,302.7
,964,738207,502.69,5.917,-7.9,322.91,70,2.93,-12.42,-2.51,-3.59,35,4.38,39.06,-76.88,3.36,66.9,28.17,26.55,302.7
,965,738208,502.32,5.923,-7.95,322.92,70.06,2.93,-12.45,-2.51,-3.57,35.1,4.36,39.06,-76.88,3.36,67,28.19,26.55,302.7
,966,738209,501.97,5.928,-7.99,322.94,69.98,2.92,-12.5,-2.5,-3.54,35.27,4.33,39.06,-76.88,3.36,67,28.21,26.55,302.7
,967,738210,501.6,5.934,-8.04,322.94,69.77,2.9,-12.59,-2.5,-3.5,35.5,4.3,39.06,-76.88,3.36,67.1,28.23,26.55,302.69
,968,738211,501.22,5.94,-8.09,322.95,69.52,2.88,-12.69,-2.49,-3.45,35.82,4.26,39.06,-76.88,3.37,67.2,28.25,26.59,302.69
,969,738212,500.81,5.946,-8.14,322.96,69.36,2.86,-12.76,-2.48,-3.39,36.2,4.2,39.06,-76.88,3.37,67.3,28.27,26.59,302.69
,970,738213,500.38,5.953,-8.2,322.98,69.42,2.86,-12.8,-2.47,-3.33,36.64,4.15,39.06,-76.88,3.37,67.4,28.29,26.59,302.69
,971,738214,499.93,5.96,-8.27,322.97,69.69,2.85,-12.82,-2.46,-3.25,37.14,4.08,39.06,-76.88,3.36,67.2,28.32,26.5,302.69
,972,738215,499.48,5.967,-8.35,322.95,70,2.85,-12.85,-2.45,-3.18,37.68,4.01,39.06,-76.88,3.35,67.1,28.34,26.46,302.66
,973,738216,499.03,5.974,-8.44,322.93,70.17,2.84,-12.9,-2.44,-3.09,38.27,3.94,39.06,-76.88,3.35,67.2,28.36,26.44,302.61
,974,738217,498.6,5.981,-8.51,322.93,70.1,2.83,-12.98,-2.42,-3,38.91,3.86,39.06,-76.881,3.35,67.2,28.39,26.44,302.58
,975,738218,498.18,5.987,-8.55,322.95,69.75,2.8,-13.09,-2.41,-2.9,39.62,3.77,39.06,-76.881,3.34,67.1,28.41,26.36,302.57
,976,738219,497.77,5.994,-8.58,322.99,69.03,2.77,-13.25,-2.39,-2.81,40.4,3.68,39.059,-76.881,3.33,67,28.43,26.3,302.55
,977,738220,497.37,6,-8.61,323.02,68.08,2.73,-13.44,-2.37,-2.7,41.22,3.59,39.059,-76.881,3.33,66.9,28.45,26.25,302.51
,978,738221,496.98,6.006,-8.64,323.07,67.09,2.68,-13.65,-2.35,-2.6,42.08,3.5,39.059,-76.881,3.32,66.8,28.47,26.19,302.51
,979,738222,496.57,6.012,-8.65,323.12,65.97,2.64,-13.87,-2.33,-2.5,42.97,3.41,39.059,-76.881,3.32,66.8,28.49,26.19,302.5
,980,738223,496.18,6.018,-8.67,323.18,64.38,2.57,-14.18,-2.3,-2.4,43.88,3.32,39.059,-76.881,3.32,66.9,28.51,26.19,302.47
,981,738224,495.78,6.024,-8.68,323.24,62.1,2.48,-14.63,-2.28,-2.29,44.82,3.24,39.059,-76.881,3.33,67.1,28.53,26.25,302.45
,982,738225,495.4,6.03,-8.68,323.31,59.38,2.37,-15.18,-2.26,-2.2,45.78,3.15,39.059,-76.881,3.33,67.1,28.55,26.25,302.45
,983,738226,495.03,6.036,-8.69,323.37,56.74,2.27,-15.73,-2.24,-2.1,46.77,3.07,39.059,-76.881,3.33,67.2,28.57,26.26,302.4
,984,738227,494.68,6.042,-8.69,323.43,54.29,2.17,-16.27,-2.22,-2.01,47.77,2.99,39.059,-76.881,3.33,67.4,28.59,26.31,302.39
,985,738228,494.35,6.047,-8.69,323.5,51.72,2.07,-16.85,-2.19,-1.92,48.74,2.92,39.059,-76.881,3.33,67.5,28.61,26.31,302.38
,986,738229,494.02,6.052,-8.69,323.56,48.93,1.96,-17.51,-2.17,-1.84,49.67,2.85,39.059,-76.881,3.34,67.5,28.62,26.33,302.35
,987,738230,493.68,6.057,-8.7,323.61,46.15,1.85,-18.21,-2.15,-1.77,50.55,2.78,39.059,-76.881,3.37,68.3,28.64,26.59,302.32
,988,738231,493.32,6.063,-8.72,323.65,43.48,1.74,-18.93,-2.12,-1.69,51.4,2.72,39.059,-76.881,3.4,69,28.66,26.85,302.3
,989,738232,492.95,6.069,-8.73,323.7,40.64,1.63,-19.73,-2.1,-1.63,52.22,2.66,39.059,-76.881,3.41,69.2,28.69,26.9,302.29
,990,738233,492.57,6.075,-8.73,323.78,37.33,1.49,-20.72,-2.08,-1.57,53.02,2.61,39.059,-76.881,3.41,69.2,28.71,26.91,302.28
,991,738234,492.2,6.081,-8.7,323.88,33.48,1.34,-21.94,-2.07,-1.51,53.81,2.56,39.059,-76.881,3.42,69.5,28.73,27,302.26
,992,738235,491.84,6.086,-8.67,324,29.18,1.18,-23.47,-2.05,-1.46,54.55,2.52,39.059,-76.881,3.43,69.7,28.74,27.03,302.22
,993,738236,491.5,6.092,-8.63,324.1,24.62,0.99,-25.34,-2.04,-1.42,55.22,2.48,39.059,-76.881,3.44,70,28.76,27.13,302.21
,994,738237,491.15,6.097,-8.59,324.21,20.25,0.82,-27.45,-2.02,-1.37,55.83,2.45,39.059,-76.881,3.46,70.4,28.78,27.27,302.16
,995,738238,490.79,6.103,-8.56,324.32,16.7,0.68,-29.5,-2.01,-1.34,56.35,2.41,39.059,-76.881,3.49,71.1,28.8,27.52,302.13
,996,738239,490.42,6.109,-8.56,324.4,14.28,0.58,-31.15,-1.99,-1.3,56.81,2.38,39.059,-76.881,3.5,71.3,28.83,27.59,302.13
,997,738240,490.03,6.115,-8.57,324.46,12.8,0.52,-32.31,-1.98,-1.27,57.22,2.35,39.059,-76.881,3.5,71.3,28.85,27.58,302.08
,998,738241,489.63,6.121,-8.57,324.52,11.85,0.48,-33.11,-1.97,-1.25,57.6,2.33,39.059,-76.881,3.5,71.4,28.87,27.59,302.06
,999,738242,489.24,6.127,-8.57,324.6,11.16,0.46,-33.72,-1.96,-1.23,57.95,2.31,39.059,-76.881,3.5,71.5,28.89,27.61,302.02
,1000,738243,488.91,6.133,-8.57,324.66,10.69,0.44,-34.17,-1.95,-1.21,58.26,2.29,39.059,-76.881,3.5,71.6,28.91,27.64,302.02
,1001,738244,488.63,6.137,-8.57,324.72,10.34,0.42,-34.51,-1.94,-1.19,58.5,2.27,39.059,-76.881,3.5,71.7,28.92,27.65,301.99
,1002,738245,488.37,6.141,-8.57,324.76,10,0.41,-34.85,-1.93,-1.17,58.64,2.26,39.059,-76.881,3.51,71.9,28.94,27.72,301.97
,1003,738246,488.1,6.146,-8.59,324.8,9.64,0.39,-35.22,-1.91,-1.17,58.68,2.24,39.059,-76.881,3.55,72.7,28.95,28,301.94
,1004,738247,487.79,6.15,-8.61,324.83,9.33,0.38,-35.57,-1.9,-1.16,58.6,2.23,39.059,-76.881,3.55,72.7,28.97,28,301.93
,1005,738248,487.47,6.156,-8.62,324.88,9.06,0.37,-35.88,-1.89,-1.16,58.46,2.21,39.059,-76.881,3.55,72.8,28.99,28.01,301.91
,1006,738249,487.14,6.161,-8.63,324.93,8.84,0.36,-36.13,-1.87,-1.16,58.27,2.2,39.059,-76.881,3.55,72.9,29.01,28.02,301.89
,1007,738250,486.79,6.166,-8.65,324.98,8.66,0.35,-36.35,-1.86,-1.16,58.06,2.19,39.059,-76.881,3.56,73.2,29.03,28.13,301.88
,1008,738251,486.41,6.172,-8.66,325.03,8.51,0.35,-36.53,-1.85,-1.16,57.82,2.18,39.059,-76.881,3.56,73.3,29.06,28.12,301.87
,1009,738252,486.01,6.179,-8.67,325.09,8.38,0.34,-36.7,-1.84,-1.17,57.54,2.18,39.059,-76.881,3.55,73.1,29.08,28.01,301.84
,1010,738253,485.63,6.185,-8.68,325.16,8.26,0.34,-36.85,-1.82,-1.17,57.2,2.17,39.059,-76.881,3.55,73,29.1,27.99,301.82
,1011,738254,485.27,6.191,-8.7,325.2,8.19,0.33,-36.95,-1.81,-1.18,56.75,2.16,39.059,-76.881,3.54,73,29.12,27.94,301.81
,1012,738255,484.93,6.196,-8.72,325.24,8.19,0.33,-36.96,-1.79,-1.2,56.2,2.15,39.059,-76.881,3.54,73,29.14,27.94,301.81
,1013,738256,484.57,6.202,-8.74,325.29,8.28,0.34,-36.87,-1.77,-1.21,55.55,2.14,39.059,-76.881,3.53,72.8,29.16,27.84,301.79
,1014,738257,484.19,6.208,-8.75,325.35,8.41,0.34,-36.72,-1.74,-1.23,54.84,2.13,39.059,-76.881,3.52,72.7,29.18,27.77,301.76
,1015,738258,483.82,6.214,-8.75,325.42,8.46,0.34,-36.67,-1.72,-1.25,54.09,2.12,39.059,-76.881,3.49,72.1,29.2,27.51,301.73
,1016,738259,483.44,6.22,-8.73,325.52,8.37,0.34,-36.75,-1.7,-1.26,53.33,2.12,39.059,-76.881,3.44,71.1,29.23,27.13,301.72
,1017,738260,483.04,6.226,-8.71,325.62,8.34,0.34,-36.77,-1.67,-1.28,52.59,2.11,39.059,-76.881,3.43,71.1,29.25,27.08,301.71
,1018,738261,482.63,6.233,-8.7,325.71,8.61,0.35,-36.46,-1.65,-1.3,51.86,2.1,39.059,-76.881,3.41,70.6,29.27,26.87,301.68
,1019,738262,482.25,6.239,-8.7,325.78,9.18,0.38,-35.81,-1.63,-1.31,51.15,2.09,39.059,-76.881,3.39,70.3,29.29,26.77,301.67
,1020,738263,481.89,6.245,-8.7,325.86,9.77,0.4,-35.18,-1.61,-1.33,50.45,2.09,39.059,-76.882,3.39,70.4,29.31,26.76,301.67
,1021,738264,481.54,6.25,-8.68,325.94,10.09,0.41,-34.84,-1.59,-1.34,49.77,2.08,39.059,-76.882,3.38,70.2,29.33,26.68,301.64
,1022,738265,481.17,6.256,-8.67,326.03,10.03,0.41,-34.89,-1.57,-1.36,49.11,2.07,39.059,-76.882,3.37,70.1,29.35,26.6,301.62
,1023,738266,480.78,6.262,-8.68,326.09,9.69,0.4,-35.24,-1.54,-1.37,48.5,2.06,39.059,-76.882,3.37,70.1,29.37,26.57,301.6
,1024,738267,480.4,6.269,-8.7,326.15,9.26,0.38,-35.72,-1.52,-1.37,47.96,2.05,39.059,-76.882,3.36,69.8,29.39,26.47,301.59
,1025,738268,480.01,6.275,-8.71,326.2,8.89,0.37,-36.15,-1.5,-1.38,47.5,2.04,39.059,-76.882,3.36,69.9,29.42,26.47,301.58
,1026,738269,479.62,6.281,-8.72,326.26,8.65,0.36,-36.43,-1.48,-1.38,47.17,2.02,39.059,-76.882,3.34,69.7,29.44,26.39,301.55
,1027,738270,479.21,6.288,-8.75,326.31,8.5,0.35,-36.61,-1.47,-1.37,46.98,2.01,39.059,-76.882,3.34,69.7,29.46,26.36,301.55
,1028,738271,478.81,6.294,-8.8,326.33,8.38,0.34,-36.8,-1.45,-1.36,46.95,1.99,39.059,-76.882,3.34,69.7,29.48,26.35,301.54
,1029,738272,478.42,6.301,-8.86,326.32,8.24,0.34,-37.01,-1.44,-1.34,47.09,1.97,39.059,-76.882,3.33,69.5,29.5,26.25,301.49
,1030,738273,478.05,6.307,-8.92,326.33,8.11,0.33,-37.22,-1.44,-1.32,47.4,1.95,39.059,-76.882,3.3,69.1,29.52,26.06,301.47
,1031,738274,477.7,6.312,-8.96,326.35,7.99,0.32,-37.4,-1.43,-1.29,47.87,1.93,39.059,-76.882,3.29,68.9,29.54,25.97,301.46
,1032,738275,477.35,6.318,-9,326.37,7.9,0.32,-37.54,-1.42,-1.26,48.51,1.9,39.059,-76.882,3.29,68.8,29.56,25.92,301.43
,1033,738276,477.01,6.323,-9.04,326.38,7.8,0.31,-37.7,-1.42,-1.22,49.33,1.87,39.059,-76.882,3.28,68.9,29.58,25.91,301.39
,1034,738277,476.66,6.329,-9.1,326.38,7.67,0.31,-37.91,-1.41,-1.17,50.34,1.84,39.059,-76.882,3.28,68.9,29.6,25.89,301.39
,1035,738278,476.29,6.335,-9.15,326.38,7.54,0.3,-38.12,-1.41,-1.12,51.54,1.8,39.059,-76.882,3.28,68.9,29.62,25.87,301.37
,1036,738279,475.92,6.341,-9.21,326.39,7.5,0.3,-38.21,-1.41,-1.06,52.95,1.77,39.059,-76.882,3.28,68.9,29.64,25.87,301.35
,1037,738280,475.58,6.347,-9.25,326.4,7.6,0.3,-38.11,-1.41,-1,54.57,1.73,39.059,-76.882,3.28,68.9,29.65,25.86,301.33
,1038,738281,475.25,6.352,-9.29,326.41,7.8,0.31,-37.9,-1.42,-0.94,56.4,1.7,39.059,-76.882,3.26,68.5,29.67,25.68,301.32
,1039,738282,474.91,6.357,-9.33,326.43,8.01,0.32,-37.66,-1.42,-0.87,58.45,1.67,39.059,-76.882,3.25,68.4,29.69,25.62,301.31
,1040,738283,474.54,6.363,-9.37,326.46,8.27,0.33,-37.37,-1.43,-0.8,60.69,1.64,39.059,-76.882,3.24,68.3,29.71,25.58,301.3
,1041,738284,474.16,6.37,-9.42,326.47,8.83,0.35,-36.77,-1.44,-0.73,63.1,1.61,39.059,-76.882,3.24,68.3,29.73,25.55,301.28
,1042,738285,473.78,6.376,-9.49,326.46,9.89,0.39,-35.68,-1.44,-0.65,65.65,1.58,39.059,-76.882,3.24,68.4,29.75,25.55,301.28
,1043,738286,473.41,6.382,-9.56,326.45,11.29,0.44,-34.4,-1.45,-0.58,68.3,1.56,39.059,-76.882,3.24,68.5,29.77,25.57,301.25
,1044,738287,473.03,6.388,-9.62,326.44,12.63,0.49,-33.3,-1.46,-0.5,71.02,1.54,39.059,-76.882,3.24,68.5,29.79,25.57,301.22
,1045,738288,472.65,6.394,-9.67,326.46,13.65,0.53,-32.53,-1.46,-0.43,73.78,1.52,39.059,-76.882,3.24,68.6,29.81,25.57,301.21
,1046,738289,472.27,6.401,-9.7,326.5,14.05,0.54,-32.26,-1.47,-0.35,76.51,1.51,39.059,-76.882,3.24,68.6,29.84,25.57,301.2
,1047,738290,471.88,6.407,-9.71,326.56,13.41,0.52,-32.75,-1.47,-0.28,79.15,1.5,39.059,-76.882,3.24,68.6,29.86,25.53,301.18
,1048,738291,471.5,6.413,-9.7,326.65,11.86,0.46,-34.01,-1.48,-0.22,81.67,1.5,39.059,-76.882,3.24,68.6,29.88,25.53,301.15
,1049,738292,471.13,6.419,-9.67,326.76,10.2,0.4,-35.51,-1.49,-0.16,84.04,1.5,39.059,-76.882,3.24,68.7,29.9,25.53,301.14
,1050,738293,470.77,6.425,-9.65,326.86,9.24,0.36,-36.49,-1.5,-0.1,86.26,1.5,39.059,-76.882,3.24,68.8,29.91,25.56,301.14
,1051,738294,470.44,6.431,-9.64,326.94,9.1,0.35,-36.64,-1.51,-0.04,88.29,1.51,39.059,-76.882,3.24,68.9,29.93,25.56,301.12
,1052,738295,470.15,6.435,-9.63,327.01,9.31,0.36,-36.4,-1.51,0,90.11,1.51,39.059,-76.882,3.24,68.9,29.94,25.58,301.11
,1053,738296,469.89,6.44,-9.62,327.07,9.49,0.37,-36.2,-1.52,0.04,91.67,1.52,39.059,-76.882,3.24,69.1,29.96,25.6,301.09
,1054,738297,469.63,6.444,-9.61,327.13,9.57,0.37,-36.11,-1.53,0.08,92.96,1.53,39.059,-76.882,3.25,69.2,29.97,25.64,301.08
,1055,738298,469.37,6.448,-9.61,327.19,9.6,0.38,-36.07,-1.54,0.11,93.99,1.54,39.059,-76.882,3.26,69.4,29.99,25.72,301.07
,1056,738299,469.08,6.453,-9.61,327.24,9.63,0.38,-36.05,-1.55,0.13,94.81,1.56,39.059,-76.882,3.27,69.8,30.01,25.82,301.05
,1057,738300,468.76,6.458,-9.62,327.29,9.62,0.38,-36.07,-1.56,0.15,95.47,1.57,39.059,-76.882,3.27,69.8,30.02,25.82,301.05
,1058,738301,468.41,6.464,-9.63,327.35,9.62,0.38,-36.07,-1.57,0.17,96,1.58,39.059,-76.882,3.27,69.9,30.05,25.82,301.05
,1059,738302,468.03,6.47,-9.66,327.39,9.78,0.38,-35.92,-1.59,0.18,96.4,1.6,39.059,-76.882,3.27,70,30.07,25.84,301.05
,1060,738303,467.65,6.476,-9.69,327.43,10.31,0.4,-35.43,-1.6,0.19,96.64,1.61,39.059,-76.882,3.28,70.2,30.09,25.89,301.05
,1061,738304,467.29,6.482,-9.73,327.46,11.27,0.44,-34.55,-1.61,0.19,96.73,1.62,39.059,-76.882,3.28,70.2,30.11,25.89,301.04
,1062,738305,466.93,6.488,-9.75,327.5,12.42,0.48,-33.57,-1.62,0.19,96.67,1.63,39.059,-76.882,3.28,70.3,30.13,25.89,301.04
,1063,738306,466.56,6.494,-9.78,327.53,13.33,0.52,-32.87,-1.63,0.19,96.5,1.64,39.059,-76.882,3.3,70.6,30.15,26,301.04
,1064,738307,466.17,6.501,-9.82,327.56,13.75,0.53,-32.58,-1.63,0.18,96.27,1.64,39.059,-76.882,3.29,70.7,30.17,26,301.03
,1065,738308,465.77,6.508,-9.86,327.6,13.79,0.53,-32.58,-1.64,0.17,96.01,1.65,39.059,-76.882,3.29,70.7,30.2,26,301.03
,1066,738309,465.34,6.515,-9.89,327.64,13.73,0.53,-32.66,-1.65,0.17,95.74,1.66,39.059,-76.882,3.3,70.9,30.22,26.04,301.02
,1067,738310,464.9,6.522,-9.91,327.71,13.77,0.53,-32.64,-1.66,0.16,95.45,1.67,39.059,-76.882,3.3,71,30.24,26.04,301
