Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,1103,738346,453.4,6.691,-11.64,327.89,8.35,0.29,-39.06,2.23,3.66,211.37,4.28,39.111,-76.835,3.31,73,28.53,26.12,298.64
,1104,738347,453.05,6.697,-11.66,327.94,8.33,0.29,-39.1,2.25,3.63,211.8,4.27,39.111,-76.835,3.31,73.1,28.55,26.12,298.64
,1105,738348,452.7,6.703,-11.7,327.97,8.33,0.29,-39.12,2.27,3.6,212.29,4.26,39.111,-76.835,3.3,72.8,28.57,26,298.64
,1106,738349,452.36,6.709,-11.74,327.98,8.35,0.29,-39.13,2.3,3.56,212.83,4.24,39.111,-76.835,3.29,72.8,28.59,25.98,298.64
,1107,738350,452.01,6.714,-11.79,328,8.36,0.29,-39.16,2.32,3.52,213.42,4.22,39.111,-76.835,3.28,72.5,28.61,25.85,298.64
,1108,738351,451.66,6.72,-11.85,327.99,8.38,0.29,-39.19,2.35,3.48,214.05,4.2,39.111,-76.835,3.27,72.5,28.63,25.83,298.64
,1109,738352,451.31,6.726,-11.93,327.97,8.39,0.28,-39.23,2.38,3.43,214.74,4.18,39.111,-76.835,3.26,72.3,28.65,25.73,298.63
,1110,738353,450.95,6.732,-12,327.95,8.39,0.28,-39.29,2.41,3.38,215.46,4.15,39.111,-76.835,3.26,72.3,28.67,25.72,298.63
,1111,738354,450.62,6.738,-12.05,327.95,8.36,0.28,-39.37,2.44,3.33,216.22,4.12,39.111,-76.835,3.25,72,28.69,25.61,298.63
,1112,738355,450.29,6.744,-12.09,327.97,8.31,0.28,-39.46,2.46,3.27,216.99,4.09,39.111,-76.835,3.24,71.9,28.71,25.56,298.63
,1113,738356,449.95,6.75,-12.13,328,8.25,0.28,-39.56,2.49,3.21,217.77,4.06,39.111,-76.835,3.24,72,28.73,25.56,298.63
,1114,738357,449.59,6.756,-12.18,328.01,8.21,0.27,-39.64,2.51,3.16,218.53,4.03,39.111,-76.835,3.24,72.1,28.75,25.56,298.63
,1115,738358,449.24,6.762,-12.23,328.02,8.19,0.27,-39.7,2.53,3.1,219.27,4,39.111,-76.835,3.24,72.1,28.77,25.56,298.62
,1116,738359,448.89,6.768,-12.28,328.03,8.18,0.27,-39.76,2.55,3.04,219.97,3.97,39.111,-76.835,3.24,72.2,28.79,25.56,298.63
,1117,738360,448.52,6.774,-12.34,328.03,8.16,0.27,-39.83,2.56,2.99,220.64,3.94,39.111,-76.835,3.24,72.2,28.81,25.56,298.63
,1118,738361,448.13,6.78,-12.38,328.06,8.16,0.27,-39.86,2.57,2.94,221.24,3.9,39.111,-76.835,3.24,72.3,28.83,25.57,298.63
,1119,738362,447.73,6.787,-12.41,328.11,8.19,0.27,-39.85,2.58,2.89,221.78,3.87,39.111,-76.835,3.24,72.4,28.86,25.59,298.63
,1120,738363,447.32,6.794,-12.45,328.14,8.26,0.27,-39.79,2.58,2.84,222.24,3.84,39.111,-76.835,3.24,72.5,28.88,25.59,298.63
,1121,738364,446.93,6.801,-12.5,328.17,8.39,0.27,-39.69,2.58,2.8,222.62,3.81,39.111,-76.835,3.25,72.6,28.9,25.61,298.63
,1122,738365,446.57,6.807,-12.55,328.17,8.6,0.28,-39.48,2.57,2.77,222.92,3.78,39.111,-76.835,3.25,72.7,28.92,25.6,298.62
,1123,738366,446.25,6.812,-12.6,328.18,8.99,0.29,-39.1,2.57,2.74,223.11,3.75,39.111,-76.834,3.25,72.7,28.93,25.6,298.62
,1124,738367,445.95,6.818,-12.65,328.18,9.68,0.31,-38.41,2.55,2.72,223.2,3.73,39.111,-76.834,3.25,72.8,28.95,25.63,298.62
,1125,738368,445.63,6.823,-12.68,328.21,11.11,0.36,-37.07,2.53,2.7,223.16,3.7,39.111,-76.834,3.25,72.9,28.97,25.63,298.61
,1126,738369,445.27,6.829,-12.7,328.25,14.11,0.46,-34.69,2.5,2.69,223.01,3.67,39.111,-76.834,3.26,73.2,28.99,25.72,298.58
,1127,738370,444.9,6.836,-12.72,328.32,18.76,0.6,-31.76,2.47,2.68,222.75,3.65,39.111,-76.834,3.26,73.4,29.02,25.75,298.55
,1128,738371,444.53,6.842,-12.73,328.38,23.44,0.76,-29.41,2.44,2.67,222.39,3.62,39.111,-76.834,3.28,73.9,29.04,25.92,298.53
,1129,738372,444.15,6.848,-12.73,328.46,26.37,0.85,-28.16,2.4,2.67,221.94,3.6,39.111,-76.834,3.29,74,29.06,25.92,298.5
,1130,738373,443.77,6.855,-12.73,328.54,26.84,0.87,-27.96,2.36,2.68,221.38,3.57,39.111,-76.834,3.29,74.2,29.08,25.98,298.49
,1131,738374,443.37,6.862,-12.71,328.65,25.17,0.82,-28.64,2.32,2.69,220.72,3.55,39.111,-76.834,3.32,74.9,29.11,26.2,298.47
,1132,738375,442.99,6.868,-12.68,328.77,22.36,0.73,-29.88,2.27,2.71,219.98,3.53,39.111,-76.834,3.33,75.1,29.13,26.24,298.45
,1133,738376,442.64,6.874,-12.64,328.89,19.69,0.64,-31.19,2.22,2.72,219.16,3.51,39.111,-76.834,3.33,75.2,29.15,26.26,298.44
,1134,738377,442.31,6.88,-12.63,328.97,17.95,0.59,-32.15,2.17,2.75,218.27,3.5,39.111,-76.834,3.33,75.3,29.17,26.29,298.43
,1135,738378,441.97,6.886,-12.66,329.01,17.18,0.56,-32.63,2.11,2.77,217.34,3.48,39.111,-76.834,3.35,75.8,29.19,26.42,298.43
,1136,738379,441.63,6.892,-12.7,329.03,16.93,0.55,-32.81,2.06,2.79,216.35,3.47,39.111,-76.834,3.36,76.1,29.21,26.51,298.42
,1137,738380,441.3,6.898,-12.73,329.06,16.79,0.55,-32.93,2,2.82,215.34,3.46,39.111,-76.834,3.36,76.1,29.23,26.51,298.41
,1138,738381,440.97,6.903,-12.76,329.09,16.66,0.54,-33.04,1.94,2.84,214.32,3.44,39.111,-76.834,3.36,76.2,29.25,26.5,298.41
,1139,738382,440.63,6.909,-12.8,329.11,16.54,0.53,-33.14,1.88,2.87,213.28,3.43,39.112,-76.834,3.36,76.2,29.27,26.5,298.41
,1140,738383,440.28,6.915,-12.86,329.12,16.42,0.53,-33.27,1.82,2.89,212.26,3.41,39.112,-76.834,3.36,76.3,29.29,26.52,298.38
,1141,738384,439.91,6.922,-12.93,329.11,16.21,0.52,-33.45,1.76,2.91,211.26,3.4,39.112,-76.834,3.36,76.4,29.31,26.52,298.38
,1142,738385,439.54,6.928,-13,329.1,15.88,0.51,-33.72,1.71,2.93,210.28,3.39,39.112,-76.834,3.36,76.4,29.34,26.5,298.37
,1143,738386,439.16,6.935,-13.07,329.1,15.5,0.49,-34.03,1.65,2.94,209.35,3.37,39.112,-76.834,3.35,76.3,29.36,26.44,298.34
,1144,738387,438.79,6.941,-13.14,329.09,15.18,0.48,-34.3,1.6,2.95,208.45,3.36,39.112,-76.834,3.35,76.3,29.38,26.42,298.3
,1145,738388,438.42,6.947,-13.2,329.08,14.91,0.47,-34.54,1.55,2.96,207.61,3.34,39.112,-76.834,3.35,76.3,29.4,26.39,298.28
,1146,738389,438.05,6.954,-13.25,329.1,14.59,0.46,-34.8,1.5,2.97,206.81,3.33,39.112,-76.834,3.34,76.3,29.43,26.38,298.28
,1147,738390,437.68,6.96,-13.29,329.14,14.16,0.44,-35.13,1.45,2.97,206.08,3.3,39.112,-76.834,3.34,76.4,29.45,26.38,298.24
,1148,738391,437.32,6.967,-13.33,329.16,13.68,0.43,-35.52,1.41,2.96,205.42,3.28,39.112,-76.834,3.34,76.5,29.47,26.38,298.23
,1149,738392,436.99,6.972,-13.38,329.16,13.29,0.41,-35.85,1.37,2.96,204.85,3.26,39.112,-76.834,3.34,76.4,29.49,26.35,298.21
,1150,738393,436.67,6.978,-13.44,329.16,13.03,0.4,-36.09,1.33,2.95,204.34,3.23,39.112,-76.834,3.34,76.5,29.51,26.35,298.19
,1151,738394,436.34,6.984,-13.48,329.18,12.84,0.4,-36.28,1.3,2.93,203.9,3.21,39.112,-76.834,3.34,76.4,29.53,26.32,298.16
,1152,738395,436,6.99,-13.51,329.22,12.64,0.39,-36.45,1.27,2.92,203.51,3.18,39.112,-76.834,3.34,76.5,29.55,26.32,298.16
,1153,738396,435.66,6.995,-13.53,329.26,12.44,0.38,-36.64,1.24,2.9,203.17,3.15,39.112,-76.834,3.34,76.6,29.57,26.32,298.15
,1154,738397,435.32,7.001,-13.58,329.27,12.25,0.38,-36.83,1.22,2.88,202.9,3.12,39.112,-76.834,3.33,76.6,29.59,26.31,298.14
,1155,738398,434.96,7.008,-13.65,329.26,12.09,0.37,-37.01,1.19,2.85,202.71,3.09,39.112,-76.834,3.33,76.7,29.61,26.31,298.14
,1156,738399,434.61,7.014,-13.73,329.23,11.94,0.36,-37.2,1.18,2.83,202.58,3.06,39.112,-76.834,3.33,76.7,29.63,26.3,298.1
,1157,738400,434.27,7.02,-13.8,329.22,11.75,0.36,-37.42,1.16,2.8,202.51,3.03,39.112,-76.834,3.33,76.8,29.65,26.3,298.08
,1158,738401,433.95,7.025,-13.85,329.22,11.5,0.35,-37.68,1.15,2.77,202.5,2.99,39.112,-76.834,3.33,76.8,29.67,26.3,298.07
,1159,738402,433.62,7.031,-13.9,329.23,11.17,0.34,-38,1.13,2.73,202.54,2.96,39.112,-76.834,3.33,76.9,29.69,26.31,298.07
,1160,738403,433.29,7.037,-13.95,329.24,10.81,0.32,-38.37,1.12,2.7,202.63,2.92,39.112,-76.834,3.33,76.9,29.71,26.27,298.07
,1161,738404,432.95,7.043,-14,329.25,10.4,0.31,-38.79,1.12,2.66,202.78,2.89,39.112,-76.834,3.33,77,29.73,26.31,298.06
,1162,738405,432.61,7.049,-14.03,329.29,9.94,0.3,-39.25,1.11,2.63,202.98,2.86,39.112,-76.834,3.33,77.1,29.75,26.31,298.05
,1163,738406,432.24,7.055,-14.02,329.38,9.44,0.28,-39.74,1.11,2.59,203.23,2.82,39.112,-76.834,3.33,77.1,29.78,26.31,298.04
,1164,738407,431.85,7.062,-14,329.49,9,0.27,-40.19,1.12,2.56,203.54,2.79,39.112,-76.834,3.34,77.2,29.8,26.32,298.03
,1165,738408,431.44,7.069,-13.99,329.6,8.69,0.26,-40.52,1.12,2.53,203.9,2.76,39.112,-76.834,3.34,77.3,29.83,26.33,298.03
,1166,738409,431.01,7.077,-14,329.67,8.52,0.26,-40.72,1.12,2.49,204.3,2.73,39.112,-76.834,3.35,77.7,29.86,26.42,298.02
,1167,738410,430.59,7.084,-14.04,329.72,8.43,0.25,-40.84,1.13,2.46,204.75,2.71,39.112,-76.834,3.39,78.7,29.88,26.74,298.01
,1168,738411,430.18,7.092,-14.08,329.76,8.37,0.25,-40.95,1.14,2.42,205.26,2.68,39.112,-76.834,3.39,78.8,29.9,26.75,298.01
,1169,738412,429.8,7.098,-14.12,329.78,8.31,0.25,-41.05,1.16,2.39,205.85,2.65,39.112,-76.834,3.43,79.8,29.93,27.06,298
,1170,738413,429.44,7.105,-14.16,329.81,8.29,0.25,-41.11,1.18,2.36,206.52,2.63,39.112,-76.834,3.43,79.9,29.95,27.06,297.97
,1171,738414,429.11,7.11,-14.19,329.85,8.29,0.25,-41.12,1.2,2.32,207.28,2.61,39.112,-76.834,3.46,80.5,29.97,27.26,297.95
,1172,738415,428.8,7.116,-14.21,329.9,8.31,0.25,-41.12,1.23,2.29,208.11,2.6,39.112,-76.834,3.46,80.8,29.99,27.33,297.91
,1173,738416,428.53,7.121,-14.22,329.94,8.31,0.25,-41.13,1.26,2.26,209.01,2.59,39.112,-76.834,3.49,81.4,30,27.51,297.86
,1174,738417,428.28,7.125,-14.25,329.95,8.29,0.24,-41.18,1.29,2.24,209.95,2.58,39.112,-76.834,3.49,81.5,30.02,27.55,297.83
,1175,738418,428.05,7.129,-14.31,329.94,8.26,0.24,-41.25,1.32,2.21,210.92,2.57,39.112,-76.834,3.49,81.6,30.03,27.56,297.79
,1176,738419,427.79,7.134,-14.36,329.92,8.25,0.24,-41.31,1.36,2.18,211.94,2.57,39.112,-76.834,3.5,81.9,30.05,27.65,297.76
,1177,738420,427.51,7.139,-14.43,329.9,8.27,0.24,-41.34,1.4,2.15,213.02,2.57,39.112,-76.834,3.52,82.4,30.07,27.8,297.73
,1178,738421,427.21,7.144,-14.48,329.9,8.31,0.24,-41.33,1.44,2.13,214.16,2.57,39.113,-76.834,3.53,82.7,30.09,27.87,297.72
,1179,738422,426.92,7.149,-14.52,329.91,8.35,0.24,-41.32,1.49,2.1,215.37,2.58,39.113,-76.834,3.54,82.8,30.11,27.89,297.71
,1180,738423,426.65,7.154,-14.57,329.9,8.39,0.24,-41.31,1.54,2.08,216.62,2.59,39.113,-76.834,3.54,82.9,30.12,27.89,297.71
,1181,738424,426.38,7.159,-14.62,329.9,8.45,0.24,-41.29,1.6,2.06,217.86,2.6,39.113,-76.834,3.54,82.9,30.14,27.89,297.71
,1182,738425,426.1,7.164,-14.66,329.92,8.5,0.24,-41.26,1.65,2.04,219.08,2.62,39.113,-76.833,3.54,83,30.16,27.89,297.71
,1183,738426,425.83,7.169,-14.69,329.94,8.52,0.24,-41.25,1.71,2.02,220.27,2.65,39.113,-76.833,3.54,83,30.18,27.89,297.71
,1184,738427,425.56,7.173,-14.73,329.95,8.54,0.24,-41.27,1.77,2,221.43,2.67,39.113,-76.833,3.54,83.1,30.2,27.9,297.73
,1185,738428,425.29,7.178,-14.78,329.94,8.55,0.24,-41.3,1.82,1.98,222.55,2.69,39.113,-76.833,3.53,83.1,30.21,27.87,297.74
,1186,738429,425.02,7.183,-14.84,329.93,8.57,0.24,-41.31,1.88,1.97,223.66,2.72,39.113,-76.833,3.52,82.8,30.23,27.76,297.75
,1187,738430,424.77,7.187,-14.87,329.94,8.6,0.24,-41.31,1.93,1.95,224.73,2.74,39.113,-76.833,3.48,82,30.25,27.47,297.75
,1188,738431,424.51,7.192,-14.91,329.95,8.64,0.24,-41.3,1.99,1.93,225.76,2.77,39.113,-76.833,3.47,81.7,30.26,27.35,297.75
,1189,738432,424.24,7.197,-14.96,329.95,8.69,0.24,-41.28,2.04,1.92,226.74,2.8,39.113,-76.833,3.45,81.4,30.28,27.25,297.75
,1190,738433,423.96,7.202,-15.01,329.95,8.75,0.25,-41.25,2.1,1.91,227.66,2.84,39.113,-76.833,3.44,81.2,30.3,27.16,297.75
,1191,738434,423.68,7.207,-15.05,329.96,8.82,0.25,-41.21,2.15,1.9,228.49,2.87,39.113,-76.833,3.41,80.6,30.32,26.94,297.75
,1192,738435,423.42,7.212,-15.09,329.97,8.87,0.25,-41.18,2.19,1.89,229.24,2.9,39.113,-76.833,3.39,80,30.33,26.73,297.77
,1193,738436,423.15,7.216,-15.13,329.97,8.92,0.25,-41.17,2.24,1.88,229.9,2.92,39.113,-76.833,3.35,79.2,30.35,26.43,297.77
,1194,738437,422.87,7.221,-15.18,329.97,8.95,0.25,-41.17,2.28,1.88,230.49,2.95,39.113,-76.833,3.33,78.8,30.37,26.29,297.77
,1195,738438,422.58,7.226,-15.24,329.96,8.99,0.25,-41.18,2.31,1.87,231.02,2.97,39.113,-76.833,3.31,78.4,30.39,26.14,297.77
,1196,738439,422.28,7.232,-15.31,329.94,9.04,0.25,-41.18,2.34,1.86,231.5,2.99,39.113,-76.833,3.29,78,30.41,25.99,297.77
,1197,738440,421.96,7.237,-15.36,329.94,9.07,0.25,-41.19,2.37,1.85,231.93,3,39.113,-76.833,3.26,77.2,30.43,25.69,297.78
,1198,738441,421.66,7.243,-15.4,329.96,9.1,0.25,-41.19,2.39,1.85,232.31,3.02,39.113,-76.833,3.25,77,30.44,25.63,297.78
,1199,738442,421.35,7.248,-15.42,330,9.11,0.25,-41.2,2.41,1.84,232.64,3.03,39.113,-76.833,3.23,76.7,30.46,25.51,297.78
,1200,738443,421.07,7.254,-15.45,330.03,9.11,0.25,-41.21,2.43,1.84,232.93,3.05,39.113,-76.833,3.22,76.4,30.48,25.4,297.78
,1201,738444,420.79,7.259,-15.48,330.05,9.12,0.25,-41.24,2.45,1.83,233.2,3.06,39.113,-76.833,3.19,75.7,30.49,25.13,297.79
,1202,738445,420.51,7.264,-15.52,330.06,9.12,0.25,-41.27,2.46,1.83,233.46,3.07,39.113,-76.833,3.18,75.6,30.51,25.08,297.79
,1203,738446,420.23,7.269,-15.58,330.05,9.13,0.25,-41.31,2.48,1.82,233.71,3.07,39.113,-76.833,3.17,75.5,30.53,25.03,297.79
,1204,738447,419.96,7.273,-15.64,330.03,9.14,0.25,-41.34,2.49,1.81,233.96,3.08,39.113,-76.833,3.16,75.3,30.54,24.93,297.8
,1205,738448,419.71,7.278,-15.7,330.02,9.16,0.25,-41.37,2.49,1.8,234.21,3.07,39.113,-76.833,3.14,74.9,30.56,24.79,297.8
,1206,738449,419.46,7.282,-15.74,330.01,9.19,0.25,-41.37,2.5,1.78,234.47,3.07,39.113,-76.833,3.14,74.8,30.57,24.76,297.8
,1207,738450,419.22,7.287,-15.78,330.01,9.22,0.25,-41.37,2.5,1.77,234.74,3.06,39.113,-76.833,3.14,74.9,30.58,24.76,297.8
,1208,738451,418.99,7.291,-15.84,330,9.26,0.25,-41.37,2.5,1.75,235,3.05,39.113,-76.833,3.12,74.6,30.6,24.65,297.81
,1209,738452,418.75,7.295,-15.89,329.98,9.29,0.25,-41.39,2.5,1.73,235.26,3.04,39.113,-76.833,3.1,74,30.61,24.46,297.81
,1210,738453,418.52,7.299,-15.93,329.99,9.31,0.25,-41.39,2.49,1.71,235.53,3.03,39.113,-76.833,3.1,74.1,30.63,24.46,297.81
,1211,738454,418.27,7.304,-15.95,330.01,9.31,0.24,-41.41,2.49,1.69,235.81,3.01,39.113,-76.833,3.09,73.9,30.64,24.39,297.82
,1212,738455,418.04,7.308,-15.99,330.02,9.32,0.24,-41.43,2.49,1.67,236.09,3,39.113,-76.833,3.08,73.6,30.65,24.26,297.82
,1213,738456,417.8,7.312,-16.04,330.01,9.35,0.24,-41.43,2.48,1.65,236.39,2.98,39.113,-76.833,3.07,73.4,30.67,24.21,297.84
,1214,738457,417.55,7.317,-16.09,330,9.42,0.25,-41.41,2.47,1.63,236.7,2.96,39.113,-76.833,3.06,73.3,30.68,24.14,297.84
,1215,738458,417.3,7.321,-16.14,330,9.5,0.25,-41.36,2.46,1.6,237.01,2.94,39.113,-76.833,3.06,73.3,30.7,24.13,297.84
,1216,738459,417.04,7.326,-16.18,330,9.59,0.25,-41.31,2.45,1.57,237.33,2.91,39.113,-76.833,3.05,73.1,30.71,24.06,297.84
,1217,738460,416.77,7.331,-16.22,330,9.68,0.25,-41.26,2.44,1.54,237.64,2.88,39.113,-76.833,3.04,72.9,30.73,23.96,297.84
,1218,738461,416.5,7.336,-16.28,329.99,9.79,0.25,-41.19,2.42,1.51,237.94,2.85,39.113,-76.833,3.04,72.9,30.75,23.95,297.84
,1219,738462,416.21,7.341,-16.34,329.98,9.94,0.25,-41.09,2.4,1.49,238.2,2.82,39.113,-76.832,3.03,72.9,30.76,23.93,297.82
,1220,738463,415.91,7.346,-16.39,329.99,10.16,0.26,-40.92,2.37,1.46,238.44,2.79,39.113,-76.832,3.03,72.9,30.78,23.91,297.82
,1221,738464,415.58,7.352,-16.43,330,10.49,0.27,-40.66,2.35,1.43,238.63,2.75,39.113,-76.832,3.03,72.9,30.8,23.9,297.8
,1222,738465,415.23,7.359,-16.48,330.02,10.97,0.28,-40.26,2.32,1.4,238.78,2.71,39.113,-76.832,3.02,72.7,30.82,23.83,297.8
,1223,738466,414.86,7.365,-16.54,330.03,11.72,0.3,-39.67,2.28,1.38,238.89,2.67,39.113,-76.832,3.01,72.6,30.84,23.77,297.79
,1224,738467,414.5,7.372,-16.6,330.03,12.78,0.32,-38.88,2.25,1.35,238.94,2.62,39.113,-76.832,3.01,72.7,30.86,23.76,297.78
,1225,738468,414.14,7.378,-16.67,330.03,13.99,0.35,-38.04,2.21,1.33,238.95,2.57,39.113,-76.832,3.01,72.7,30.88,23.76,297.76
,1226,738469,413.79,7.385,-16.74,330.02,15.04,0.37,-37.38,2.16,1.3,238.9,2.52,39.113,-76.832,3.01,72.7,30.91,23.74,297.75
,1227,738470,413.42,7.391,-16.81,330.01,15.81,0.39,-36.95,2.11,1.28,238.81,2.47,39.113,-76.832,3.01,72.8,30.93,23.73,297.75
,1228,738471,413.04,7.398,-16.88,330.01,16.31,0.4,-36.7,2.06,1.25,238.68,2.41,39.113,-76.832,3.01,72.8,30.95,23.73,297.72
,1229,738472,412.66,7.405,-16.93,330.02,16.64,0.41,-36.55,2,1.23,238.5,2.35,39.113,-76.832,3.01,72.9,30.97,23.72,297.66
,1230,738473,412.29,7.412,-16.99,330.04,16.93,0.41,-36.41,1.95,1.21,238.27,2.29,39.113,-76.832,3.01,72.9,30.99,23.72,297.6
,1231,738474,411.94,7.418,-17.04,330.05,17.36,0.42,-36.21,1.89,1.18,238,2.23,39.113,-76.832,3.01,73,31.01,23.71,297.52
,1232,738475,411.58,7.425,-17.1,330.06,18.1,0.44,-35.84,1.84,1.16,237.69,2.17,39.113,-76.832,3.01,73.1,31.03,23.74,297.46
,1233,738476,411.23,7.431,-17.17,330.06,19.26,0.47,-35.27,1.78,1.14,237.34,2.11,39.113,-76.832,3.02,73.5,31.05,23.84,297.37
,1234,738477,410.87,7.438,-17.23,330.05,20.82,0.5,-34.53,1.72,1.12,236.93,2.05,39.113,-76.832,3.04,74,31.07,23.98,297.29
,1235,738478,410.51,7.445,-17.29,330.06,23.05,0.55,-33.54,1.66,1.1,236.48,1.99,39.113,-76.832,3.06,74.5,31.1,24.15,297.25
,1236,738479,410.14,7.451,-17.34,330.08,26.47,0.63,-32.16,1.6,1.08,235.99,1.93,39.113,-76.832,3.06,74.6,31.12,24.15,297.24
,1237,738480,409.78,7.458,-17.38,330.11,30.66,0.73,-30.65,1.54,1.06,235.48,1.87,39.113,-76.832,3.06,74.7,31.14,24.16,297.23
,1238,738481,409.43,7.464,-17.41,330.15,33.87,0.81,-29.62,1.49,1.04,234.97,1.81,39.113,-76.832,3.09,75.5,31.16,24.38,297.2
,1239,738482,409.09,7.47,-17.43,330.2,34.96,0.83,-29.3,1.43,1.02,234.46,1.76,39.113,-76.832,3.13,76.4,31.18,24.66,297.19
,1240,738483,408.77,7.476,-17.45,330.25,34.71,0.82,-29.39,1.38,1,233.96,1.71,39.113,-76.832,3.14,76.8,31.2,24.77,297.17
,1241,738484,408.45,7.482,-17.48,330.29,34.3,0.81,-29.54,1.33,0.99,233.44,1.66,39.113,-76.832,3.17,77.6,31.22,25.02,297.15
,1242,738485,408.13,7.488,-17.53,330.3,33.86,0.8,-29.73,1.29,0.97,232.91,1.61,39.113,-76.832,3.2,78.4,31.24,25.25,297.14
,1243,738486,407.81,7.494,-17.59,330.29,32.87,0.77,-30.1,1.24,0.96,232.35,1.57,39.113,-76.832,3.23,79.1,31.26,25.45,297.14
,1244,738487,407.47,7.5,-17.67,330.27,31.25,0.73,-30.7,1.2,0.94,231.76,1.52,39.114,-76.832,3.26,80.1,31.28,25.76,297.12
,1245,738488,407.12,7.507,-17.74,330.26,29.35,0.68,-31.43,1.16,0.93,231.13,1.49,39.114,-76.832,3.3,81.1,31.3,26.05,297.09
,1246,738489,406.78,7.513,-17.81,330.25,27.38,0.63,-32.21,1.12,0.92,230.49,1.45,39.114,-76.832,3.32,81.6,31.32,26.18,297.06
,1247,738490,406.46,7.519,-17.86,330.26,25.27,0.58,-33.09,1.09,0.92,229.84,1.42,39.113,-76.832,3.36,82.6,31.34,26.48,297.02
,1248,738491,406.15,7.524,-17.9,330.27,23.18,0.53,-34.02,1.06,0.91,229.18,1.39,39.113,-76.832,3.37,83,31.36,26.59,296.97
,1249,738492,405.85,7.53,-17.94,330.3,21.49,0.49,-34.82,1.03,0.91,228.51,1.37,39.113,-76.832,3.39,83.5,31.38,26.75,296.92
,1250,738493,405.55,7.535,-17.97,330.32,20.31,0.46,-35.42,1,0.91,227.79,1.35,39.113,-76.832,3.39,83.6,31.4,26.75,296.86
,1251,738494,405.23,7.541,-18.01,330.35,19.52,0.45,-35.85,0.97,0.91,226.98,1.33,39.113,-76.832,3.4,83.8,31.43,26.79,296.8
,1252,738495,404.89,7.548,-18.06,330.37,19.09,0.43,-36.11,0.94,0.91,226.07,1.31,39.113,-76.832,3.4,83.9,31.45,26.79,296.75
,1253,738496,404.55,7.554,-18.1,330.39,18.75,0.43,-36.33,0.91,0.91,225.05,1.29,39.113,-76.832,3.4,84,31.47,26.8,296.71
,1254,738497,404.2,7.56,-18.14,330.43,17.82,0.4,-36.87,0.89,0.92,223.94,1.28,39.113,-76.832,3.4,84.1,31.5,26.82,296.66
,1255,738498,403.84,7.567,-18.17,330.47,16,0.36,-37.97,0.86,0.93,222.76,1.26,39.113,-76.832,3.4,84.1,31.52,26.81,296.59
,1256,738499,403.45,7.574,-18.22,330.49,13.86,0.31,-39.42,0.83,0.94,221.47,1.26,39.114,-76.832,3.4,84.2,31.55,26.81,296.56
,1257,738500,403.05,7.582,-18.29,330.5,12.31,0.28,-40.62,0.8,0.96,220.07,1.25,39.114,-76.832,3.39,84.2,31.57,26.77,296.5
,1258,738501,402.66,7.589,-18.38,330.48,11.56,0.26,-41.29,0.78,0.98,218.54,1.25,39.114,-76.832,3.39,84.1,31.6,26.72,296.43
,1259,738502,402.29,7.596,-18.46,330.46,11.28,0.25,-41.6,0.75,1,216.86,1.25,39.113,-76.832,3.38,84,31.62,26.65,296.35
,1260,738503,401.95,7.602,-18.52,330.46,11.21,0.25,-41.71,0.72,1.02,215.05,1.25,39.113,-76.832,3.33,82.9,31.64,26.3,296.28
,1261,738504,401.62,7.608,-18.56,330.48,11.3,0.25,-41.66,0.68,1.05,213.12,1.25,39.114,-76.832,3.3,82.1,31.66,26.03,296.21
,1262,738505,401.3,7.614,-18.57,330.54,11.43,0.25,-41.57,0.65,1.07,211.12,1.25,39.114,-76.832,3.28,81.7,31.68,25.87,296.15
,1263,738506,400.98,7.62,-18.58,330.6,11.46,0.25,-41.54,0.61,1.1,209.08,1.26,39.114,-76.832,3.28,81.7,31.7,25.85,296.09
,1264,738507,400.65,7.626,-18.62,330.64,11.38,0.25,-41.64,0.58,1.13,207.05,1.27,39.114,-76.832,3.26,81.3,31.73,25.7,296.06
,1265,738508,400.33,7.632,-18.68,330.63,11.15,0.24,-41.89,0.54,1.16,205.1,1.28,39.114,-76.832,3.23,80.6,31.74,25.46,296.03
,1266,738509,400.02,7.638,-18.74,330.62,10.76,0.23,-42.28,0.51,1.19,203.25,1.3,39.114,-76.832,3.2,80.1,31.76,25.29,296
,1267,738510,399.77,7.642,-18.78,330.63,10.27,0.22,-42.74,0.48,1.22,201.52,1.31,39.114,-76.832,3.2,80.1,31.77,25.26,295.97
,1268,738511,399.56,7.646,-18.79,330.67,9.81,0.21,-43.18,0.45,1.25,199.93,1.33,39.114,-76.832,3.18,79.6,31.79,25.1,295.97
,1269,738512,399.37,7.65,-18.8,330.71,9.37,0.2,-43.62,0.43,1.28,198.46,1.35,39.114,-76.832,3.18,79.7,31.8,25.1,295.94
,1270,738513,399.16,7.654,-18.84,330.7,8.97,0.19,-44.06,0.4,1.31,197.12,1.37,39.114,-76.832,3.18,79.7,31.81,25.1,295.93
,1271,738514,398.94,7.658,-18.91,330.66,8.67,0.19,-44.42,0.38,1.34,195.88,1.4,39.114,-76.832,3.18,79.7,31.83,25.1,295.91
,1272,738515,398.72,7.662,-18.97,330.63,8.55,0.18,-44.61,0.36,1.37,194.76,1.42,39.114,-76.832,3.18,79.8,31.84,25.1,295.88
