Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,3134,740363,143.6,14.524,-68.3,356.85,28,0.01,-77.21,-7.84,-15.65,26.6,17.5,38.871,-76.773,0.04,2.8,28.35,0.29,-2.45
,3135,740364,143.5,14.529,-68.3,356.92,27.6,0.01,-77.31,-7.84,-15.65,26.6,17.5,38.87,-76.773,0.02,1.4,28.35,0.19,-2.46
,3136,740365,143.3,14.534,-68.3,357.07,27.3,0.01,-77.38,-7.84,-15.65,26.6,17.5,38.87,-76.773,0.02,1.4,28.35,0.16,-2.47
,3137,740366,143.2,14.539,-68.4,356.96,27.1,0.01,-77.52,-7.81,-15.66,26.5,17.5,38.87,-76.773,0.03,2.1,28.35,0.25,-2.49
,3138,740367,143.1,14.543,-68.4,357.04,26.9,0.01,-77.57,-7.76,-15.57,26.5,17.4,38.87,-76.773,0.04,2.8,28.35,0.3,-2.52
,3139,740368,143,14.547,-68.5,356.93,26.8,0.01,-77.68,-7.76,-15.57,26.5,17.4,38.87,-76.774,0.04,2.8,28.35,0.33,-2.53
,3140,740369,142.9,14.551,-68.5,357,26.5,0.01,-77.76,-7.74,-15.59,26.4,17.4,38.87,-76.774,0.04,2.8,28.35,0.35,-2.54
,3141,740370,142.8,14.555,-68.6,356.9,26.2,0.01,-77.92,-7.69,-15.5,26.4,17.3,38.87,-76.774,0.04,2.8,28.35,0.29,-2.55
,3142,740371,142.7,14.56,-68.6,356.97,25.7,0.01,-78.05,-7.69,-15.5,26.4,17.3,38.87,-76.774,0.03,2.1,28.35,0.26,-2.57
,3143,740372,142.6,14.564,-68.7,356.87,25.3,0.01,-78.24,-7.67,-15.51,26.3,17.3,38.869,-76.774,0.03,2.1,28.35,0.22,-2.59
,3144,740373,142.5,14.569,-68.7,356.94,25,0.01,-78.32,-7.62,-15.42,26.3,17.2,38.869,-76.774,0.02,1.4,28.35,0.19,-2.61
,3145,740374,142.4,14.573,-68.8,356.84,24.7,0.01,-78.49,-7.59,-15.43,26.2,17.2,38.869,-76.774,0.03,2.1,28.35,0.23,-2.62
,3146,740375,142.3,14.578,-68.8,356.91,24.4,0.01,-78.57,-7.59,-15.43,26.2,17.2,38.869,-76.774,0.03,2.1,28.35,0.26,-2.64
,3147,740376,142.2,14.582,-68.9,356.81,23.9,0.01,-78.8,-7.55,-15.34,26.2,17.1,38.869,-76.774,0.05,3.5,28.35,0.37,-2.66
,3148,740377,142.1,14.586,-68.9,356.88,23.4,0.01,-78.93,-7.55,-15.34,26.2,17.1,38.869,-76.774,0.06,4.2,28.35,0.45,-2.68
,3149,740378,142,14.591,-68.8,357.12,23,0.01,-78.96,-7.48,-15.27,26.1,17,38.868,-76.775,0.04,2.8,28.35,0.33,-2.7
,3150,740379,141.9,14.595,-68.8,357.2,22.7,0.01,-79.04,-7.43,-15.18,26.1,16.9,38.868,-76.775,0.05,3.5,28.35,0.36,-2.71
,3151,740380,141.8,14.6,-68.7,357.44,22.4,0.01,-79.04,-7.43,-15.18,26.1,16.9,38.868,-76.775,0.06,4.2,28.35,0.45,-2.74
,3152,740381,141.7,14.604,-68.6,357.69,22,0.01,-79.07,-7.36,-15.1,26,16.8,38.868,-76.775,0.06,4.2,28.36,0.46,-2.76
,3153,740382,141.6,14.609,-68.7,357.59,21.6,0.01,-79.28,-7.36,-15.1,26,16.8,38.868,-76.775,0.06,4.2,28.36,0.46,-2.77
,3154,740383,141.4,14.613,-68.7,357.73,21.1,0.01,-79.43,-7.32,-15.01,26,16.7,38.868,-76.775,0.06,4.2,28.36,0.46,-2.78
,3155,740384,141.3,14.618,-68.7,357.81,20.8,0.01,-79.52,-7.28,-14.92,26,16.6,38.868,-76.775,0.06,4.2,28.36,0.45,-2.8
,3156,740385,141.2,14.623,-68.6,358.05,20.4,0.01,-79.56,-7.23,-14.83,26,16.5,38.867,-76.775,0.06,4.2,28.36,0.44,-2.83
,3157,740386,141.1,14.627,-68.6,358.13,20.1,0.01,-79.65,-7.21,-14.84,25.9,16.5,38.867,-76.775,0.04,2.8,28.36,0.35,-2.84
,3158,740387,141,14.631,-68.6,358.2,19.7,0.01,-79.78,-7.16,-14.75,25.9,16.4,38.867,-76.775,0.04,2.8,28.36,0.34,-2.85
,3159,740388,140.9,14.635,-68.5,358.45,19.3,0,-79.83,-7.12,-14.66,25.9,16.3,38.867,-76.775,0.05,3.5,28.36,0.39,-2.87
,3160,740389,140.8,14.64,-68.5,358.52,19,0,-79.93,-7.08,-14.57,25.9,16.2,38.867,-76.775,0.04,2.8,28.36,0.33,-2.89
,3161,740390,140.7,14.644,-68.5,358.59,18.8,0,-80,-7.08,-14.57,25.9,16.2,38.867,-76.775,0.04,2.8,28.36,0.28,-2.91
,3162,740391,140.6,14.649,-68.4,358.84,18.7,0,-79.94,-7.01,-14.5,25.8,16.1,38.867,-76.776,0.04,2.8,28.36,0.34,-2.92
,3163,740392,140.5,14.653,-68.4,358.91,18.5,0,-80.01,-6.96,-14.41,25.8,16,38.867,-76.776,0.04,2.8,28.36,0.29,-2.93
,3164,740393,140.4,14.658,-68.3,359.16,18.2,0,-80.03,-6.9,-14.33,25.7,15.9,38.867,-76.776,0.04,2.8,28.36,0.28,-2.96
,3165,740394,140.3,14.662,-68.3,359.23,17.8,0,-80.17,-6.85,-14.24,25.7,15.8,38.866,-76.776,0.04,2.9,28.36,0.3,-2.98
,3166,740395,140.2,14.667,-68.3,359.31,17.3,0,-80.35,-6.81,-14.15,25.7,15.7,38.866,-76.776,0.03,2.1,28.36,0.27,-2.99
,3167,740396,140.1,14.671,-68.3,359.38,16.9,0,-80.5,-6.78,-14.16,25.6,15.7,38.866,-76.776,0.03,2.1,28.36,0.24,-3.01
,3168,740397,140,14.675,-68.3,359.45,16.7,0,-80.58,-6.72,-14.08,25.5,15.6,38.866,-76.776,0.02,1.4,28.36,0.13,-3.03
,3169,740398,139.9,14.68,-68.3,359.53,16.5,0,-80.66,-6.67,-13.99,25.5,15.5,38.866,-76.776,0.02,1.4,28.36,0.15,-3.04
,3170,740399,139.8,14.685,-68.3,359.6,16.2,0,-80.77,-6.65,-14,25.4,15.5,38.866,-76.776,0.03,2.1,28.36,0.25,-3.06
,3171,740400,139.7,14.69,-68.3,359.67,15.9,0,-80.89,-6.61,-13.91,25.4,15.4,38.866,-76.776,0.03,2.1,28.36,0.27,-3.08
,3172,740401,139.5,14.694,-68.3,359.82,15.5,0,-81.05,-6.54,-13.83,25.3,15.3,38.865,-76.776,0.03,2.2,28.36,0.27,-3.1
,3173,740402,139.4,14.699,-68.3,359.9,15.2,0,-81.18,-6.47,-13.75,25.2,15.2,38.865,-76.776,0.03,2.2,28.36,0.26,-3.11
,3174,740403,139.3,14.704,-68.3,359.97,15,0,-81.26,-6.45,-13.76,25.1,15.2,38.865,-76.776,0.02,1.4,28.36,0.12,-3.13
,3175,740404,139.2,14.708,-68.3,360.04,14.9,0,-81.3,-6.38,-13.69,25,15.1,38.865,-76.776,0.02,1.4,28.36,0.12,-3.15
,3176,740405,139.1,14.713,-68.4,359.94,14.8,0,-81.43,-6.36,-13.7,24.9,15.1,38.865,-76.777,0.03,2.2,28.36,0.23,-3.18
,3177,740406,139,14.717,-68.4,360.02,14.6,0,-81.52,-6.29,-13.62,24.8,15,38.865,-76.777,0.05,3.6,28.36,0.39,-3.2
,3178,740407,138.9,14.722,-68.5,359.91,14.4,0,-81.69,-6.27,-13.63,24.7,15,38.865,-76.777,0.04,2.9,28.36,0.35,-3.22
,3179,740408,138.8,14.726,-68.5,359.99,14.2,0,-81.78,-6.18,-13.56,24.5,14.9,38.865,-76.777,0.03,2.2,28.36,0.22,-3.24
,3180,740409,138.7,14.731,-68.5,360.06,14.1,0,-81.83,-6.16,-13.57,24.4,14.9,38.864,-76.777,0.01,0.7,28.36,0.09,-3.25
,3181,740410,138.6,14.736,-68.5,360.14,13.9,0,-81.92,-6.09,-13.49,24.3,14.8,38.864,-76.777,0,0,28.36,0.02,-3.27
,3182,740411,138.5,14.74,-68.5,360.21,13.7,0,-82.01,-6.07,-13.5,24.2,14.8,38.864,-76.777,0.02,1.4,28.36,0.12,-3.29
,3183,740412,138.4,14.744,-68.5,360.29,13.6,0,-82.05,-6.02,-13.52,24,14.8,38.864,-76.777,0.02,1.4,28.36,0.2,-3.31
,3184,740413,138.3,14.749,-68.6,360.18,13.4,0,-82.23,-5.96,-13.44,23.9,14.7,38.864,-76.777,0.03,2.2,28.36,0.21,-3.32
,3185,740414,138.2,14.753,-68.6,360.26,13.4,0,-82.23,-5.91,-13.46,23.7,14.7,38.864,-76.777,0.01,0.7,28.36,0.08,-3.34
,3186,740415,138.1,14.758,-68.7,360.16,13.4,0,-82.32,-5.89,-13.47,23.6,14.7,38.864,-76.777,-0,-0,28.36,-0.02,-3.37
,3187,740416,138,14.762,-68.7,360.23,13.4,0,-82.32,-5.8,-13.4,23.4,14.6,38.864,-76.778,0.01,0.7,28.36,0.11,-3.39
,3188,740417,137.9,14.766,-68.6,360.48,13.4,0,-82.23,-5.77,-13.41,23.3,14.6,38.864,-76.778,0.03,2.2,28.36,0.26,-3.4
,3189,740418,137.8,14.771,-68.6,360.56,13.3,0,-82.28,-5.73,-13.43,23.1,14.6,38.863,-76.778,0.04,2.9,28.36,0.35,-3.42
,3190,740419,137.7,14.775,-68.6,360.63,13.2,0,-82.33,-5.68,-13.45,22.9,14.6,38.863,-76.778,0.04,2.9,28.36,0.34,-3.44
,3191,740420,137.6,14.779,-68.6,360.71,13.2,0,-82.33,-5.63,-13.47,22.7,14.6,38.863,-76.778,0.04,2.9,28.36,0.35,-3.46
,3192,740421,137.5,14.784,-68.7,360.61,13.3,0,-82.37,-5.61,-13.48,22.6,14.6,38.863,-76.778,0.05,3.6,28.36,0.4,-3.48
,3193,740422,137.4,14.788,-68.7,360.68,13.5,0,-82.27,-5.56,-13.5,22.4,14.6,38.863,-76.778,0.05,3.6,28.36,0.4,-3.49
,3194,740423,137.3,14.792,-68.8,360.58,13.7,0,-82.27,-5.52,-13.52,22.2,14.6,38.863,-76.778,0.05,3.6,28.36,0.4,-3.51
,3195,740424,137.2,14.797,-68.8,360.65,13.7,0,-82.27,-5.47,-13.54,22,14.6,38.863,-76.778,0.06,4.4,28.36,0.46,-3.52
,3196,740425,137.1,14.801,-68.8,360.73,13.7,0,-82.27,-5.42,-13.56,21.8,14.6,38.863,-76.778,0.07,5.1,28.36,0.51,-3.54
,3197,740426,137,14.805,-68.8,360.81,13.7,0,-82.27,-5.37,-13.57,21.6,14.6,38.862,-76.778,0.05,3.6,28.36,0.37,-3.56
,3198,740427,136.9,14.81,-68.8,360.88,13.8,0,-82.22,-5.33,-13.59,21.4,14.6,38.862,-76.778,0.03,2.2,28.36,0.27,-3.58
,3199,740428,136.8,14.815,-68.8,360.96,13.9,0,-82.18,-5.28,-13.61,21.2,14.6,38.862,-76.778,0.05,3.7,28.36,0.37,-3.6
,3200,740429,136.7,14.819,-68.8,361.03,14.1,0,-82.09,-5.23,-13.63,21,14.6,38.862,-76.778,0.06,4.4,28.37,0.45,-3.62
,3201,740430,136.6,14.823,-68.8,361.11,14.3,0,-82,-5.21,-13.64,20.9,14.6,38.862,-76.778,0.06,4.4,28.37,0.45,-3.63
,3202,740431,136.5,14.827,-68.8,361.18,14.4,0,-81.95,-5.2,-13.75,20.7,14.7,38.862,-76.778,0.04,2.9,28.37,0.35,-3.64
,3203,740432,136.4,14.832,-68.9,361.08,14.5,0,-82,-5.15,-13.77,20.5,14.7,38.862,-76.778,0.03,2.2,28.37,0.27,-3.67
,3204,740433,136.3,14.836,-68.9,361.16,14.6,0,-81.95,-5.1,-13.79,20.3,14.7,38.862,-76.778,0.03,2.2,28.37,0.23,-3.69
,3205,740434,136.2,14.841,-68.9,361.23,14.7,0,-81.91,-5.09,-13.9,20.1,14.8,38.861,-76.778,0.02,1.5,28.37,0.13,-3.7
,3206,740435,136.1,14.845,-68.9,361.31,14.8,0,-81.87,-5.06,-13.91,20,14.8,38.861,-76.779,0.01,0.7,28.37,0.08,-3.72
,3207,740436,136,14.849,-69,361.21,14.8,0,-81.96,-5.01,-13.93,19.8,14.8,38.861,-76.779,0,0,28.37,0.04,-3.74
,3208,740437,135.9,14.853,-69,361.28,14.8,0,-81.96,-5.02,-14.03,19.7,14.9,38.861,-76.779,0,0,28.37,0.01,-3.76
,3209,740438,135.8,14.858,-69,361.36,14.8,0,-81.96,-5,-14.04,19.6,14.9,38.861,-76.779,0,0,28.37,0.01,-3.79
,3210,740439,135.7,14.863,-69,361.44,14.9,0,-81.91,-5.01,-14.14,19.5,15,38.861,-76.779,0,0,28.37,0.01,-3.81
,3211,740440,135.6,14.868,-69,361.51,15,0,-81.87,-4.98,-14.15,19.4,15,38.861,-76.779,0.01,0.7,28.37,0.09,-3.82
,3212,740441,135.5,14.872,-69.1,361.41,15.1,0,-81.92,-4.96,-14.16,19.3,15,38.861,-76.779,0.02,1.5,28.37,0.15,-3.84
,3213,740442,135.4,14.877,-69.1,361.49,15.1,0,-81.92,-4.97,-14.26,19.2,15.1,38.861,-76.779,0.04,3,28.37,0.32,-3.85
,3214,740443,135.3,14.881,-69.2,361.39,15,0,-82.04,-4.97,-14.26,19.2,15.1,38.86,-76.779,0.06,4.4,28.37,0.48,-3.86
,3215,740444,135.2,14.885,-69.2,361.46,15,0,-82.04,-5,-14.35,19.2,15.2,38.86,-76.779,0.07,5.2,28.37,0.51,-3.89
,3216,740445,135.1,14.889,-69.2,361.54,14.9,0,-82.09,-5,-14.35,19.2,15.2,38.86,-76.779,0.07,5.2,28.37,0.51,-3.9
,3217,740446,135,14.893,-69.2,361.62,14.8,0,-82.13,-5.03,-14.45,19.2,15.3,38.86,-76.779,0.06,4.4,28.37,0.47,-3.92
,3218,740447,134.9,14.897,-69.2,361.69,14.8,0,-82.13,-5.03,-14.45,19.2,15.3,38.86,-76.779,0.06,4.4,28.37,0.48,-3.94
,3219,740448,134.8,14.902,-69.3,361.59,14.8,0,-82.22,-5.06,-14.44,19.3,15.3,38.86,-76.779,0.06,4.5,28.37,0.51,-3.95
,3220,740449,134.7,14.906,-69.4,361.49,14.7,0,-82.34,-5.12,-14.53,19.4,15.4,38.86,-76.779,0.06,4.5,28.37,0.51,-3.97
,3221,740450,134.6,14.911,-69.4,361.57,14.6,0,-82.39,-5.14,-14.52,19.5,15.4,38.859,-76.779,0.05,3.7,28.37,0.4,-3.98
,3222,740451,134.5,14.915,-69.4,361.65,14.5,0,-82.43,-5.17,-14.51,19.6,15.4,38.859,-76.779,0.04,3,28.37,0.32,-4.01
,3223,740452,134.4,14.92,-69.3,361.9,14.3,0,-82.43,-5.25,-14.58,19.8,15.5,38.859,-76.779,0.04,3,28.37,0.32,-4.03
,3224,740453,134.3,14.924,-69.3,361.98,14.3,0,-82.43,-5.3,-14.57,20,15.5,38.859,-76.78,0.04,3,28.37,0.32,-4.04
,3225,740454,134.2,14.929,-69.3,362.05,14.2,0,-82.47,-5.35,-14.55,20.2,15.5,38.859,-76.78,0.05,3.7,28.37,0.39,-4.05
,3226,740455,134.1,14.933,-69.3,362.13,14.2,0,-82.47,-5.44,-14.62,20.4,15.6,38.859,-76.78,0.06,4.5,28.37,0.44,-4.07
,3227,740456,134,14.938,-69.4,362.03,14.2,0,-82.56,-5.51,-14.59,20.7,15.6,38.859,-76.78,0.03,2.2,28.37,0.27,-4.09
,3228,740457,133.9,14.943,-69.4,362.11,14.1,0,-82.61,-5.57,-14.57,20.9,15.6,38.858,-76.78,0.01,0.7,28.37,0.08,-4.1
,3229,740458,133.8,14.947,-69.5,362.01,14,0,-82.74,-5.64,-14.54,21.2,15.6,38.858,-76.78,0,0,28.37,0.02,-4.11
,3230,740459,133.7,14.951,-69.5,362.09,13.8,0,-82.83,-5.75,-14.61,21.5,15.7,38.858,-76.78,0.03,2.2,28.37,0.25,-4.13
,3231,740460,133.6,14.956,-69.4,362.34,13.6,0,-82.83,-5.83,-14.58,21.8,15.7,38.858,-76.78,0.04,3,28.37,0.34,-4.15
,3232,740461,133.5,14.961,-69.3,362.6,13.5,0,-82.79,-5.91,-14.55,22.1,15.7,38.858,-76.78,0.02,1.5,28.37,0.19,-4.17
,3233,740462,133.4,14.965,-69.3,362.67,13.4,0,-82.84,-5.98,-14.52,22.4,15.7,38.858,-76.78,0.01,0.7,28.37,0.12,-4.19
,3234,740463,133.3,14.969,-69.3,362.75,13.4,0,-82.84,-6.1,-14.58,22.7,15.8,38.858,-76.78,0.01,0.8,28.37,0.12,-4.2
,3235,740464,133.2,14.973,-69.3,362.83,13.4,0,-82.84,-6.17,-14.54,23,15.8,38.858,-76.78,0.03,2.3,28.37,0.21,-4.22
,3236,740465,133.1,14.978,-69.4,362.73,13.3,0,-82.97,-6.25,-14.51,23.3,15.8,38.857,-76.78,0.04,3,28.37,0.29,-4.24
,3237,740466,133,14.982,-69.5,362.63,13.1,0,-83.15,-6.33,-14.48,23.6,15.8,38.857,-76.78,0.04,3,28.37,0.29,-4.25
,3238,740467,132.9,14.986,-69.5,362.71,12.9,0,-83.24,-6.44,-14.54,23.9,15.9,38.857,-76.781,0.02,1.5,28.37,0.19,-4.27
,3239,740468,132.8,14.99,-69.4,362.96,12.8,0,-83.21,-6.52,-14.5,24.2,15.9,38.857,-76.781,0.01,0.8,28.37,0.12,-4.29
,3240,740469,132.7,14.994,-69.4,363.04,12.8,0,-83.21,-6.57,-14.48,24.4,15.9,38.857,-76.781,0.01,0.8,28.37,0.12,-4.31
,3241,740470,132.6,14.998,-69.4,363.12,12.8,0,-83.21,-6.69,-14.54,24.7,16,38.857,-76.781,0.02,1.5,28.37,0.18,-4.34
,3242,740471,132.5,15.003,-69.4,363.2,12.7,0,-83.26,-6.74,-14.51,24.9,16,38.857,-76.781,0.03,2.3,28.37,0.23,-4.36
,3243,740472,132.4,15.007,-69.4,363.28,12.5,0,-83.35,-6.83,-14.58,25.1,16.1,38.856,-76.781,0.03,2.3,28.37,0.23,-4.37
,3244,740473,132.3,15.012,-69.4,363.36,12.3,0,-83.45,-6.88,-14.56,25.3,16.1,38.856,-76.781,0.03,2.3,28.37,0.22,-4.38
,3245,740474,132.2,15.017,-69.4,363.43,12.1,0,-83.55,-6.97,-14.62,25.5,16.2,38.856,-76.781,0.03,2.3,28.37,0.22,-4.4
,3246,740475,132.1,15.021,-69.4,363.51,12,0,-83.61,-7.03,-14.6,25.7,16.2,38.856,-76.781,0.03,2.3,28.37,0.23,-4.42
,3247,740476,132,15.025,-69.3,363.77,11.9,0,-83.57,-7.09,-14.68,25.8,16.3,38.856,-76.781,0.03,2.3,28.37,0.23,-4.44
,3248,740477,131.9,15.029,-69.3,363.85,11.9,0,-83.57,-7.15,-14.65,26,16.3,38.856,-76.781,0.03,2.3,28.37,0.23,-4.45
,3249,740478,131.8,15.034,-69.3,363.93,11.8,0,-83.62,-7.22,-14.73,26.1,16.4,38.856,-76.781,0.04,3,28.37,0.29,-4.47
,3250,740479,131.7,15.038,-69.3,364.01,11.7,0,-83.68,-7.28,-14.8,26.2,16.5,38.856,-76.781,0.04,3,28.37,0.33,-4.48
,3251,740480,131.6,15.043,-69.3,364.09,11.5,0,-83.78,-7.31,-14.79,26.3,16.5,38.855,-76.782,0.04,3,28.37,0.33,-4.5
,3252,740481,131.5,15.047,-69.3,364.16,11.3,0,-83.89,-7.38,-14.87,26.4,16.6,38.855,-76.782,0.04,3,28.38,0.33,-4.52
,3253,740482,131.4,15.052,-69.3,364.24,11.1,0,-84,-7.45,-14.95,26.5,16.7,38.855,-76.782,0.04,3,28.38,0.33,-4.54
,3254,740483,131.3,15.057,-69.3,364.32,10.9,0,-84.11,-7.52,-15.02,26.6,16.8,38.855,-76.782,0.05,3.8,28.38,0.37,-4.55
,3255,740484,131.2,15.061,-69.3,364.4,10.8,0,-84.17,-7.55,-15.01,26.7,16.8,38.855,-76.782,0.05,3.8,28.38,0.42,-4.56
,3256,740485,131.1,15.066,-69.2,364.66,10.6,0,-84.2,-7.62,-15.08,26.8,16.9,38.855,-76.782,0.06,4.6,28.38,0.44,-4.58
,3257,740486,131,15.071,-69.2,364.74,10.5,0,-84.25,-7.69,-15.16,26.9,17,38.855,-76.782,0.06,4.6,28.38,0.45,-4.6
,3258,740487,130.9,15.075,-69.2,364.82,10.3,0,-84.37,-7.74,-15.25,26.9,17.1,38.855,-76.782,0.06,4.6,28.38,0.44,-4.62
,3259,740488,130.8,15.08,-69.2,364.9,10.2,0,-84.43,-7.81,-15.33,27,17.2,38.855,-76.782,0.05,3.8,28.38,0.41,-4.63
,3260,740489,130.7,15.084,-69.2,364.98,10,0,-84.55,-7.88,-15.4,27.1,17.3,38.854,-76.782,0.05,3.8,28.38,0.39,-4.66
,3261,740490,130.7,15.088,-69.1,365.16,9.9,0,-84.53,-7.91,-15.39,27.2,17.3,38.854,-76.782,0.05,3.8,28.38,0.42,-4.67
,3262,740491,130.6,15.092,-68.9,365.6,9.7,0,-84.48,-7.98,-15.46,27.3,17.4,38.854,-76.782,0.05,3.8,28.38,0.42,-4.69
,3263,740492,130.5,15.097,-68.8,365.86,9.6,0,-84.46,-8.05,-15.54,27.4,17.5,38.854,-76.783,0.06,4.6,28.38,0.48,-4.7
,3264,740493,130.4,15.101,-68.6,366.29,9.5,0,-84.36,-8.15,-15.6,27.6,17.6,38.854,-76.783,0.05,3.8,28.38,0.41,-4.72
,3265,740494,130.3,15.105,-68.5,366.55,9.4,0,-84.34,-8.18,-15.58,27.7,17.6,38.854,-76.783,0.04,3.1,28.38,0.32,-4.74
,3266,740495,130.2,15.11,-68.4,366.81,9.3,0,-84.32,-8.26,-15.66,27.8,17.7,38.853,-76.783,0.04,3.1,28.38,0.32,-4.76
,3267,740496,130.1,15.115,-68.3,367.07,9.2,0,-84.3,-8.36,-15.72,28,17.8,38.853,-76.783,0.04,3.1,28.38,0.32,-4.77
,3268,740497,130,15.119,-68.2,367.33,9.1,0,-84.29,-8.38,-15.7,28.1,17.8,38.853,-76.783,0.04,3.1,28.38,0.29,-4.79
,3269,740498,129.9,15.124,-68.1,367.59,9.1,0,-84.2,-8.49,-15.76,28.3,17.9,38.853,-76.783,0.03,2.3,28.38,0.26,-4.81
,3270,740499,129.8,15.128,-68,367.85,9,0,-84.19,-8.54,-15.73,28.5,17.9,38.853,-76.783,0.03,2.3,28.38,0.26,-4.83
,3271,740500,129.7,15.132,-68,367.93,9,0,-84.19,-8.6,-15.7,28.7,17.9,38.853,-76.783,0.03,2.3,28.38,0.26,-4.84
,3272,740501,129.6,15.137,-68,368.02,8.9,0,-84.25,-8.67,-15.77,28.8,18,38.853,-76.784,0.03,2.3,28.38,0.26,-4.86
,3273,740502,129.5,15.142,-68.1,367.92,8.8,0,-84.41,-8.73,-15.74,29,18,38.852,-76.784,0.03,2.3,28.38,0.26,-4.88
,3274,740503,129.4,15.147,-68.1,368,8.7,0,-84.48,-8.78,-15.71,29.2,18,38.852,-76.784,0.03,2.3,28.38,0.26,-4.9
,3275,740504,129.3,15.152,-68.1,368.08,8.6,0,-84.55,-8.84,-15.68,29.4,18,38.852,-76.784,0.04,3.1,28.38,0.28,-4.92
,3276,740505,129.1,15.157,-68.2,368.06,8.6,0,-84.63,-8.89,-15.65,29.6,18,38.852,-76.784,0.04,3.1,28.38,0.3,-4.93
,3277,740506,129.1,15.162,-68.2,368.06,8.6,0,-84.63,-8.97,-15.6,29.9,18,38.852,-76.784,0.04,3.1,28.38,0.35,-4.94
,3278,740507,129,15.166,-68.2,368.15,8.6,0,-84.63,-9.03,-15.57,30.1,18,38.852,-76.784,0.04,3.1,28.38,0.33,-4.96
,3279,740508,128.8,15.171,-68.3,368.13,8.5,0,-84.78,-9.08,-15.54,30.3,18,38.852,-76.784,0.04,3.1,28.38,0.28,-4.98
,3280,740509,128.7,15.176,-68.4,368.03,8.4,0,-84.94,-9.14,-15.51,30.5,18,38.851,-76.784,0.03,2.3,28.38,0.27,-5
,3281,740510,128.6,15.181,-68.5,367.93,8.3,0,-85.1,-9.22,-15.46,30.8,18,38.851,-76.784,NaN,NaN,28.38,0.27,-5.01
,3282,740511,128.5,15.186,-68.5,368.01,8.3,0,-85.1,-9.27,-15.43,31,18,38.851,-76.785,NaN,NaN,28.38,0.27,-5.03
,3283,740512,128.4,15.191,-68.6,367.92,8.3,0,-85.18,-9.3,-15.29,31.3,17.9,38.851,-76.785,NaN,NaN,28.38,0.27,-5.05
,3284,740513,128.3,15.196,-68.6,368,8.3,0,-85.18,-9.35,-15.26,31.5,17.9,38.851,-76.785,NaN,NaN,28.38,0.27,-5.07
,3285,740514,128.2,15.201,-68.6,368.08,8.2,0,-85.25,-9.43,-15.21,31.8,17.9,38.851,-76.785,NaN,NaN,28.38,0.27,-5.09
,3286,740515,128.1,15.206,-68.7,367.98,8.2,0,-85.34,-9.49,-15.18,32,17.9,38.851,-76.785,NaN,NaN,28.38,0.27,-5.1
,3287,740516,128,15.211,-68.7,368.07,8.2,0,-85.34,-9.51,-15.05,32.3,17.8,38.85,-76.785,NaN,NaN,28.38,0.27,-5.12
,3288,740517,127.9,15.216,-68.7,368.15,8.2,0,-85.34,-9.56,-15.01,32.5,17.8,38.85,-76.785,NaN,NaN,28.38,0.27,-5.15
,3289,740518,127.8,15.221,-68.8,368.05,8.3,0,-85.35,-9.64,-14.96,32.8,17.8,38.85,-76.785,NaN,NaN,28.38,0.27,-5.16
,3290,740519,127.7,15.226,-68.8,368.13,8.3,0,-85.35,-9.67,-14.83,33.1,17.7,38.85,-76.785,NaN,NaN,28.38,0.27,-5.17
,3291,740520,127.6,15.231,-68.8,368.21,8.3,0,-85.35,-9.74,-14.78,33.4,17.7,38.85,-76.785,NaN,NaN,28.38,0.27,-5.19
,3292,740521,127.5,15.236,-68.9,368.12,8.2,0,-85.5,-9.77,-14.64,33.7,17.6,38.85,-76.786,NaN,NaN,28.38,0.27,-5.21
,3293,740522,127.4,15.24,-68.9,368.2,8.2,0,-85.5,-9.84,-14.59,34,17.6,38.85,-76.786,NaN,NaN,28.38,0.27,-5.22
,3294,740523,127.3,15.245,-69,368.1,8.3,0,-85.51,-9.86,-14.46,34.3,17.5,38.849,-76.786,NaN,NaN,28.38,0.27,-5.23
,3295,740524,127.2,15.25,-69.1,368,8.3,0,-85.6,-9.96,-14.39,34.7,17.5,38.849,-76.786,NaN,NaN,28.38,0.27,-5.24
,3296,740525,127.1,15.255,-69.2,367.91,8.3,0,-85.68,-9.98,-14.25,35,17.4,38.849,-76.786,NaN,NaN,28.38,0.27,-5.26
,3297,740526,126.9,15.26,-69.2,368.07,8.1,0,-85.83,-10.08,-14.18,35.4,17.4,38.849,-76.786,NaN,NaN,28.38,0.27,-5.27
,3298,740527,126.8,15.265,-69.2,368.16,8.1,0,-85.83,-10.1,-14.05,35.7,17.3,38.849,-76.786,NaN,NaN,28.38,0.27,-5.28
,3299,740528,126.7,15.27,-69.2,368.24,8.1,0,-85.83,-10.19,-13.98,36.1,17.3,38.849,-76.787,NaN,NaN,28.38,0.27,-5.29
,3300,740529,126.6,15.275,-69.1,368.5,8.2,0,-85.67,-10.23,-13.83,36.5,17.2,38.849,-76.787,NaN,NaN,28.38,0.27,-5.31
,3301,740530,126.5,15.279,-69.2,368.41,8.3,0,-85.68,-10.3,-13.77,36.8,17.2,38.849,-76.787,NaN,NaN,28.38,0.27,-5.34
